epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.65474474,0.8946918343170459,0.7383924126625061,0.6498231844073584
1,0.8188636,0.4806463940534875,0.8906639814376831,0.37592777931208143
2,0.8358812,0.44048480197404766,0.8861707448959351,0.3990115685220129
3,0.8625613,0.33953071923086753,0.8841737508773804,0.33467577754171624
4,0.8872224,0.27653056039293045,0.8881677389144897,0.31977827590343894
5,0.9139025,0.20143822206972414,0.9036445617675781,0.2785397911675858
6,0.93192965,0.16843494746048582,0.9101347923278809,0.2808235497160429
7,0.94087106,0.14000293043425147,0.9061408042907715,0.31919338341562437
8,0.9436112,0.13094928892469557,0.9021467566490173,0.31209401595599195
9,0.94937986,0.12348536175052749,0.8891662359237671,0.4347054387121478
10,0.948803,0.11911732523791,0.8926610350608826,0.3864751489195067
11,0.9551485,0.10227069836018544,0.9071393013000488,0.3217803090396958
12,0.95615804,0.09902350290565351,0.9091362953186035,0.38201331504861463
13,0.9590424,0.09437024541240038,0.8826760053634644,0.41131278061903936
14,0.96409,0.08453094804745984,0.9001497626304626,0.4045859173222022
