epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.8154024,0.5201084442137984,0.8866699934005737,0.32334867963419517
1,0.9055379,0.23655586716573107,0.8976535201072693,0.3310137497529916
2,0.9251514,0.1779242592506736,0.898152768611908,0.31684666344011597
3,0.93495816,0.14214227681446048,0.9221168160438538,0.23279083635020095
4,0.9443323,0.12239128972594697,0.9186220765113831,0.3219352761131517
5,0.93899626,0.13411840260940014,0.8806789517402649,0.28172197184352
6,0.9529853,0.10984849136694513,0.9166250824928284,0.379350514012989
7,0.9548601,0.10451820259792921,0.9056415557861328,0.3583134007301395
8,0.9573118,0.09909736749267231,0.915626585483551,0.2975436713136416
9,0.96091723,0.08876333765434126,0.8716924786567688,0.47291122562531995
10,0.9529853,0.1121206714357737,0.9136295318603516,0.3885787582036614
11,0.95572543,0.10420182969809043,0.9091362953186035,0.37658255496205667
12,0.96048456,0.0915666354972174,0.8532201647758484,0.572118363297809
13,0.9600519,0.0948736278664182,0.9121317863464355,0.3050324384304161
14,0.9652437,0.0809782149631746,0.8966550230979919,0.5203479622065774
