epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.82881457,0.46680013277120125,0.9141287803649902,0.2257952952587301
1,0.9188059,0.192120280135063,0.9241138100624084,0.20481352189660845
2,0.9326507,0.1526802950916113,0.9166250824928284,0.2143909886779977
3,0.94014996,0.1302579133146807,0.93659508228302,0.18012920484835812
4,0.94721663,0.11735774943283253,0.9001497626304626,0.2828272684350335
5,0.95269686,0.11006524981589698,0.902646005153656,0.23724968990293765
6,0.96279204,0.09424888882931093,0.9236145615577698,0.28491767590841816
7,0.96308047,0.08176976945847574,0.9261108040809631,0.2678996598674001
8,0.9636573,0.08445076486066237,0.9256115555763245,0.23416180692826175
9,0.96019614,0.09796574946685246,0.9111332893371582,0.33415011568272907
10,0.9650995,0.08458464478341611,0.9345980882644653,0.2688029823364907
11,0.96783966,0.0733755489653887,0.9146280288696289,0.29760050290807594
12,0.9718777,0.062093433137754214,0.9206190705299377,0.2975202146182938
13,0.97231036,0.06152654340813586,0.9076385498046875,0.260250410055455
14,0.974762,0.05682748219100122,0.9056415557861328,0.39351010887096227
