epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.66844535,0.8651643747859775,0.8037943243980408,0.5464821858698883
1,0.8328526,0.4443308584776742,0.8766849637031555,0.33988079628049284
2,0.86458033,0.34832600568844807,0.8841737508773804,0.37414201619442977
3,0.87683874,0.28846419038950005,0.883175253868103,0.3070377766327208
4,0.87943465,0.292342592405764,0.9031452536582947,0.30314737640942446
5,0.90496105,0.2273474591143509,0.8786819577217102,0.3618994493277384
6,0.9232766,0.1851341351501392,0.8911632299423218,0.36398053882319037
7,0.93308336,0.1554483320550063,0.8931602835655212,0.3719473131265095
8,0.94130373,0.13707052187132912,0.8986520171165466,0.3699984321341893
9,0.94937986,0.12260826624003686,0.90114825963974,0.4132078114959318
10,0.9518316,0.11412386973674579,0.9056415557861328,0.37388684987720555
11,0.95687914,0.10189230571373897,0.8986520171165466,0.36607861444279666
12,0.95428324,0.10581839617254722,0.902646005153656,0.42519649652963204
13,0.95284104,0.11827594189245694,0.8652021884918213,0.4757766820010518
14,0.95096624,0.11540573057864975,0.9001497626304626,0.3326638618849601
