epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.8132391,0.5231452329739185,0.883175253868103,0.31420244393322505
1,0.89904815,0.2527905564711147,0.8881677389144897,0.3416614061257748
2,0.9199596,0.1900152765624902,0.9046430587768555,0.27834981321336266
3,0.9333718,0.1445617632285504,0.9186220765113831,0.24432508642466752
4,0.94317853,0.13196066379297836,0.9076385498046875,0.3079036899570725
5,0.94505334,0.13215099021100435,0.8891662359237671,0.26044908171069553
6,0.9525526,0.11239523703959306,0.9066400527954102,0.3493685986953278
7,0.95860976,0.09922524878149731,0.9236145615577698,0.3361617003388971
8,0.9548601,0.11180327163016913,0.9106340408325195,0.2789646180079719
9,0.94981253,0.12320311517297002,0.8801797032356262,0.40619567363963266
10,0.95875394,0.09668667967648027,0.915626585483551,0.37834304645104233
11,0.96351314,0.08402912006188289,0.9186220765113831,0.34586539145785916
12,0.96711856,0.07569478904140212,0.9096355438232422,0.31850932978869995
13,0.96639746,0.0771479505512628,0.915626585483551,0.3012144539760218
14,0.9685607,0.07293704092284471,0.9121317863464355,0.46125335376607407
