epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.8295356,464588.31675613957,0.4338492155075073,1.4499646634146146
1,0.90683585,0.23488834798593908,0.34947580099105835,1.8098485314482995
2,0.9250072,0.18547493180908523,0.5571642518043518,3.255956645981519
3,0.93207383,0.16497569880199803,0.8562156558036804,0.3796806277863447
4,0.93827516,0.15108559877088684,0.8876684904098511,0.2805301737169541
5,0.94159216,0.13832353790005106,0.7848227620124817,0.5749912312467264
6,0.9418806,0.14090726381682991,0.7743384838104248,0.5597047227555937
7,0.94577444,0.12714449012179796,0.6125811338424683,1.9871426319709968
8,0.94649553,0.12003939022652038,0.7898153066635132,0.7391541352523827
9,0.94678396,0.12245467295727813,0.5586619973182678,1.7922418956392359
10,0.95457166,0.11313739176791238,0.6020968556404114,1.4946308743386612
11,0.9532737,0.11450403497667452,0.9355965852737427,0.18816200710151434
12,0.9525526,0.10911371512916063,0.7773339748382568,0.7939446369519423
13,0.9584655,0.09773056799095131,0.9236145615577698,0.2674700945062196
14,0.95875394,0.09495299116511974,0.7478781938552856,1628260177.691951
