epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.37006056,1.7280133490195217,0.5112331509590149,1.3481757206971563
1,0.51571965,1.2935690204520236,0.5866200923919678,1.1266838017547958
2,0.5922988,0.975868709516484,0.6065900921821594,0.9707009304301832
3,0.62518024,0.8336463554778153,0.648527204990387,0.7910527956229833
4,0.64061147,0.8003725511800118,0.6694957613945007,0.7724541944083844
5,0.65907127,0.7624942219700909,0.6829755306243896,0.860119640916452
6,0.66584945,0.7462839540088765,0.6994508504867554,0.7450893080597571
7,0.67435825,0.7255217588735239,0.7044433355331421,0.7658528367460101
8,0.6817133,0.713989025307967,0.7034448385238647,0.7453257669762141
9,0.68892413,0.7043257993083197,0.7084373235702515,0.6667205499995665
10,0.7016152,0.6772359054474381,0.7264103889465332,0.6603269342535802
11,0.7006057,0.6712858411723885,0.699950098991394,0.6997620431530553
12,0.71098936,0.6493506760290524,0.699950098991394,0.6678966510105419
13,0.71776754,0.6388436534630314,0.7398901581764221,0.6362780646211317
14,0.7261321,0.6175103241371978,0.7558662295341492,0.6298448044957368
