epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.8273724,0.4871095029703299,0.9116325378417969,0.25865852233176817
1,0.9130372,0.22994294155733985,0.8886669874191284,0.341405717249638
2,0.9300548,0.17386334941096288,0.883175253868103,0.31808007549061157
3,0.9361119,0.150472312142741,0.8956565260887146,0.4221703614342141
4,0.9466397,0.1299652394550934,0.8961557745933533,0.4640156890838014
5,0.9479377,0.12355098950525921,0.899650514125824,0.48998139093942006
6,0.9547159,0.10967519688939786,0.8302546143531799,0.942142083152898
7,0.9555812,0.10971340879084468,0.8736894726753235,0.47729975774724276
8,0.95860976,0.09183727217048948,0.9066400527954102,0.508650162900764
9,0.96567637,0.07612353063773827,0.8796804547309875,0.4919220095293906
10,0.9685607,0.07580414436567379,0.899650514125824,0.5466563748990856
11,0.9711566,0.06423206850112705,0.8856714963912964,0.5580276551931218
12,0.97043556,0.06321086636646392,0.9101347923278809,0.5924838364786407
13,0.9692818,0.07169030111375471,0.8896654844284058,0.4982696457952447
14,0.94346696,0.16970812466574706,0.8402396440505981,0.7831986145847777
