epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.2210845,1.9894623195261993,0.4203694462776184,1.7568143179460698
1,0.48658782,1.4849893619046626,0.6265601515769958,1.1256735279627936
2,0.6256129,0.9974545767680691,0.6894658207893372,0.8594039579778091
3,0.6546005,0.8830214525149334,0.6694957613945007,0.8690813327216531
4,0.6929622,0.813909200106363,0.6954568028450012,0.7939467774708748
5,0.70334584,0.7599035576437199,0.714927613735199,0.7657828933289215
6,0.71993077,0.72698745807138,0.7279081344604492,0.756281909083225
7,0.73507357,0.6879895008672786,0.751872181892395,0.7184738792661304
8,0.7394,0.6695316189264474,0.7239141464233398,0.7350299867224348
9,0.7401211,0.6590326563886307,0.7468796968460083,0.7029752621219805
10,0.7575714,0.6223356763498907,0.7378931641578674,0.6575906517740137
11,0.7643496,0.6120923281162934,0.7478781938552856,0.7087848272195055
12,0.7630516,0.6018574506792239,0.7568647265434265,0.6899726306326796
13,0.77112776,0.5852053207212338,0.7583624720573425,0.7052228878095516
14,0.7835304,0.5637311817659643,0.7698452472686768,0.602726280361905
