epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.62431496,0.9787590758306065,0.667498767375946,0.8241428681093635
1,0.7160369,0.6934964718549094,0.7144283652305603,0.670038725754885
2,0.77531004,0.5651244889909334,0.7848227620124817,0.5470095237850012
3,0.8458321,0.3963307110022701,0.8597104549407959,0.38664969865881793
4,0.86977214,0.3258269650639737,0.8771842122077942,0.359292296963338
5,0.89717335,0.2655625639229213,0.884672999382019,0.3372586025515617
6,0.9065474,0.23018489503399728,0.9016475081443787,0.3416878606341091
7,0.9199596,0.19572998551081813,0.8951572775840759,0.3507385957359345
8,0.92543983,0.17647621002911076,0.9056415557861328,0.31916848911205886
9,0.936833,0.15726887699907507,0.8706939816474915,0.505769634222276
10,0.9410153,0.1425776915683298,0.8901647329330444,0.3987337234009223
11,0.94937986,0.12462345733142635,0.9061408042907715,0.3303896332977045
12,0.94274586,0.1310601148486808,0.9036445617675781,0.37951686513143823
13,0.9485146,0.11791527191327977,0.8766849637031555,0.4344891162772388
14,0.95341796,0.1060599729613239,0.9091362953186035,0.36988778075522266
