epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.6980098,0.815078194181961,0.8781827092170715,0.40227036189271165
1,0.87424284,0.32606289306462655,0.8901647329330444,0.2927446370266463
2,0.9065474,0.22365534025343,0.9191213250160217,0.2757189470532532
3,0.9231324,0.17921656790077428,0.9056415557861328,0.25839587760307137
4,0.93120855,0.15355986951578238,0.9141287803649902,0.26734450995862574
5,0.94317853,0.13152161581919375,0.9121317863464355,0.2887759491377215
6,0.94563025,0.1233842531178831,0.9036445617675781,0.2774567714349715
7,0.94822615,0.11786982230358589,0.9066400527954102,0.32430735799933574
8,0.9522642,0.10711771911159233,0.9141287803649902,0.301385046124595
9,0.95716757,0.0990307002546191,0.9161258339881897,0.33628935037244484
10,0.9544275,0.09992913571397234,0.9131302833557129,0.3998208260082296
11,0.957456,0.10576195537695839,0.915626585483551,0.2700299825002051
12,0.9565907,0.096870779658055,0.915626585483551,0.4005272206856162
13,0.9632247,0.08527061296882119,0.8891662359237671,0.43041506657584144
14,0.960773,0.08605945147122658,0.9166250824928284,0.3276683116116309
