epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.84410155,20516722.076513942,0.7314028739929199,1.0296281164905399
1,0.9146236,0.2308580799837913,0.9216175675392151,0.26632632426006225
2,0.92904526,0.1809499883620788,0.9041438102722168,0.2938856386314079
3,0.93539083,0.1573522978899869,0.9296056032180786,0.20377689428140208
4,0.9400058,0.1413702285376584,0.930604100227356,0.18943493221191335
5,0.948803,0.12617168290353076,0.883175253868103,0.30639522454524215
6,0.94490916,0.13784687775921883,0.8756864666938782,0.4209638648609251
7,0.9539948,0.10955680405625975,0.9101347923278809,0.20340090399469457
8,0.95572543,0.10482067259564191,0.9056415557861328,0.28053732898285777
9,0.95572543,0.10149721078357608,0.9086370468139648,0.226982603565647
10,0.960773,0.09409916088230025,0.9201198220252991,0.21490249533696296
11,0.96120566,0.1003228228207208,0.9141287803649902,0.2564568879138362
12,0.9626478,0.09287229493874997,0.8931602835655212,0.38362802986541034
13,0.9675512,0.08250771628605175,0.8262606263160706,0.5941978362577219
14,0.9629363,0.08712938047874583,0.9056415557861328,0.254931874923581
