epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.81078744,0.5190829202029903,0.883175253868103,0.3208767695689999
1,0.8973176,0.2535870707461426,0.9146280288696289,0.3056494071224125
2,0.92053646,0.1930908906870697,0.9031452536582947,0.26735987158281116
3,0.9303432,0.15430148793876017,0.9251123070716858,0.2282517260043727
4,0.9404384,0.1354336250785073,0.9226160645484924,0.28874974705941914
5,0.9404384,0.1391291942975003,0.8751872181892395,0.2916389383525363
6,0.94937986,0.11596828724550717,0.8916624784469604,0.3522885392267253
7,0.942169,0.13622533300483747,0.9126310348510742,0.288707816068509
8,0.9555812,0.10367237313838318,0.9126310348510742,0.29693854832719535
9,0.960773,0.08972225718539749,0.8871692419052124,0.3809894315610257
10,0.96279204,0.08706184694629979,0.9091362953186035,0.4017128694158083
11,0.96380156,0.08391937682631297,0.9186220765113831,0.3368015152677409
12,0.9600519,0.10328079938441558,0.902646005153656,0.44516883546294
13,0.9603404,0.0974005087844776,0.8726909756660461,0.5033414460569277
14,0.95947504,0.1013274117401673,0.9181228280067444,0.3803495181816492
