epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.8194404,0.49959956015397605,0.9161258339881897,0.26477282300509636
1,0.9121719,0.21676999691337615,0.9176235795021057,0.2911857667412094
2,0.924863,0.17916366444185552,0.9186220765113831,0.2310285566675026
3,0.934814,0.14857775153001793,0.9266101121902466,0.24544377553105146
4,0.9417364,0.13016639182675563,0.9206190705299377,0.2993460938476744
5,0.9387078,0.13646106385629392,0.8771842122077942,0.2702517700495493
6,0.95428324,0.10651587988651552,0.915626585483551,0.33213350402248937
7,0.9489472,0.11135630626344255,0.9271093606948853,0.30790468569937024
8,0.95096624,0.10689824429091645,0.902646005153656,0.368867810130216
9,0.95601386,0.09460206461771098,0.9031452536582947,0.45662391370048916
10,0.9596193,0.09162916713492272,0.9091362953186035,0.4095245866442989
11,0.96163833,0.08971648230259034,0.9076385498046875,0.4023231280430211
12,0.95356214,0.12518336337445482,0.9126310348510742,0.26410713510776584
13,0.9632247,0.08292290177045834,0.8976535201072693,0.283560716796387
14,0.9633689,0.08109394196159804,0.9061408042907715,0.42743438098730063
