epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.6189789,0.9916014956712792,0.6884673237800598,0.7165635298682759
1,0.7412749,0.6569906128116462,0.8047928214073181,0.5960515566129299
2,0.7839631,0.5646982369039187,0.8402396440505981,0.5499937033212845
3,0.82448804,0.4881694056663178,0.818272590637207,0.46306994172018645
4,0.84525526,0.4317382186831746,0.8467299342155457,0.4950290633866743
5,0.85708106,0.39358413994381053,0.868696928024292,0.4912177001424152
6,0.8732333,0.34734019584672265,0.867199182510376,0.4353698535347604
7,0.8828959,0.31731917595430104,0.8851722478866577,0.4598591270755662
8,0.89342374,0.2913351299218083,0.867199182510376,0.40975935728146445
9,0.90409577,0.26345131436445063,0.8881677389144897,0.44510101157236387
10,0.9152005,0.2322741355999492,0.864203691482544,0.5380245144169776
11,0.9206807,0.20751149261723276,0.8971542716026306,0.3614416019316843
12,0.92789155,0.18500899875717614,0.8791812062263489,0.6284510188494705
13,0.93726563,0.16308893455890333,0.867199182510376,0.46274890172022337
14,0.94087106,0.14480484932589066,0.8951572775840759,0.44265487346137
