epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.43366024,1.488384599846586,0.5162256360054016,1.2130485252327046
1,0.5015864,1.2140617118570831,0.5591612458229065,1.07100384591284
2,0.5775887,1.068318653698094,0.6330504417419434,0.9595158100723328
3,0.615662,0.9875447274904826,0.6789815425872803,0.8904929917512152
4,0.63167006,0.9293934147056049,0.6734897494316101,0.8260345357213089
5,0.6511393,0.8618499277165481,0.6914628148078918,0.7900766831782241
6,0.6723392,0.8175851554323212,0.6984522938728333,0.7707363790234981
7,0.692818,0.7725552726555256,0.7189216017723083,0.7216412156329295
8,0.6987309,0.7429234033742211,0.7184223532676697,0.7409486592678921
9,0.7138737,0.7134317113234325,0.7393909096717834,0.7314251752656755
10,0.7261321,0.692581420196454,0.7064403295516968,0.7130235358291546
11,0.72743005,0.6764285101786036,0.7418871521949768,0.7004762249057197
12,0.73478514,0.6538282816610179,0.7468796968460083,0.6955597068569509
13,0.7447361,0.6405296020267812,0.7284073829650879,0.7625511032429209
14,0.7466109,0.6238896017085588,0.7378931641578674,0.7040947956022356
