epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.35910007,1.707461913208952,0.48277583718299866,1.3205731120992765
1,0.4513989,1.3882423258666727,0.45232152938842773,1.2825245530499378
2,0.45774445,1.3475668696116603,0.497753381729126,1.2346860533408148
3,0.48096338,1.2789666053710356,0.5242136716842651,1.212636390151349
4,0.53389096,1.1857889744882664,0.5591612458229065,1.0923976428617077
5,0.5641765,1.110420249262838,0.5846230387687683,1.0462781665209704
6,0.5849438,1.0665524679644156,0.6065900921821594,0.9914966132482528
7,0.60369194,1.0293580900188959,0.6000998616218567,0.964648060124931
8,0.61739254,0.9862501620558658,0.6345481872558594,0.9759313032975866
9,0.6260456,0.9399585338260518,0.6585122346878052,0.8518884156979862
10,0.62215173,0.9112775911850237,0.6789815425872803,0.8317671526805556
11,0.63801557,0.8716436917994322,0.6959560513496399,0.7942393939612927
12,0.64061147,0.8815590064292481,0.6650025248527527,0.862382058733056
13,0.64176524,0.8748056858494332,0.6595107316970825,0.7989710041480367
14,0.65474474,0.8165340687653019,0.6959560513496399,0.7296871932458711
