epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.80155754,0.5631888990344457,0.8966550230979919,0.31101435301634767
1,0.88159794,0.3147743433963197,0.8766849637031555,0.34553487740988975
2,0.9039515,0.24651647868660503,0.8801797032356262,0.36028727389131854
3,0.91621,0.21018656745299436,0.9056415557861328,0.3774937396191146
4,0.9352466,0.16759809868623518,0.8866699934005737,0.34413440093301384
5,0.93971735,0.1581147213920173,0.8662006855010986,0.5092403268849797
6,0.9470724,0.13770051182491877,0.8652021884918213,0.537970043871323
7,0.9529853,0.11789400360990505,0.8836745023727417,0.4788301285938418
8,0.9518316,0.1170331247243305,0.8691961765289307,0.5052741624496755
9,0.9577444,0.1079239435870021,0.864203691482544,0.5404881922992182
10,0.95385057,0.11494313948284077,0.8861707448959351,0.6115592357730916
11,0.9658206,0.0877875315053923,0.8881677389144897,0.5646590706048402
12,0.96683013,0.08026020414751202,0.8951572775840759,0.4996445226964052
13,0.9708682,0.07139285657858949,0.884672999382019,0.4755919497075137
14,0.9725988,0.07182930838633657,0.8662006855010986,0.6315963853669506
