epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.6511393,0.907708087932283,0.6779830455780029,0.762420449504481
1,0.74069804,0.6407595264454344,0.7978032827377319,0.6193833814462423
2,0.80271125,0.5130173270661789,0.8262606263160706,0.5046901708237242
3,0.8592443,0.3781847678638515,0.8597104549407959,0.3697051195519838
4,0.87741566,0.3123678801286313,0.8851722478866577,0.3913573323043656
5,0.90149987,0.2589015737670211,0.8826760053634644,0.3986814312499223
6,0.9163542,0.2192874792732249,0.8941587805747986,0.35560886832665517
7,0.9289011,0.19046196840512228,0.8941587805747986,0.37925746324981263
8,0.9351024,0.16946960447980927,0.8826760053634644,0.43147968046675905
9,0.93726563,0.16427550457347048,0.8976535201072693,0.45395851627743605
10,0.9443323,0.1375396405912147,0.8926610350608826,0.4456941428419
11,0.9480819,0.13207894731296874,0.8951572775840759,0.4318254614361393
12,0.94937986,0.12646402215532998,0.8821767568588257,0.5157502257170763
13,0.957456,0.11226637302144378,0.883175253868103,0.4753777513264702
14,0.9581771,0.10242008883425473,0.9016475081443787,0.46415618974650374
