epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.6005192,1.082452648288412,0.6669995188713074,0.8693532134018954
1,0.69555813,0.7297381797543788,0.7139291167259216,0.7153868693979276
2,0.7381021,0.6605489036175233,0.716425359249115,0.691265155450142
3,0.7568503,0.6024209932116015,0.8052920699119568,0.5937431929888751
4,0.7946351,0.540427543826773,0.800798773765564,0.5637572789216005
5,0.8106432,0.5027961763707781,0.7998002767562866,0.5671604256360935
6,0.8231901,0.45826977573900357,0.8417373895645142,0.5008565199059721
7,0.84785116,0.40195787626898594,0.8562156558036804,0.4473173267771111
8,0.870349,0.34626686631481346,0.8502246737480164,0.4537387625074839
9,0.8817421,0.31241353524497995,0.847728431224823,0.47042119595270065
10,0.8958754,0.2680764436670226,0.8517224192619324,0.48095788592049554
11,0.9059706,0.24147039008890134,0.8786819577217102,0.3897907768436152
12,0.9105855,0.22431256562548754,0.8542186617851257,0.48468589785690613
13,0.91822904,0.20133959269674911,0.8751872181892395,0.4007964066071208
14,0.9306317,0.17672183122007723,0.8861707448959351,0.4565920158737133
