epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.45082203,1.4688690579312316,0.537693440914154,1.1596365275528213
1,0.54874533,1.1145769317452008,0.6210684180259705,0.958199819385321
2,0.6117681,0.976807412459591,0.6650025248527527,0.8762131162244442
3,0.64104414,0.9039170741691073,0.6844732761383057,0.833856404512094
4,0.6570522,0.8564585826222959,0.6984522938728333,0.7738878025272996
5,0.6681569,0.8048841424623758,0.6974537968635559,0.7487427172991733
6,0.6817133,0.7723095395532712,0.7014478445053101,0.7219460138486614
7,0.6945486,0.7346580614093267,0.7304043769836426,0.6739020357117674
8,0.71070087,0.709993832988838,0.7199200987815857,0.7039610186756342
9,0.71401787,0.6920471248225791,0.7199200987815857,0.7218326476592751
10,0.725411,0.6683405439603353,0.7024463415145874,0.6923224413269946
11,0.73002595,0.6548638724785633,0.7418871521949768,0.6753002015043365
12,0.7280069,0.6624126785558618,0.7269096374511719,0.6938566849104357
13,0.7391116,0.6490733305624661,0.7244133949279785,0.6868089769580515
14,0.7434381,0.6237067722744718,0.7259111404418945,0.67705588904965
