epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.79665416,0.5404132742994554,0.8821767568588257,0.36045721344393133
1,0.88751084,0.28239834929685065,0.8691961765289307,0.41537913261981113
2,0.9069801,0.23564731592072305,0.9016475081443787,0.3365629322369338
3,0.9225555,0.1932484638391808,0.9031452536582947,0.3076633790166629
4,0.93466973,0.16729954888661105,0.8891662359237671,0.39025908894557926
5,0.93654454,0.1559495349767351,0.8781827092170715,0.32743570212269213
6,0.9492357,0.13223288012472395,0.8826760053634644,0.432953289276174
7,0.9499567,0.12335807408461627,0.9046430587768555,0.39998556272169977
8,0.9499567,0.11987386863514295,0.8911632299423218,0.35339528640534096
9,0.9636573,0.09790440390484458,0.8701947331428528,0.5231612060308323
10,0.96610904,0.09015851497181665,0.8991512656211853,0.5079869623340134
11,0.9652437,0.08957963099663974,0.9086370468139648,0.43498775003644385
12,0.97303146,0.07169902065023673,0.8746879696846008,0.6264803464767624
13,0.9676954,0.08667175173340405,0.8921617865562439,0.4583804315784635
14,0.96971446,0.07802762672571582,0.8876684904098511,0.5432710035560403
