epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.60542256,1.108165526995234,0.745881199836731,0.7320307956239431
1,0.69584656,0.7649386056844185,0.7029455900192261,0.7348900581679818
2,0.7280069,0.6938871547025324,0.7483774423599243,0.7208416211087288
3,0.74848574,0.6338517264258047,0.7329006195068359,0.7136843267584585
4,0.77343524,0.586989833980601,0.8022965788841248,0.6170702756671268
5,0.8002596,0.5219315283230412,0.7938092947006226,0.6420252961155419
6,0.8187193,0.47683333628522173,0.7838242650032043,0.6157086085243577
7,0.84424573,0.41465375085264866,0.8382426500320435,0.5488602657408579
8,0.86573404,0.3590047967977196,0.8307538628578186,0.577710258636365
9,0.88275164,0.3090321108814891,0.8617074489593506,0.48917090752930625
10,0.9010672,0.2645854897042809,0.8706939816474915,0.44110596758005205
11,0.9077012,0.23927664739582907,0.8572141528129578,0.45044675685885666
12,0.9120277,0.23068016546584702,0.8761857151985168,0.3807077381203785
13,0.9209691,0.20373481110851532,0.850723922252655,0.48062125875377915
14,0.9241419,0.19047019397933923,0.8751872181892395,0.349746250144345
