epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.6586386,0.882915313542319,0.6919620633125305,0.6936280333692291
1,0.76074415,0.6051460489574825,0.8062905669212341,0.5118812799929858
2,0.836458,0.4293188359368112,0.8801797032356262,0.3906458224645568
3,0.8813095,0.3119434831480764,0.8617074489593506,0.33732344788190904
4,0.8994808,0.25642179552694544,0.8662006855010986,0.3954745121318819
5,0.9120277,0.22902794135022583,0.8786819577217102,0.4040173254367773
6,0.9244304,0.19132698497933479,0.8876684904098511,0.3565823968445963
7,0.93394864,0.17006589962695495,0.8906639814376831,0.36439426043370754
8,0.93914044,0.15668029252161442,0.8916624784469604,0.3317950251426211
9,0.94245744,0.14492977412488986,0.8941587805747986,0.3819776415635185
10,0.9489472,0.1255132608440172,0.8851722478866577,0.40576169604674556
11,0.95197576,0.12404796545817387,0.8886669874191284,0.41913503783378847
12,0.9485146,0.1282970651754272,0.8886669874191284,0.48065634057692036
13,0.95572543,0.10908020691441671,0.883175253868103,0.4031617514216269
14,0.95601386,0.10435000640499444,0.8951572775840759,0.3517260067313686
