epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.8057398,0.5394531433318237,0.8926610350608826,0.3405146663390096
1,0.8968849,0.2721114962055252,0.8836745023727417,0.32402720654228
2,0.9218344,0.1933352000128133,0.8756864666938782,0.29659344567635987
3,0.9378425,0.1514183356390929,0.8931602835655212,0.3653485186944827
4,0.94534177,0.1321956942081967,0.9001497626304626,0.32878714145955834
5,0.9463513,0.12410648991704365,0.8776834607124329,0.3675429830773995
6,0.95673496,0.11016004872977098,0.849226176738739,0.6659808580866395
7,0.95240843,0.1178918158157882,0.8811782598495483,0.4540933691359465
8,0.9581771,0.10110585848935956,0.9071393013000488,0.3530646073039113
9,0.9665417,0.08159265898862214,0.8826760053634644,0.42264965882182404
10,0.9681281,0.07842205843224988,0.884672999382019,0.550238420772057
11,0.95788866,0.11880320659751313,0.9016475081443787,0.47248555541678305
12,0.96351314,0.09645863431380948,0.8966550230979919,0.5813912842697052
13,0.9643784,0.09659364708960658,0.9041438102722168,0.36575232844946687
14,0.96538794,0.07804976767431358,0.8791812062263489,0.6217252313441523
