epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.79809636,0.565015872462806,0.883175253868103,0.34185346712544745
1,0.887655,0.283983005298329,0.86570143699646,0.40622020975179335
2,0.9039515,0.23449130889263625,0.8876684904098511,0.36218911029967554
3,0.9211134,0.18529387931160807,0.9251123070716858,0.23751609836794768
4,0.93048745,0.164712794492559,0.9186220765113831,0.3002250786020764
5,0.93423706,0.14752996610200883,0.8976535201072693,0.26872416496689744
6,0.948803,0.12400804869862843,0.9146280288696289,0.3477671218332028
7,0.94317853,0.13796407441099026,0.9126310348510742,0.28164167949930763
8,0.9515431,0.11264953993740087,0.9161258339881897,0.28596448496028715
9,0.95788866,0.10298081463993129,0.8966550230979919,0.403149641912172
10,0.9599077,0.09593988494060553,0.9141287803649902,0.35759087736231077
11,0.9603404,0.09268087856009503,0.8926610350608826,0.3844883146194097
12,0.96120566,0.09634277650042573,0.9006490111351013,0.3535163931295655
13,0.95933086,0.09233563147079095,0.8776834607124329,0.392851044351184
14,0.96048456,0.10078092217058554,0.9021467566490173,0.4438840352985459
