epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.623017,1.006341696834234,0.7289066314697266,0.695632966827644
1,0.74632245,0.6683477825722366,0.7793310284614563,0.5880181473966724
2,0.7894433,0.569982247769334,0.8382426500320435,0.49747165809913213
3,0.8187193,0.48586093904926003,0.8207688331604004,0.5099404095651148
4,0.84424573,0.41483384235846676,0.8637044429779053,0.42454999857882053
5,0.87409866,0.3386617772236041,0.8691961765289307,0.42593924783791415
6,0.89457744,0.26452396014925034,0.8861707448959351,0.36877913922592215
7,0.9124603,0.2217761869814955,0.8826760053634644,0.3820999937463985
8,0.9209691,0.1922282329340094,0.8971542716026306,0.3390920281864022
9,0.93236226,0.169723816119287,0.9041438102722168,0.40236938402941985
10,0.93755406,0.14883887938637194,0.9036445617675781,0.4282694791801203
11,0.94346696,0.13941483194009008,0.9086370468139648,0.3007821161234849
12,0.9428901,0.1322186436554627,0.8971542716026306,0.47349121489088297
13,0.94721663,0.11764598275712906,0.8976535201072693,0.3984611519945751
14,0.9505336,0.11394683314545899,0.9056415557861328,0.35720686084012904
