epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.45111048,1.4645942946418342,0.5312032103538513,1.1702995381233874
1,0.53980386,1.1407574296238308,0.599600613117218,0.9832168572911963
2,0.609028,0.9978915022469612,0.6565152406692505,0.8833465549985111
3,0.63109314,0.9252212885514715,0.6699950098991394,0.8516491785444621
4,0.64767814,0.8835268329398103,0.6884673237800598,0.8023640718450561
5,0.663542,0.822444126194755,0.7044433355331421,0.760075697408458
6,0.67435825,0.786432500407508,0.6939590573310852,0.7650475197295457
7,0.69180846,0.7535445455656224,0.699950098991394,0.7259244199282399
8,0.7065186,0.722722912663371,0.6964552998542786,0.7685996796926498
9,0.69916356,0.7308581601930414,0.7254118919372559,0.7145299923402098
10,0.7235362,0.6935097309657329,0.7124313712120056,0.721597943196461
11,0.72584367,0.6818924054034959,0.7368946671485901,0.7006095033613253
12,0.7303144,0.661505354441034,0.7383924126625061,0.7068784369627238
13,0.7362273,0.6553759180677704,0.7234148979187012,0.7273454929790792
14,0.7360831,0.6437153953071421,0.7189216017723083,0.6974017115396318
