epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.8168445,0.5183561736546437,0.8991512656211853,0.3091562356254903
1,0.9003461,0.26148805324388985,0.8911632299423218,0.35286003918095465
2,0.91621,0.20449109131780316,0.9016475081443787,0.27079877111534445
3,0.93712145,0.14859526117235844,0.9191213250160217,0.3475311624404197
4,0.9428901,0.1425928619926898,0.9041438102722168,0.3001174997162637
5,0.95010096,0.1183804297545199,0.8756864666938782,0.4290844500743697
6,0.95168734,0.11423767648609358,0.8756864666938782,0.5300371107025535
7,0.9590424,0.09901164214008303,0.9101347923278809,0.36268209168200183
8,0.96235937,0.09533434357404932,0.9036445617675781,0.37449762981147394
9,0.95947504,0.0974180321395827,0.8726909756660461,0.42466479117992084
10,0.96091723,0.09768874683442362,0.9016475081443787,0.5064487778320137
11,0.9655322,0.08014980421106342,0.9066400527954102,0.416700058195673
12,0.9655322,0.08732837711076487,0.881677508354187,0.5861499510999328
13,0.95529276,0.12108366387805714,0.8876684904098511,0.3699153668255998
14,0.96538794,0.08326857562067015,0.8796804547309875,0.5754883727963123
