epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.5811941,1.1743708152677472,0.6699950098991394,0.805752333318717
1,0.6902221,0.8074823486244503,0.7174238562583923,0.7013917975109099
2,0.7124315,0.7185409101554149,0.7289066314697266,0.7079831079965345
3,0.7483415,0.6310109376804197,0.7154268622398376,0.7102292753343158
4,0.793193,0.54104001904758,0.8217673301696777,0.5552479761931162
5,0.8412172,0.41953900179637416,0.8587119579315186,0.4475509549341854
6,0.8772714,0.3347373074680816,0.8557164072990417,0.4710841555923923
7,0.8965965,0.26422280758266875,0.8861707448959351,0.32987063986268333
8,0.9139025,0.21961769549310947,0.8612082004547119,0.42386699158789454
9,0.91822904,0.198954329414673,0.9056415557861328,0.3245234493606994
10,0.9303432,0.17120369249336445,0.902646005153656,0.2838623910562074
11,0.9327949,0.15894973991083625,0.8736894726753235,0.4417319497018234
12,0.9340929,0.15573240933068933,0.8826760053634644,0.34050815779747395
13,0.9428901,0.13489578484216683,0.898152768611908,0.3549085035324989
14,0.93914044,0.13858378519964107,0.8906639814376831,0.40156186572348124
