epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.421546,1.5198022643255162,0.4907638430595398,1.236024677902237
1,0.47721374,1.2444464717847936,0.5127308964729309,1.1493574404680782
2,0.51427746,1.165621295575625,0.5566650032997131,1.095991229630088
3,0.5400923,1.116496763450803,0.5881178379058838,1.0526367534236556
4,0.5762907,1.0661226621374191,0.6165751218795776,0.9780433402320949
5,0.60960484,1.0057138859417654,0.6240639090538025,0.9534038679039127
6,0.61955583,0.9538792617767319,0.6545182466506958,0.8852658758030137
7,0.64796656,0.8910249223068188,0.6779830455780029,0.8056634838320408
8,0.6674358,0.835191334002225,0.6989516019821167,0.8097347963826393
9,0.67781943,0.8077476273395845,0.7039440870285034,0.781594554424524
10,0.6897894,0.7778544253700571,0.7064403295516968,0.7860242775304283
11,0.6919527,0.764785070566475,0.7259111404418945,0.7572090463881128
12,0.7098356,0.7346033980532135,0.7084373235702515,0.7775655665876148
13,0.70550907,0.7337205876422471,0.6994508504867554,0.7694455368543826
14,0.70738393,0.7122072039710915,0.7219171524047852,0.7295300436210347
