epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.78785694,0.6018053421222548,0.8866699934005737,0.2915960453744537
1,0.89385635,0.2603284228654357,0.884672999382019,0.2807030193637861
2,0.9094318,0.2169531660290386,0.9006490111351013,0.2842956784530485
3,0.9224113,0.1774361857702246,0.9286071062088013,0.2154700266670657
4,0.9303432,0.16352301771758715,0.8911632299423218,0.37183114172192405
5,0.9309201,0.1497361861064037,0.9226160645484924,0.20114931750659473
6,0.9437554,0.1318358872671412,0.8986520171165466,0.2959167212215301
7,0.9433228,0.12683145323876246,0.9166250824928284,0.26833396073183413
8,0.94750506,0.1192279304521449,0.899650514125824,0.2834416745078047
9,0.95168734,0.11043322516778789,0.9101347923278809,0.32998315739814804
10,0.9551485,0.10499647106810918,0.9131302833557129,0.3188843690350613
11,0.9506778,0.11732695711051865,0.8906639814376831,0.3859076197731066
12,0.95673496,0.10255597581007586,0.8976535201072693,0.3901320776073312
13,0.95976347,0.09133110216243624,0.9176235795021057,0.2900523967326991
14,0.95976347,0.09036474317776425,0.9006490111351013,0.3799685752752694
