epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.80155754,0.5457482387894405,0.8916624784469604,0.3351957439721613
1,0.9007788,0.25280827836581876,0.9076385498046875,0.3128428382318257
2,0.9180848,0.2013584371083471,0.8926610350608826,0.32963609329415033
3,0.9400058,0.14663151793669718,0.902646005153656,0.2788677203970674
4,0.9407269,0.13389523630359518,0.9191213250160217,0.33090026014825286
5,0.94130373,0.13513705912974233,0.8512231707572937,0.3508341238627985
6,0.95284104,0.10726152234830291,0.9096355438232422,0.31558287416850284
7,0.9499567,0.11685910513654098,0.9186220765113831,0.3353854032996828
8,0.95413905,0.10757575014980582,0.917124330997467,0.33284075409786557
9,0.9577444,0.09648617917152279,0.9051423072814941,0.3634807921994899
10,0.96466684,0.0819975124758821,0.9101347923278809,0.43195697685420126
11,0.95933086,0.097771532712695,0.9046430587768555,0.42846132306527596
12,0.9565907,0.10655429647692281,0.8906639814376831,0.4869252398336484
13,0.9652437,0.08464013893916915,0.8966550230979919,0.38902455681695397
14,0.96827227,0.06918222798834514,0.8916624784469604,0.4544099323440952
