epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.79852897,0.5621036060835671,0.8726909756660461,0.3623153537258885
1,0.8830401,0.29299557751422317,0.8956565260887146,0.31288370220767103
2,0.90236515,0.23998511510191714,0.8841737508773804,0.32281903993232336
3,0.9196712,0.19128986828207523,0.9241138100624084,0.25835601685645876
4,0.9214018,0.18019901509583428,0.9091362953186035,0.31083771424238765
5,0.92861265,0.16621994814062654,0.883175253868103,0.2870235023234287
6,0.9407269,0.1417219706775821,0.9031452536582947,0.3051076131987679
7,0.9414479,0.137503891639607,0.9101347923278809,0.3260577910068746
8,0.945486,0.12367999621158998,0.9041438102722168,0.3106600151909213
9,0.95312953,0.11064941006037561,0.8916624784469604,0.4033897925764359
10,0.95428324,0.10478929520074524,0.898152768611908,0.3526795126123566
11,0.9555812,0.10171078638484439,0.9061408042907715,0.3604181776664762
12,0.9591866,0.09555796136043242,0.9051423072814941,0.35369665369240794
13,0.9610614,0.09002435013742106,0.9061408042907715,0.334906995891167
14,0.9551485,0.1044815567227788,0.8896654844284058,0.4137343786623379
