epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.6886357,1.1537982615332525,0.831752359867096,0.47409417433733947
1,0.8316989,0.4132614590126601,0.8387418985366821,0.39491089866777923
2,0.8567926,0.357535434664929,0.8696954846382141,0.39064354737788154
3,0.86486876,0.31522904373845073,0.883175253868103,0.31615725090458463
4,0.87597346,0.2922476767195657,0.8397403955459595,0.4216481874242641
5,0.87640613,0.29352711801711856,0.8866699934005737,0.2923060625166638
6,0.89039516,0.26376858298600425,0.8886669874191284,0.3483096431462811
7,0.89702916,0.2410209754598495,0.8652021884918213,0.35892322355964096
8,0.89558697,0.24711577269781348,0.9056415557861328,0.257310030330019
9,0.90308625,0.22854370634679427,0.9181228280067444,0.26602856796634716
10,0.9059706,0.22469640776992084,0.9051423072814941,0.29375269198143894
11,0.9147678,0.19643493947839752,0.8801797032356262,0.38302180949920306
12,0.90827805,0.21225554706866712,0.8851722478866577,0.39269009156638957
13,0.91274875,0.20556889667372075,0.864203691482544,0.34357501466349843
14,0.91419095,0.20441497579100912,0.8911632299423218,0.35895139554025407
