epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.7499279,1.0026632326719291,0.8237643241882324,0.4982745308490378
1,0.8869339,0.3171637221410084,0.864203691482544,0.42627485097198564
2,0.9053937,0.2571135624740321,0.8681976795196533,0.355306750175525
3,0.92269975,0.19050134824793588,0.8647029399871826,0.40370020647898236
4,0.9459187,0.14738610771089525,0.8567149043083191,0.5263855300315516
5,0.94245744,0.14407806111784946,0.884672999382019,0.30902554778102276
6,0.94317853,0.14903205057661437,0.884672999382019,0.35742413366787207
7,0.9547159,0.11767955685267023,0.8726909756660461,0.43385463618058234
8,0.95601386,0.11474340174799527,0.8307538628578186,0.8650013301661029
9,0.9511105,0.12667519919400191,0.8632051944732666,0.4456458870234099
10,0.9539948,0.10745205296424304,0.8726909756660461,0.4515852624224057
11,0.95875394,0.10816854504448796,0.8497254252433777,0.5305868031534251
12,0.9685607,0.08053448653901074,0.867199182510376,0.6119100760251909
13,0.96163833,0.10212532544139485,0.868696928024292,0.5252293664646023
14,0.96971446,0.0809086967181207,0.8706939816474915,0.5287801716988139
