epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.6838766,1.7564120328766764,0.8502246737480164,0.41922458778663213
1,0.8347274,0.4244368008330125,0.8447328805923462,0.44026578112477016
2,0.86573404,0.33219811062424953,0.8851722478866577,0.3029800854322021
3,0.88087684,0.29882568908349766,0.8796804547309875,0.31195328998762073
4,0.8821748,0.293547545349371,0.8652021884918213,0.34885574190603513
5,0.8873666,0.2754640636902774,0.8956565260887146,0.2643478155076593
6,0.89861554,0.247047874626317,0.86570143699646,0.43012170866317767
7,0.8965965,0.2543311217073958,0.9086370468139648,0.2310021253924815
8,0.9094318,0.2179183763800281,0.8871692419052124,0.3272266857478539
9,0.89904815,0.24652849524173126,0.8826760053634644,0.35243492388630054
10,0.9104413,0.21351291441912262,0.9136295318603516,0.2648265101331743
11,0.9114508,0.2073412199515687,0.8971542716026306,0.2977077207615003
12,0.9157773,0.1968213693059622,0.9121317863464355,0.2722235892155857
13,0.92024803,0.1900761595523973,0.8971542716026306,0.27312459362948827
14,0.9206807,0.20082294978985774,0.9091362953186035,0.28138343219497
