epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.651572,2.0758862922299586,0.8087868094444275,0.5252868790240867
1,0.80271125,0.48832238084959784,0.7758362293243408,0.5960904957946991
2,0.8116527,0.4617100244714095,0.8217673301696777,0.4880497777314705
3,0.8350159,0.3939598609983732,0.8562156558036804,0.3383617340566156
4,0.84352463,0.3720851361038089,0.8172740936279297,0.5002264369221491
5,0.841073,0.3857706019470593,0.8392411470413208,0.3646368607543911
6,0.8458321,0.362006906244849,0.7763354778289795,0.5057723465646676
7,0.8528988,0.35773920779926893,0.8622066974639893,0.3471072397705798
8,0.86083066,0.3286990414942793,0.8726909756660461,0.3298064145634785
9,0.8694837,0.32602860718183296,0.8771842122077942,0.34561967138522753
10,0.8677531,0.3188828873056687,0.8951572775840759,0.31699243436381036
11,0.8720796,0.31328564077263304,0.8662006855010986,0.3771267139310546
12,0.87092584,0.31737494275279027,0.8841737508773804,0.3681762644754192
13,0.87597346,0.3035317338575435,0.8487269282341003,0.35866756226143953
14,0.8762619,0.2926828294029695,0.8497254252433777,0.45344166793170954
