epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.658927,1.6862071538421928,0.7269096374511719,0.5859002113877924
1,0.81078744,0.4652217619308038,0.7803295254707336,0.5350951063174697
2,0.8293914,0.41122231006897386,0.8691961765289307,0.37238667672476766
3,0.8533314,0.3570871374639407,0.8512231707572937,0.3667931027312429
4,0.8573695,0.34292647765182716,0.816774845123291,0.5213108849388566
5,0.85823476,0.34275453436914494,0.8557164072990417,0.40238107250621186
6,0.87683874,0.29635138103519765,0.7783324718475342,0.5687357447353293
7,0.8725123,0.3120467992295853,0.8791812062263489,0.32336699074349046
8,0.8702048,0.30990746496973237,0.8896654844284058,0.2949544512743481
9,0.88001156,0.27891962719747576,0.8861707448959351,0.31383666123114284
10,0.88606864,0.2703136408968552,0.8841737508773804,0.30296941531549615
11,0.89082783,0.2593201129515404,0.850723922252655,0.46621968791714563
12,0.8935679,0.2580050640227233,0.8482276797294617,0.5254917798700537
13,0.8830401,0.2776628709386122,0.8741887211799622,0.31319115297144434
14,0.89890397,0.23753739882691435,0.9051423072814941,0.2762210918260302
