epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.83631384,0.45891093776674413,0.9141287803649902,0.23128521604592717
1,0.89529854,0.2623752501363675,0.9261108040809631,0.2201912886817873
2,0.91087395,0.21728610321084257,0.915626585483551,0.23793408175892253
3,0.9164984,0.19954703097079377,0.9116325378417969,0.2415545723413564
4,0.9224113,0.1860080679869459,0.9331003427505493,0.22826427564255547
5,0.9222671,0.18214617518507717,0.9061408042907715,0.2759099138256198
6,0.9218344,0.17940475197924224,0.8676984310150146,0.38417133649869734
7,0.93712145,0.1441704982986772,0.8936595320701599,0.3508215583116932
8,0.9355351,0.15054030018854045,0.9166250824928284,0.3039532604544083
9,0.93654454,0.15394899366842005,0.8901647329330444,0.28982746194912323
10,0.94577444,0.13020136369591595,0.898152768611908,0.34677578014876326
11,0.942169,0.13255696636061864,0.8966550230979919,0.3569290922976532
12,0.9451976,0.13842599214043094,0.8781827092170715,0.331903926168926
13,0.9459187,0.12929288138650769,0.9211183190345764,0.28534242953394673
14,0.94577444,0.1269341807201062,0.8796804547309875,0.4507602041152957
