epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.6739256,1.8007748495494045,0.7818272709846497,0.51156158679078
1,0.8350159,0.41486612219338737,0.8691961765289307,0.3799717965955682
2,0.8573695,0.3469325027068341,0.8716924786567688,0.36307237703860906
3,0.8755408,0.3133178362421388,0.8731902241706848,0.33445797970725843
4,0.88794345,0.27817036716505467,0.8931602835655212,0.2789231775197397
5,0.8869339,0.28020561705895447,0.867199182510376,0.33463817827414705
6,0.89371216,0.251282590892427,0.8961557745933533,0.2842384643305913
7,0.8906836,0.2700852584453767,0.9186220765113831,0.21829156934679358
8,0.9006345,0.24262833720777438,0.8946580290794373,0.29024672573706656
9,0.8999135,0.22727599667822004,0.8991512656211853,0.28069184120526863
10,0.9000577,0.23244453751072955,0.9131302833557129,0.23240117330329155
11,0.9085665,0.21293150289518742,0.9046430587768555,0.28188942921828225
12,0.91534466,0.19755797209779571,0.9076385498046875,0.2731607607823875
13,0.9126046,0.19748584520827117,0.8716924786567688,0.3273508841515004
14,0.9157773,0.1986288895198169,0.902646005153656,0.3241933414185279
