epoch,loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
82,1668241.9214180536,1291.6042,2239582.5439091437,1496.523681640625
83,1668367.9097367795,1291.6526,2259580.753761574,1503.190185546875
84,1670021.9509744977,1292.2933,2169831.1938657407,1473.03466796875
85,1671346.6656196148,1292.8062,2152190.2298177085,1467.0343017578125
86,1669584.1832403901,1292.1245,2284769.9567418983,1511.5455322265625
87,1668113.499935698,1291.5544,2158793.296296296,1469.283447265625
88,1668105.6156464608,1291.5514,2152770.49609375,1467.2320556640625
89,1669054.0993378495,1291.9187,2167623.15979456,1472.28515625
90,1666927.779460795,1291.0953,2215826.290581597,1488.565185546875
91,1669570.7802951143,1292.1185,2213272.070384838,1487.7069091796875
92,1672110.0925459438,1293.1007,2226288.330222801,1492.0751953125
93,1664902.7983205908,1290.3112,2239495.8389033563,1496.494873046875
