epoch,loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0,2356941.2477646996,1535.2329,2081865.1882957176,1442.8668212890625
1,1898493.8922361687,1377.8586,2020075.9108796297,1421.2935791015625
2,1816498.4147258159,1347.7758,1984759.3506944445,1408.814697265625
3,1768751.6885127574,1329.944,2118021.009620949,1455.342041015625
4,1747423.8649311003,1321.9015,2095884.6183449074,1447.71728515625
5,1713825.0278074283,1309.1311,2034016.2847945602,1426.1895751953125
6,1716091.0543469,1309.9963,2099504.779369213,1448.9664306640625
7,1708935.7764032318,1307.2627,2174339.8098234953,1474.56396484375
8,1670887.017633234,1292.6276,2118465.5240885415,1455.494873046875
9,1657720.0896177886,1287.5255,2041770.4725115742,1428.9053955078125
10,1639068.1982963167,1280.2606,2117180.593894676,1455.053466796875
11,1619443.065149245,1272.5739,2151223.5732060187,1466.704833984375
12,1601061.641435206,1265.3309,2218300.491391782,1489.396240234375
13,1625667.9695662344,1275.0173,2473174.771412037,1572.6331787109375
14,1593944.7492444508,1262.5153,2084093.5633680555,1443.638916015625
15,1576284.692038922,1255.5021,2389142.501880787,1545.6851806640625
16,1577131.3135561615,1255.8389,2171765.747468171,1473.6912841796875
17,1565260.3564584996,1251.104,2203984.969328704,1484.582763671875
18,1547471.6037232503,1243.9742,2161740.5865885415,1470.28564453125
19,1540565.638717238,1241.1952,2339668.4104456017,1529.597412109375
20,1536858.3875107707,1239.7008,2285560.862702546,1511.80712890625
21,1526990.2635596981,1235.7147,2325127.671875,1524.8370361328125
22,1517007.8481402234,1231.6681,2310562.1919126157,1520.053466796875
23,1503062.943271914,1225.995,2416043.2805989585,1554.362548828125
24,1514626.60233312,1230.7018,2318262.9205729165,1522.5841064453125
25,1500986.388879601,1225.1475,2476451.7350260415,1573.67431640625
26,1491035.4155336106,1221.08,2355923.4483506945,1534.9017333984375
27,1493045.1560731693,1221.9022,2520981.295500579,1587.759765625
28,1479823.5457862855,1216.4802,2251239.278935185,1500.4129638671875
29,1484264.7099173076,1218.3038,2574454.935908565,1604.5108642578125
30,1491075.1014919686,1221.0957,2377670.5477430555,1541.969482421875
31,1476191.3548268345,1214.9867,2385168.4192708335,1544.3990478515625
32,1457237.6786813736,1207.1611,2470303.554759838,1571.7200927734375
33,1485009.5007057153,1218.6095,2400716.5188078703,1549.4244384765625
34,1470546.1495232002,1212.6608,2441138.080150463,1562.4139404296875
35,1462270.853089071,1209.2448,2473895.735532407,1572.862548828125
36,1460442.2415772332,1208.4872,2409482.784360532,1552.2509765625
37,1446275.2085223547,1202.6117,2534458.8918547453,1591.998291015625
38,1455240.2224208442,1206.3333,2498296.973451968,1580.60009765625
39,1448733.8299017465,1203.6339,2447887.2739438657,1564.572998046875
40,1451999.904801596,1204.99,2462135.0522280093,1569.119140625
41,1435855.2131364297,1198.271,2706210.3622685187,1645.0562744140625
42,1431464.6554052315,1196.438,2712878.442997685,1647.08203125
43,1430160.9255301706,1195.8928,2868655.5463686343,1693.7108154296875
44,1424864.4967005004,1193.6775,2619110.337962963,1618.3665771484375
45,1424683.906027354,1193.6008,2635379.6395399305,1623.385009765625
46,1409894.3187509645,1187.3896,2486405.4836516203,1576.8341064453125
47,1423361.0552017156,1193.0472,2641186.061125579,1625.1728515625
48,1422200.328784096,1192.5596,2616321.6422887733,1617.5048828125
49,1409436.7354822012,1187.1969,2728910.364438657,1651.94140625
50,1396624.9436721946,1181.7891,2823634.273220486,1680.3673095703125
51,1417005.5171983913,1190.3811,2632904.108000579,1622.62255859375
52,1398602.0544067812,1182.6254,2749138.91370081,1658.0528564453125
53,1394714.044619203,1180.9803,2662845.103370949,1631.82275390625
54,1411583.3937416407,1188.1012,2521790.341941551,1588.0145263671875
55,1387141.782368052,1177.7692,2855329.937065972,1689.772216796875
56,1374936.4742590794,1172.5763,2620569.135199653,1618.8172607421875
57,1392413.7419927854,1180.0061,2772861.2565104165,1665.191162109375
58,1388058.1432629921,1178.1588,2702272.689814815,1643.859130859375
59,1369575.5817375705,1170.288,2724254.9296875,1650.5316162109375
60,1376862.1228137298,1173.3976,2668985.246527778,1633.703125
61,1384960.4920000192,1176.8439,2587130.267578125,1608.455810546875
62,1371895.2669202848,1171.279,2704889.2014612267,1644.65478515625
63,1366763.150277142,1169.0858,2927698.799045139,1711.052001953125
64,1371314.0148135882,1171.0311,2879068.9565248843,1696.7818603515625
65,1374353.4849452788,1172.3286,2699438.1216001157,1642.9967041015625
66,1351418.896214457,1162.5051,2822711.980251736,1680.093017578125
67,1356604.3782022428,1164.7334,2863028.1512586805,1692.04833984375
68,1372911.6897144024,1171.7135,2595582.4289641203,1611.0811767578125
69,1363088.8379435234,1167.5144,2704870.115451389,1644.649169921875
70,1365160.7106133774,1168.4004,2759738.4578993055,1661.24609375
71,1360178.288918825,1166.2667,2653156.4416956017,1628.8514404296875
72,1351898.5731741427,1162.7117,2770068.09020544,1664.3519287109375
73,1359740.1326704326,1166.0782,2652096.3694299767,1628.525634765625
74,1357616.6978695118,1165.1681,2638947.829861111,1624.48388671875
75,1340890.0821635716,1157.968,2767374.3916377313,1663.5428466796875
76,1352283.1017744958,1162.8772,2664905.0753038195,1632.4534912109375
77,1345024.3700861165,1159.752,2624359.957103588,1619.987548828125
78,1343399.2956753646,1159.0513,2639406.3725405093,1624.625
79,1345263.082570282,1159.8544,2646704.449797454,1626.86962890625
80,1346565.2883007214,1160.4163,2777136.533564815,1666.4742431640625
81,1339878.8567711683,1157.5314,2693130.089916088,1641.075927734375
82,1343966.6922816623,1159.2964,2685148.847511574,1638.642333984375
83,1323119.612498071,1150.269,2692046.250795718,1640.7454833984375
84,1332026.9935633633,1154.1342,2752525.321469907,1659.0736083984375
85,1336990.982316932,1156.2832,2925926.637514468,1710.533935546875
86,1326574.1699238343,1151.7699,2701870.8501157407,1643.7366943359375
87,1326158.8627689434,1151.5896,2650783.047092014,1628.12255859375
88,1334453.9905391568,1155.1854,2642019.199652778,1625.4290771484375
89,1328923.6055791688,1152.7896,2903081.364655671,1703.843017578125
90,1318380.572478073,1148.2076,2928493.896122685,1711.2841796875
91,1324618.1203445306,1150.9207,2849105.785373264,1687.9296875
92,1318937.3488957728,1148.4503,3165140.259620949,1779.083984375
93,1329559.195057904,1153.0654,2755481.78551794,1659.964599609375
94,1326071.6599047687,1151.5515,2622369.997685185,1619.3731689453125
95,1329382.0332690848,1152.9884,2636105.2353877313,1623.6083984375
96,1310888.1461879325,1144.9404,2764546.0207609953,1662.6925048828125
97,1323630.3273031393,1150.4911,2473667.3953993055,1572.7899169921875
98,1315793.9734979037,1147.0809,2685506.1618200233,1638.75146484375
99,1319975.0289616503,1148.902,2598923.8657407407,1612.11767578125
