epoch,loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0,1465420.6928298376,1210.5461,2585484.472800926,1607.944091796875
1,1254238.9127569671,1119.9279,2427665.947048611,1558.0968017578125
2,1221163.2596597779,1105.062,2270845.730902778,1506.932373046875
3,1207770.6325249493,1098.9861,2258774.3153211805,1502.9217529296875
4,1207808.450084316,1099.0033,2209205.900752315,1486.3399658203125
5,1189689.164589174,1090.7284,2165828.4736689813,1471.6754150390625
6,1194492.636311939,1092.9291,2160089.4963831017,1469.724365234375
7,1193756.3604178992,1092.5918,2192394.088252315,1480.6734619140625
8,1184821.261254067,1088.4943,2183057.591001157,1477.5174560546875
9,1181041.6878532595,1086.7572,2133063.4736689813,1460.5013427734375
10,1178392.758741464,1085.5381,2134237.910590278,1460.9031982421875
11,1166659.2418372547,1080.1204,2117630.5418836805,1455.2080078125
12,1170669.1001243442,1081.9745,2182748.309389468,1477.4129638671875
13,1166600.4681250644,1080.0934,2372700.493923611,1540.357177734375
14,1161447.6115158568,1077.7041,2104159.242621528,1450.5718994140625
15,1161426.4956849294,1077.6953,2141049.514033565,1463.232421875
16,1159435.0474257874,1076.7706,2195752.140697338,1481.8072509765625
17,1162031.9708012359,1077.976,2110929.0823206017,1452.903564453125
18,1161566.606969701,1077.7601,2113404.588107639,1453.755126953125
19,1160644.9560941479,1077.333,2127210.634548611,1458.49609375
20,1157934.9179186146,1076.0737,2121455.2217881945,1456.5216064453125
21,1159631.9125897817,1076.8623,2103077.285228588,1450.198974609375
22,1158624.4136226338,1076.3942,2116083.335865162,1454.67626953125
23,1152916.0764555577,1073.7395,2122099.404513889,1456.7427978515625
24,1161020.5283515844,1077.5067,2121670.623480903,1456.595458984375
25,1154664.8106814572,1074.5533,2124670.3640046297,1457.6248779296875
26,1157265.2094696043,1075.7628,2179141.811342593,1476.1917724609375
27,1144452.199152338,1069.7909,2159125.160011574,1469.396240234375
28,1147956.6531892216,1071.4275,2113120.299262153,1453.6575927734375
29,1149850.5128101772,1072.3105,2128895.9538483797,1459.0733642578125
30,1151664.5358363448,1073.1565,2132252.5747251157,1460.223388671875
31,1144794.527155968,1069.9509,2129773.8466435187,1459.374755859375
32,1148332.6347063968,1071.6028,2117812.62109375,1455.2706298828125
33,1150330.3429060355,1072.5342,2127812.556857639,1458.702392578125
34,1146863.3855905503,1070.9164,2124790.990596065,1457.6666259765625
35,1146751.6030492843,1070.8647,2164887.061342593,1471.3553466796875
36,1139357.7194858568,1067.4067,2138121.2604166665,1462.2314453125
37,1143939.6657570603,1069.5516,2127729.084418403,1458.673828125
38,1143149.3786475346,1069.1824,2126687.6022135415,1458.3165283203125
39,1146928.1524007176,1070.9475,2120552.4637586805,1456.2117919921875
40,1143444.4358245293,1069.3196,2114725.971064815,1454.2099609375
41,1145023.5072733674,1070.0582,2129476.987123843,1459.272705078125
42,1144150.4703229892,1069.6499,2152018.566623264,1466.9761962890625
43,1141983.5807589733,1068.6365,2278547.92614294,1509.4859619140625
44,1140593.2701361917,1067.9858,2119843.13317419,1455.9683837890625
45,1135351.296164864,1065.5287,2149326.7131799767,1466.05810546875
46,1137709.3582686025,1066.6351,2116400.7834924767,1454.78564453125
47,1138176.0914250785,1066.8535,2112743.8016493055,1453.528076171875
48,1140165.4204888886,1067.7853,2132156.2790075233,1460.1904296875
49,1140310.8472665192,1067.8533,2228982.9028501157,1492.97802734375
50,1138677.0302517104,1067.0886,2123895.0202546297,1457.3590087890625
51,1140139.0434195679,1067.7725,2134408.0161313657,1460.9613037109375
52,1142859.8219600394,1069.0459,2140632.6044560187,1463.090087890625
53,1139121.956039491,1067.2965,2135107.6612413195,1461.20068359375
54,1139319.1555949226,1067.3888,2133652.7314091437,1460.702880859375
55,1136415.3831583245,1066.0276,2154591.615379051,1467.8526611328125
56,1138261.5560627605,1066.8933,2139318.9602141203,1462.6409912109375
57,1137670.4727383356,1066.6166,2146467.701244213,1465.082763671875
58,1140096.2714085688,1067.7527,2135013.185185185,1461.1685791015625
59,1134043.3536067028,1064.9146,2124465.7436342593,1457.5546875
60,1134100.004445282,1064.9412,2131439.023654514,1459.9449462890625
61,1138794.6799901216,1067.1428,2125802.286892361,1458.0133056640625
62,1137264.9091745382,1066.426,2190196.0751591437,1479.9310302734375
63,1134165.2650253833,1064.9722,2117886.7819733797,1455.2960205078125
64,1132259.9354793075,1064.0769,2122135.005497685,1456.7547607421875
65,1135060.743198851,1065.3926,2144651.366970486,1464.462890625
66,1133402.207552599,1064.6133,2144487.8782552085,1464.4072265625
67,1136078.497164279,1065.8702,2155457.645905671,1468.147705078125
68,1134188.0372212506,1064.9829,2158355.9462528937,1469.1341552734375
69,1137511.8547673551,1066.5413,2143150.033420139,1463.950439453125
70,1133050.849425059,1064.4491,2118954.408781829,1455.6627197265625
71,1135907.8168210988,1065.7899,2146702.126880787,1465.1629638671875
72,1134280.3404625568,1065.0258,2159655.8239293983,1469.5767822265625
73,1138600.2500004019,1067.0522,2161664.7834924767,1470.2596435546875
74,1137773.3137181222,1066.6646,2157084.408203125,1468.7017822265625
75,1130925.8772847326,1063.4507,2147550.03515625,1465.4520263671875
76,1135633.3161366836,1065.6613,2141185.190248843,1463.2789306640625
77,1132806.1897987989,1064.3337,2180178.290798611,1476.542724609375
78,1134197.8365099893,1064.9878,2151285.210503472,1466.725830078125
79,1130350.973038144,1063.1797,2132390.7352430555,1460.270751953125
80,1133721.2972065576,1064.7633,2122024.908564815,1456.7171630859375
81,1136151.5384017962,1065.9043,2146764.0109953703,1465.18408203125
82,1131853.8760304407,1063.8857,2170071.0594618055,1473.1162109375
83,1130709.4732804825,1063.3484,2163550.573423032,1470.9012451171875
84,1132579.9663595706,1064.2267,2154910.533275463,1467.9615478515625
85,1133685.3072392873,1064.7466,2135189.923683449,1461.2288818359375
86,1132951.8166008643,1064.4014,2151096.443431713,1466.6614990234375
87,1130959.4335643118,1063.466,2182679.7799479165,1477.3896484375
88,1131266.3225327297,1063.6095,2138691.246310764,1462.426513671875
89,1132563.6681113197,1064.2197,2273141.4772858797,1507.6942138671875
90,1130142.755044899,1063.0818,2140851.300853588,1463.1649169921875
91,1133067.2608662453,1064.456,2140968.511863426,1463.2047119140625
92,1136647.9575108027,1066.1364,2142309.740234375,1463.6630859375
93,1128539.0313376116,1062.3269,2147492.356047454,1465.4327392578125
94,1133797.8640674432,1064.7999,2157020.599971065,1468.679931640625
95,1130254.2217782254,1063.1345,2150231.499204282,1466.36669921875
96,1129504.5839523748,1062.7819,2134508.2411024305,1460.99560546875
97,1132911.8432842118,1064.3835,2180363.5013020835,1476.605224609375
98,1130416.1708682708,1063.2109,2162492.5401475695,1470.541748046875
99,1129721.6164827896,1062.8834,2130509.3817274305,1459.6263427734375
