epoch,loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0,38918029.45343244,6238.4297,39401412.86111111,6277.0546875
1,38845458.01430078,6232.615,39320690.24074074,6270.62158203125
2,38764848.336634174,6226.144,39243395.02314815,6264.45361328125
3,38675780.39589496,6218.9854,39148301.37037037,6256.8603515625
4,38592007.1190617,6212.244,39067819.31018519,6250.42578125
5,38513597.9670259,6205.9307,38988071.972222224,6244.04443359375
6,38433824.41508269,6199.5,38908329.550925925,6237.654296875
7,38353359.101622984,6193.008,38828522.39814815,6231.25390625
8,38274600.74945343,6186.652,38749084.425925925,6224.876953125
9,38195830.56127987,6180.275,38669972.71296296,6218.517578125
10,38114441.942642555,6173.6865,38590470.02314815,6212.12255859375
11,38036267.551171586,6167.3555,38511659.25,6205.77734375
12,37961910.471874274,6161.324,38433074.46759259,6199.43994140625
13,37882787.58558605,6154.9,38354259.527777776,6193.08154296875
14,37806194.903881274,6148.6772,38275642.9212963,6186.73095703125
15,37724208.136731915,6142.0054,38197242.56944445,6180.39111328125
16,37647533.48599501,6135.757,38119203.90740741,6174.07421875
17,37572365.036034875,6129.631,38041113.606481485,6167.7490234375
18,37495233.570925176,6123.3354,37963243.71296296,6161.431640625
19,37416572.23652872,6116.9097,37885228.0,6155.09814453125
20,37342698.03055634,6110.8667,37807558.50462963,6148.7861328125
21,37263508.626302116,6104.3853,37730052.13888889,6142.4794921875
22,37181365.808071196,6097.651,37652733.71759259,6136.18115234375
23,37105353.31531161,6091.4194,37575459.19444445,6129.88232421875
24,37031855.6613596,6085.3755,37498452.36574074,6123.5986328125
25,36959360.629594386,6079.422,37421471.231481485,6117.3095703125
26,36877341.36268937,6072.6704,37344678.199074075,6111.02880859375
27,36806371.885799535,6066.8267,37268172.902777776,6104.76611328125
28,36733412.846626714,6060.8105,37191590.083333336,6098.4912109375
29,36652619.601378635,6054.141,37115450.21296296,6092.244140625
30,36570908.959232494,6047.384,37039127.481481485,6085.97802734375
31,36490805.69886057,6040.763,36963013.23611111,6079.72119140625
32,36436106.08549602,6036.2324,36887254.356481485,6073.48779296875
33,36359793.94151084,6029.9097,36811624.28703704,6067.25732421875
34,36271984.545075744,6022.624,36736029.425925925,6061.02490234375
35,36204821.78749453,6017.044,36660766.34259259,6054.81298828125
36,36124131.191851646,6010.335,36585465.972222224,6048.5927734375
37,36051225.74068263,6004.265,36510025.324074075,6042.35205078125
38,35989425.28470383,5999.12,36435396.55555555,6036.17431640625
