epoch,loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0,2444104.0154405334,1563.3627,2251391.092375579,1500.4635009765625
1,2014789.4108725148,1419.433,2079865.4725115742,1442.1737060546875
2,1953545.627649245,1397.693,2034421.0784866898,1426.3314208984375
3,1938499.9209791918,1392.2997,2060331.1703559028,1435.3853759765625
4,1930398.7898897862,1389.3875,2057345.3483072917,1434.3450927734375
5,1919332.6606378122,1385.3997,2003732.6298466434,1415.5328369140625
6,1918691.1825198052,1385.1676,2016909.7527488426,1420.179443359375
7,1913704.8774868823,1383.3678,2060620.2941984953,1435.486083984375
8,1906358.5420945433,1380.7095,2005072.4432146992,1416.0057373046875
9,1905747.2604723952,1380.4883,2029091.1284722222,1424.461669921875
10,1900031.2281147921,1378.4165,1996012.6864149305,1412.80322265625
11,1891013.7195240362,1375.1412,2079947.068359375,1442.2022705078125
12,1896150.0139639974,1377.008,2034540.773365162,1426.373046875
13,1889368.5441542189,1374.543,2140465.268952546,1463.033203125
14,1885352.395264796,1373.081,1978847.5787760417,1406.715087890625
15,1882963.6725931738,1372.2118,1994137.898148148,1412.1397705078125
16,1884692.9194070064,1372.8412,2059418.8217592593,1435.0677490234375
17,1883502.138685891,1372.4066,1998908.982204861,1413.8277587890625
18,1881282.8507115024,1371.5985,2006846.3519965278,1416.6317138671875
19,1883202.9117365738,1372.2976,2061457.3359375,1435.777587890625
20,1886595.569684952,1373.5342,2001009.062789352,1414.5703125
21,1881453.1391673526,1371.6602,2011026.662109375,1418.106689453125
22,1879543.7075658613,1370.9642,2013614.6463396992,1419.0189208984375
23,1878769.5257955773,1370.6825,2036912.714771412,1427.2047119140625
24,1881615.9404482497,1371.7205,2042560.8872251157,1429.181884765625
25,1874007.0758282107,1368.9437,2025466.574001736,1423.188720703125
26,1881942.9106120914,1371.8395,2007789.750072338,1416.9652099609375
27,1867384.7942309794,1366.5226,2037930.9361979167,1427.5611572265625
28,1872163.6639541911,1368.2699,1991534.929615162,1411.21728515625
29,1872653.8304643894,1368.449,2021339.1081452547,1421.7381591796875
30,1874989.2787888385,1369.3021,1993463.5131655093,1411.9007568359375
31,1868330.673962004,1366.8688,2028615.7996238426,1424.2945556640625
32,1871025.3828118972,1367.8544,1999453.974826389,1414.0206298828125
33,1872152.5367647058,1368.2659,2009199.1301359953,1417.462158203125
34,1869277.0146520294,1367.2146,2001976.4214409722,1414.9119873046875
35,1870906.667941723,1367.811,2061468.021267361,1435.78125
36,1862872.6501569774,1364.8707,2016886.3913483797,1420.1710205078125
37,1866804.6740158568,1366.3109,2012064.5385561343,1418.47265625
38,1867169.0435357133,1366.4438,2016032.752242477,1419.87060546875
39,1870138.4416981211,1367.5305,2018716.853298611,1420.8157958984375
40,1866054.5968565936,1366.0365,1996820.3581452547,1413.0889892578125
41,1867426.1273510442,1366.5376,2101931.2161458335,1449.8037109375
42,1870057.397093386,1367.5004,1988714.3351417824,1410.218017578125
43,1863908.411853925,1365.2502,2101587.8702256945,1449.6854248046875
44,1865892.0110848723,1365.977,2000559.386646412,1414.4111328125
45,1857821.900749762,1363.0195,1978895.9170283566,1406.7322998046875
46,1861888.3010687004,1364.5107,1979050.7299623843,1406.7874755859375
47,1860036.7725467153,1363.832,1989659.7782841434,1410.552978515625
48,1863137.894784138,1364.9681,1994053.1898871528,1412.109375
49,1863859.7399761118,1365.232,2018247.1742621528,1420.64990234375
50,1863291.2095089895,1365.024,1985012.4774305555,1408.90478515625
51,1861764.2952164086,1364.4652,1992157.1517650464,1411.43798828125
52,1865247.6156697704,1365.7413,2005842.7847222222,1416.27783203125
53,1861458.223138616,1364.3529,1990804.5203269676,1410.9586181640625
54,1860790.8846236079,1364.1077,2006273.802445023,1416.4300537109375
55,1857726.2520681152,1362.9839,2035962.316116898,1426.871337890625
56,1863031.1679907534,1364.9302,2007309.927517361,1416.79541015625
57,1859364.0033646056,1363.5845,2037876.275318287,1427.5418701171875
58,1863666.3967324905,1365.1616,1998569.9476996528,1413.7080078125
59,1856630.820807827,1362.5823,1987398.6619646992,1409.7510986328125
60,1856926.6555933151,1362.6908,1998316.3823061343,1413.6181640625
61,1862565.780798278,1364.7583,1984646.1150896992,1408.7745361328125
62,1858661.8946595527,1363.3278,2060478.210648148,1435.4365234375
63,1857162.4258556997,1362.7772,1974852.986328125,1405.2950439453125
64,1855888.1075974498,1362.31,1975390.9152199074,1405.4859619140625
65,1855570.3575283252,1362.1937,2028356.086226852,1424.2034912109375
66,1856249.8638877994,1362.4421,2033174.7914496528,1425.894287109375
67,1856479.5893248122,1362.5265,2043079.1302083333,1429.3629150390625
68,1855183.1333761478,1362.0509,1979303.1048177083,1406.876953125
69,1859236.30833403,1363.5385,1992888.431712963,1411.697021484375
70,1854653.5637032525,1361.8562,1975529.1302806714,1405.5350341796875
71,1856223.355800207,1362.4316,2002654.7099247684,1415.15185546875
72,1856085.907479777,1362.382,1983982.0948350695,1408.5391845703125
73,1858343.4874627048,1363.2109,2025851.7757523148,1423.3240966796875
74,1859354.8338410517,1363.5826,2008342.3974247684,1417.1597900390625
75,1854138.7619802787,1361.6674,2016798.945601852,1420.1402587890625
76,1855635.3350282286,1362.2178,2007201.7565104167,1416.7572021484375
77,1855199.7275963565,1362.0566,2029097.2306134258,1424.4639892578125
78,1857256.3300134712,1362.8121,1998392.3428819445,1413.6448974609375
79,1852344.4496981017,1361.0087,1988865.1940104167,1410.271728515625
80,1855320.4283739293,1362.1013,1983567.138744213,1408.3914794921875
