epoch,loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0,1970652.3901672496,1403.799,2167213.743561921,1472.1461181640625
1,1584970.8889085366,1258.9564,2037098.2533998843,1427.26953125
2,1528882.3836502354,1236.4797,1958283.1304253472,1399.3865966796875
3,1483017.5721979572,1217.7924,2132870.630497685,1460.4346923828125
4,1472174.750688032,1213.3312,1951013.0924479167,1396.786865234375
5,1433403.468014545,1197.2484,1945700.336226852,1394.8837890625
6,1453724.0750682405,1205.7041,2002449.8893229167,1415.079345703125
7,1420572.5492577935,1191.8773,2068053.730251736,1438.07275390625
8,1399392.6288645542,1182.9587,2049352.6586371528,1431.555908203125
9,1389237.8425575986,1178.6589,1958450.385054977,1399.446533203125
10,1373264.4076706737,1171.8635,2056137.9539930555,1433.9239501953125
11,1360441.2766588326,1166.3804,1997807.5313946758,1413.438232421875
12,1354452.3500893798,1163.8094,2136976.803168403,1461.84033203125
13,1356020.525929808,1164.4824,2309862.3188657407,1519.8231201171875
14,1332480.1483099007,1154.3314,2119199.8967737267,1455.7471923828125
15,1337764.9396480909,1156.6174,2206150.1696325233,1485.311279296875
16,1334677.9783651682,1155.2831,2047166.3126446758,1430.7923583984375
17,1332108.3031741912,1154.17,2022054.976779514,1421.9898681640625
18,1314019.8979835676,1146.3073,2028549.7593315972,1424.271728515625
19,1318029.739150634,1148.0552,2108082.9522569445,1451.924072265625
20,1305248.0720400151,1142.4753,2127786.467375579,1458.693603515625
21,1307244.6544664216,1143.3483,2176450.0871672453,1475.2796630859375
22,1310445.4492704931,1144.7473,2087154.6827980324,1444.69873046875
23,1293256.2033532723,1137.214,2212678.437282986,1487.5072021484375
24,1297178.6276789848,1138.9379,2076244.8969907407,1440.918212890625
25,1289959.0900158584,1135.7643,2068602.3697916667,1438.2637939453125
26,1285139.4650305274,1133.6404,2144125.74963831,1464.2833251953125
27,1279099.297821446,1130.9728,2103629.611400463,1450.389404296875
28,1263295.3455689447,1123.9646,2017896.642867477,1420.5269775390625
29,1296879.593656762,1138.8066,2160137.174623843,1469.740478515625
30,1269265.0308420837,1126.6171,2131563.1783854165,1459.9873046875
31,1258856.554841222,1121.9882,2087453.808666088,1444.8023681640625
32,1255547.0256593374,1120.5115,2179297.7194733797,1476.2442626953125
33,1260008.9782020017,1122.5015,2219132.8428819445,1489.675537109375
34,1239738.5421913983,1113.4347,2146424.98010706,1465.068359375
35,1243198.7882685703,1114.9885,2194574.498480903,1481.409423828125
36,1245522.514287919,1116.0299,2210877.654152199,1486.9019775390625
37,1245378.2372655787,1115.9647,2322998.4850260415,1524.138916015625
38,1239830.2234918755,1113.4767,2252567.6982783563,1500.8555908203125
39,1235551.1769793783,1111.5541,2266841.6965422453,1505.6033935546875
40,1228895.0723892557,1108.5552,2115829.657045718,1454.5889892578125
41,1230075.708298101,1109.0876,2302489.4270109953,1517.3955078125
42,1220817.1544238213,1104.9062,2251278.32067419,1500.4261474609375
43,1218587.4618560148,1103.8971,2544246.753110532,1595.0693359375
44,1214191.680354433,1101.9036,2180452.679615162,1476.6357421875
45,1211076.7474230947,1100.4896,2412635.133246528,1553.26611328125
46,1215885.6519160408,1102.6715,2146426.59765625,1465.068603515625
47,1209929.3816452166,1099.9684,2327334.145326968,1525.5601806640625
48,1206169.057469971,1098.2577,2319401.2782118055,1522.958251953125
49,1203551.208564553,1097.0646,2341396.6171875,1530.162353515625
50,1198674.2024671095,1094.8395,2273913.689887153,1507.9500732421875
51,1202464.7703592395,1096.5696,2173110.600766782,1474.1473388671875
52,1197918.929145956,1094.4946,2215037.286675347,1488.30029296875
53,1197855.878692948,1094.4663,2191374.8154658563,1480.32958984375
54,1201857.8213467586,1096.2927,2183600.697410301,1477.7010498046875
55,1190613.2825239846,1091.1527,2409803.2292390047,1552.3541259765625
56,1182641.1172381379,1087.4934,2319012.457609954,1522.8302001953125
57,1192227.4743257929,1091.8915,2206721.7153501157,1485.503662109375
58,1209353.0466202032,1099.7054,2247813.649016204,1499.270751953125
59,1171098.443756993,1082.1732,2316169.2780671297,1521.896728515625
60,1182289.1199213425,1087.331,2232326.447193287,1494.0972900390625
61,1185200.0912470422,1088.6693,2173201.304108796,1474.17822265625
62,1177025.7498951072,1084.908,2263542.1432291665,1504.507080078125
63,1184745.6803467972,1088.4602,2260500.587456597,1503.4962158203125
64,1173100.728921783,1083.0975,2437306.478587963,1561.187744140625
65,1169603.4118257929,1081.4822,2325449.7293836805,1524.9425048828125
66,1168036.866667658,1080.757,2190273.807074653,1479.9571533203125
67,1183401.1482922176,1087.8423,2159948.481843171,1469.67626953125
68,1180152.528059814,1086.3485,2215432.1725260415,1488.4327392578125
69,1165254.383618888,1079.4694,2247327.8251591437,1499.109130859375
70,1166530.854911231,1080.0607,2231996.894965278,1493.9869384765625
71,1165066.3547327928,1079.3818,2159858.804904514,1469.6455078125
72,1174913.0257457432,1083.9343,2327412.127170139,1525.5858154296875
73,1171680.510874283,1082.4412,2299577.310546875,1516.4356689453125
74,1164595.5924434625,1079.1646,2254448.7885561343,1501.4822998046875
75,1154396.834739271,1074.4285,2314738.739076968,1521.42626953125
76,1163248.0909970677,1078.5394,2319460.478949653,1522.977294921875
77,1163437.9563216164,1078.6278,2360271.5420283563,1536.3173828125
78,1158603.5638961587,1076.3845,2360612.773654514,1536.428466796875
79,1152337.619288771,1073.4707,2236772.2944155093,1495.584228515625
80,1148336.5835524963,1071.6052,2327597.923466435,1525.6466064453125
81,1150385.102236265,1072.5604,2262716.890046296,1504.2327880859375
82,1150214.473052612,1072.4806,2374982.675564236,1541.0975341796875
83,1154595.007651544,1074.5209,2317550.26953125,1522.3504638671875
84,1163408.6289951678,1078.6145,2324265.6239872687,1524.5543212890625
85,1146600.0374732343,1070.7941,2252430.916377315,1500.81005859375
86,1149291.2120334483,1072.0498,2368186.2643229165,1538.89111328125
87,1156731.78794063,1075.5146,2323475.3564814813,1524.2950439453125
88,1153358.7674001388,1073.945,2234373.6888020835,1494.7821044921875
89,1141837.062528534,1068.5679,2389581.428096065,1545.8271484375
90,1147300.365839769,1071.1212,2277211.496021412,1509.0433349609375
91,1143756.1860560167,1069.4651,2352742.78870081,1533.8653564453125
92,1149010.0719676754,1071.9193,2562281.85120081,1600.7130126953125
93,1146406.245697388,1070.704,2410704.283203125,1552.644775390625
94,1145251.0243206488,1070.1644,2403410.6861979165,1550.29345703125
