epoch,loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0,2444111.3745997194,1563.365,2251391.9424189813,1500.4637451171875
1,2014790.0829930683,1419.4333,2079865.700954861,1442.173828125
2,1953545.8944795069,1397.6931,2034421.0633680555,1426.3314208984375
3,1938500.049266635,1392.2997,2060331.2875434028,1435.3856201171875
4,1930398.898021747,1389.3876,2057345.4496527778,1434.3450927734375
5,1919332.7447312495,1385.3997,2003732.6285445602,1415.5328369140625
6,1918691.3026585688,1385.1676,2016909.7115885417,1420.1793212890625
7,1913704.968273361,1383.3678,2060620.486038773,1435.486083984375
8,1906358.597855687,1380.7096,2005072.4618055555,1416.0057373046875
9,1905747.3253809093,1380.4883,2029091.1742621528,1424.461669921875
10,1900031.2744050452,1378.4165,1996012.763888889,1412.80322265625
11,1891013.7573063222,1375.1414,2079947.103298611,1442.2022705078125
12,1896150.0398134275,1377.008,2034540.8807146992,1426.373046875
13,1889368.5786727732,1374.5431,2140465.6374421297,1463.0333251953125
14,1885352.4407030467,1373.0813,1978847.5931712964,1406.715087890625
15,1882963.7268560792,1372.2118,1994137.8363715278,1412.1397705078125
16,1884692.9655397194,1372.8411,2059418.833984375,1435.067626953125
17,1883502.1572089046,1372.4066,1998909.0096209492,1413.827880859375
18,1881282.8772843308,1371.5988,2006846.414351852,1416.6317138671875
19,1883202.9342752513,1372.2976,2061457.3948929398,1435.7777099609375
20,1886595.5922694448,1373.5342,2001009.0964265047,1414.5701904296875
21,1881453.152334808,1371.6602,2011026.6960358797,1418.1065673828125
22,1879543.728892847,1370.9641,2013614.7432002316,1419.01904296875
23,1878769.5396486535,1370.6825,2036912.7821180555,1427.204833984375
24,1881615.964400367,1371.7205,2042560.8637876157,1429.181884765625
25,1874007.0798382482,1368.9438,2025466.6061921297,1423.1885986328125
26,1881942.9196710468,1371.8395,2007789.7370515047,1416.9652099609375
27,1867384.7945066746,1366.5226,2037931.0749421297,1427.561279296875
28,1872163.6782686347,1368.2698,1991534.8502604167,1411.21728515625
29,1872653.84063778,1368.4491,2021339.1550202547,1421.7381591796875
30,1874989.2788700198,1369.3021,1993463.5397858797,1411.90087890625
31,1868330.7032556136,1366.8688,2028615.9916811343,1424.294677734375
32,1871025.3854386366,1367.8544,1999453.9857494214,1414.0206298828125
33,1872152.531978221,1368.2657,2009199.1485821758,1417.462158203125
34,1869277.0117367345,1367.2146,2001976.4510271992,1414.9122314453125
35,1870906.657419494,1367.811,2061468.0104890047,1435.78125
36,1862872.6592553179,1364.8707,2016886.4927662036,1420.1710205078125
37,1866804.6573696597,1366.3109,2012064.3666811343,1418.4727783203125
38,1867169.0294527572,1366.4438,2016032.7734375,1419.87060546875
39,1870138.3960549075,1367.5306,2018716.931640625,1420.815673828125
40,1866054.5853859088,1366.0364,1996820.3521412036,1413.0888671875
41,1867426.097152383,1366.5376,2101931.61328125,1449.8038330078125
42,1870057.3851516885,1367.5002,1988714.2498553242,1410.218017578125
43,1863908.3949231913,1365.2504,2101586.2600549767,1449.6849365234375
44,1865891.98486249,1365.9772,2000559.5102719907,1414.4111328125
45,1857821.8686807146,1363.0195,1978895.8036024305,1406.732177734375
46,1861888.2637542118,1364.5107,1979050.6508246528,1406.787353515625
47,1860036.7031374585,1363.832,1989659.9244791667,1410.5528564453125
48,1863137.8272910826,1364.9681,1994053.127170139,1412.109375
49,1863859.712024004,1365.2319,2018247.3213252316,1420.64990234375
50,1863291.1775601064,1365.024,1985012.3857783566,1408.90478515625
51,1861764.2176817819,1364.4652,1992157.060836227,1411.4378662109375
52,1865247.578092447,1365.7413,2005842.8768084492,1416.27783203125
53,1861458.1859840788,1364.3528,1990804.3817274305,1410.958740234375
54,1860790.8251192803,1364.1075,2006273.7298177083,1416.429931640625
55,1857726.18874746,1362.9839,2035962.3995225695,1426.871337890625
56,1863031.1374392346,1364.93,2007310.040943287,1416.7955322265625
57,1859363.983930914,1363.5845,2037876.1320891203,1427.541748046875
58,1863666.351838798,1365.1616,1998569.884693287,1413.7080078125
59,1856630.7757730717,1362.5822,1987398.6357060184,1409.7510986328125
60,1856926.631231674,1362.6907,1998316.3977141203,1413.6180419921875
61,1862565.7229883098,1364.7583,1984646.155960648,1408.7745361328125
62,1858661.8494857443,1363.3278,2060478.257595486,1435.4365234375
63,1857162.383117332,1362.7771,1974852.9800347222,1405.2950439453125
64,1855888.0499996785,1362.3099,1975390.9264322917,1405.486083984375
65,1855570.2910801782,1362.1937,2028356.1317274305,1424.20361328125
66,1856249.822609892,1362.4423,2033175.0614872684,1425.894287109375
67,1856479.5023349687,1362.5265,2043078.9053819445,1429.3629150390625
68,1855183.0566501196,1362.0508,1979303.0833333333,1406.876953125
69,1859236.2151064842,1363.5385,1992888.427662037,1411.6971435546875
