epoch,loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
41,1442497.2481625685,1201.0405,2106279.8811487267,1451.302734375
42,1443557.3294958395,1201.4816,2019968.6768663195,1421.256103515625
43,1438943.4246094453,1199.5598,2160327.0319010415,1469.804931640625
44,1439402.8626467695,1199.7515,2019632.2996961805,1421.137451171875
45,1433446.9143195073,1197.2661,2019962.2811053242,1421.2537841796875
46,1435217.7421382687,1198.0061,2003955.6656539352,1415.6114501953125
47,1434525.594832686,1197.717,2004456.6782407407,1415.7884521484375
48,1437883.568519477,1199.1177,2014945.0123697917,1419.487548828125
49,1438859.2931306104,1199.5245,2060455.8467881945,1435.4288330078125
50,1437265.00494081,1198.8595,2012995.0658275464,1418.8006591796875
51,1437688.5303091805,1199.0365,2014614.792896412,1419.3712158203125
52,1439937.6038799866,1199.9741,2029451.6433738426,1424.588134765625
53,1436265.304780939,1198.443,2018160.470486111,1420.619873046875
54,1437113.157497862,1198.7966,2021979.6255063657,1421.9635009765625
55,1433791.8609327176,1197.4111,2050786.2803819445,1432.056396484375
56,1436736.9420409314,1198.6389,2029518.131076389,1424.6114501953125
57,1434102.4338170993,1197.5393,2041657.6297019676,1428.8658447265625
58,1437638.9525969194,1199.0154,2017877.0342158566,1420.52001953125
59,1430862.1083670652,1196.1864,2009550.5892650464,1417.5860595703125
60,1431454.0056678252,1196.434,2016924.8328993055,1420.1849365234375
61,1436585.585672455,1198.5763,2006824.6535011574,1416.6240234375
62,1433909.8238115371,1197.4601,2084034.6979166667,1443.6187744140625
63,1431594.2741848105,1196.4927,1995809.3764467593,1412.731201171875
64,1430113.6205076969,1195.8733,2000500.6060474536,1414.3907470703125
65,1431993.7594387394,1196.6588,2035179.138744213,1426.59716796875
66,1431590.8078151927,1196.4918,2037840.1163917824,1427.5291748046875
67,1432386.2005738155,1196.8234,2044800.658420139,1429.96533203125
68,1431638.322832538,1196.5111,2012275.5147569445,1418.54736328125
69,1435200.5135263414,1197.9988,2016431.7651909722,1420.0111083984375
70,1430951.9333689942,1196.2242,1996449.0989583333,1412.95751953125
71,1432831.1409529406,1197.009,2018548.437572338,1420.7562255859375
72,1432329.5397523406,1196.7998,2019336.9194878472,1421.0335693359375
73,1434605.5929964602,1197.7505,2052329.2844328703,1432.5955810546875
74,1435177.8722615358,1197.9897,2035094.3802083333,1426.5672607421875
75,1429026.299388809,1195.4185,2036148.8036024305,1426.936767578125
76,1432877.2226386673,1197.0283,2027220.277054398,1423.8048095703125
77,1430692.212146178,1196.1155,2053552.5691550926,1433.02197265625
78,1432405.2897856974,1196.831,2022680.390335648,1422.2095947265625
79,1428262.9395110472,1195.0991,2005784.0559895833,1416.257080078125
80,1431809.4723243911,1196.5822,2000494.2623697917,1414.3883056640625
81,1433398.3171132712,1197.2466,2037065.6878616898,1427.2581787109375
82,1429404.3053998463,1195.5773,2055065.8471498843,1433.5501708984375
83,1428366.4222688503,1195.1425,2036400.1284722222,1427.0247802734375
84,1430053.1991177758,1195.8486,2020608.1456163195,1421.4810791015625
85,1431429.0356836275,1196.4232,2006738.5455005786,1416.59423828125
86,1430571.6109612517,1196.065,2035830.0614149305,1426.8251953125
87,1428873.0850350608,1195.3542,2030356.3585792824,1424.9058837890625
88,1429267.4836174413,1195.5193,2009331.6476417824,1417.5089111328125
89,1429679.9026719918,1195.693,2114567.7620081017,1454.1552734375
90,1428409.3831679698,1195.1613,2032669.6784577547,1425.71728515625
91,1431074.3588529476,1196.2753,2023183.1278211805,1422.3863525390625
92,1434060.6472091295,1197.522,2019018.722945602,1420.9215087890625
93,1426441.0082475436,1194.337,2024902.4518229167,1422.9908447265625
94,1430723.6691164414,1196.1287,2013320.9967447917,1418.915283203125
95,1428307.863587589,1195.1183,2014225.990306713,1419.234375
96,1427658.0605958551,1194.8466,2011858.3058449074,1418.39990234375
97,1430550.2206766505,1196.0563,2078423.7803096066,1441.673828125
98,1428760.0027368567,1195.3069,2025063.271773727,1423.0469970703125
99,1427663.6808310722,1194.8485,2000409.7345196758,1414.3582763671875
