epoch,loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0,1535513.117617319,1239.158,2533506.015697338,1591.69921875
1,1268848.976003273,1126.4321,2311561.622468171,1520.3822021484375
2,1216775.5878024609,1103.0759,2224295.853877315,1491.4071044921875
3,1197476.8819996817,1094.2932,2144703.875144676,1464.4808349609375
4,1183911.3464868567,1088.0769,2122761.092158565,1456.9697265625
5,1166377.809932338,1079.9895,2199439.464409722,1483.05078125
6,1170400.8777215849,1081.8511,2256479.766203704,1502.158447265625
7,1166058.3839580815,1079.8423,2244722.6692708335,1498.23974609375
8,1146922.022419317,1070.945,2227046.699001736,1492.3292236328125
9,1147746.3873672965,1071.3296,2211982.206814236,1487.2735595703125
10,1133460.1492101294,1064.6403,2339336.9106626157,1529.4891357421875
11,1128346.0914632578,1062.2361,2419980.282986111,1555.6287841796875
12,1115862.5116081303,1056.3438,2542567.6108217593,1594.54296875
13,1132720.1862617834,1064.2937,2776324.8987268517,1666.230712890625
14,1103666.8991687351,1050.5555,2587590.74254919,1608.59912109375
15,1097788.125577111,1047.7539,2730126.346860532,1652.3095703125
16,1103748.0319701831,1050.5934,2615896.4623842593,1617.3731689453125
17,1105172.152836364,1051.2719,2565264.8508391203,1601.6444091796875
18,1097481.3599509054,1047.6072,2730302.994936343,1652.36279296875
19,1103106.906042224,1050.2893,2989605.40198206,1729.0477294921875
20,1088791.915181557,1043.452,2675613.518156829,1635.730224609375
21,1096478.201816051,1047.1284,2692164.782769097,1640.7816162109375
22,1089685.3023696116,1043.8795,2855009.128472222,1689.6771240234375
23,1094256.4550938488,1046.067,2883815.7756799767,1698.179931640625
24,1087501.6410128218,1042.8329,2532734.050202546,1591.456298828125
25,1076707.847994941,1037.6451,3489084.5946180555,1867.9088134765625
26,1077945.215057253,1038.2411,2805265.364438657,1674.892578125
27,1072284.4536892506,1035.5115,3091786.0224247687,1758.3475341796875
28,1061720.6734323157,1030.3973,2628396.4475549767,1621.233154296875
29,1070817.2885125163,1034.8026,3268517.162326389,1807.904052734375
30,1073757.7775590615,1036.2225,3043278.968967014,1744.4998779296875
