epoch,loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0,38416086.69585123,6198.0703,39409982.13888889,6277.73681640625
1,38351582.718279794,6192.8643,39342017.425925925,6272.3212890625
2,38284624.02921886,6187.4585,39265094.31944445,6266.1865234375
3,38208583.119421795,6181.31,39196853.324074075,6260.73828125
4,38141275.51644847,6175.86,39129835.25,6255.3837890625
5,38075362.01208879,6170.523,39063217.99537037,6250.05615234375
6,38009050.85480594,6165.149,38996646.47685185,6244.72998046875
7,37941483.21247975,6159.664,38929869.518518515,6239.380859375
8,37874900.24347334,6154.262,38863408.89814815,6234.052734375
9,37809500.19964505,6148.941,38797297.90740741,6228.7470703125
10,37742135.08624193,6143.461,38730813.87037037,6223.40869140625
11,37676429.48470897,6138.116,38664816.43981481,6218.10400390625
12,37613408.06630829,6132.9795,38598967.541666664,6212.8056640625
13,37546566.17659919,6127.528,38532910.291666664,6207.48828125
14,37483915.88050104,6122.412,38467123.3287037,6202.18603515625
15,37415823.95483423,6116.848,38401413.018518515,6196.88720703125
16,37351665.88070681,6111.5986,38336012.76388889,6191.60791015625
17,37288697.3206101,6106.4453,38270541.175925925,6186.31982421875
18,37224709.573291495,6101.2056,38205232.675925925,6181.03759765625
19,37158109.916921735,6095.748,38139754.03703704,6175.7392578125
20,37095202.14568276,6090.581,38074586.11574074,6170.46142578125
21,37031423.43424471,6085.345,38009545.06018519,6165.189453125
22,36958887.95894956,6079.383,37944552.7962963,6159.9150390625
23,36896300.58499447,6074.231,37879628.80555555,6154.64306640625
24,36832965.02728979,6069.0176,37814899.93981481,6149.38232421875
25,36778127.76305975,6064.496,37750292.94444445,6144.12646484375
26,36704460.04269657,6058.4185,37685595.72685185,6138.859375
27,36645718.30299133,6053.5713,37621235.34259259,6133.61376953125
28,36584681.777206205,6048.5293,37556811.46759259,6128.3623046875
29,36512357.09344376,6042.543,37492591.574074075,6123.11865234375
30,36445237.482085444,6036.99,37428354.402777776,6117.87158203125
31,36383356.90043468,6031.86,37364296.902777776,6112.63427734375
32,36331648.953522466,6027.574,37300355.21759259,6107.40087890625
33,36263902.14300779,6021.9517,37236565.90740741,6102.177734375
34,36194951.469893776,6016.225,37172847.6712963,6096.953125
35,36138078.25324725,6011.493,37109332.23611111,6091.7421875
36,36073844.63190926,6006.1514,37045800.18981481,6086.52685546875
37,36006314.52588801,6000.5244,36982008.25,6081.2822265625
38,35955043.6382623,5996.253,36918998.7962963,6076.1005859375
39,35892425.26963142,5991.029,36855706.52314815,6070.88916015625
40,35819063.458062194,5984.9033,36792359.28703704,6065.67041015625
41,35768249.666298,5980.6553,36729595.30555555,6060.4951171875
42,35696859.11756989,5974.686,36666600.643518515,6055.29443359375
43,35634084.88104118,5969.428,36603721.46759259,6050.10205078125
44,35587951.60868335,5965.5664,36541339.00462963,6044.943359375
45,35506319.559247926,5958.719,36478542.81944445,6039.74658203125
46,35450346.35108928,5954.0146,36416121.291666664,6034.578125
47,35393919.492991075,5949.2793,36353628.518518515,6029.396484375
48,35327515.19390931,5943.6914,36291424.041666664,6024.236328125
49,35265622.89446745,5938.488,36229227.30555555,6019.072265625
50,35203824.25525348,5933.283,36167238.37962963,6013.9189453125
51,35132399.52900023,5927.2563,36105341.89814815,6008.771484375
52,35091997.712801255,5923.8525,36043653.356481485,6003.63671875
53,35030427.897733994,5918.652,35982007.33796296,5998.5
54,34973860.029836155,5913.8696,35920591.09259259,5993.37841796875
55,34906820.219964504,5908.1997,35859149.481481485,5988.25048828125
56,34856742.65855603,5903.961,35797885.83796296,5983.1328125
57,34791025.80848273,5898.3896,35736585.5787037,5978.00927734375
58,34738857.84629234,5893.967,35675376.458333336,5972.88671875
59,34656129.04946115,5886.9487,35614072.916666664,5967.751953125
60,34615126.57290568,5883.466,35553315.71759259,5962.65966796875
61,34539178.620129116,5877.0093,35492205.78703704,5957.5341796875
62,34477947.83158003,5871.791,35431284.06018519,5952.41796875
63,34418410.43581368,5866.7183,35370485.041666664,5947.3095703125
64,34364670.260346204,5862.1396,35309987.52314815,5942.22119140625
65,34318197.52226137,5858.1753,35249677.722222224,5937.14453125
66,34264413.05419378,5853.5854,35189400.81944445,5932.06494140625
67,34187072.376501456,5846.9736,35129121.62037037,5926.982421875
68,34119349.14210756,5841.1816,35068850.65509259,5921.8955078125
69,34065084.13086756,5836.5293,35008647.222222224,5916.81005859375
70,34014235.602356024,5832.1733,34948651.12268519,5911.73828125
71,33943811.03670362,5826.13,34888772.2337963,5906.671875
72,33885135.995833226,5821.094,34828989.86805555,5901.60888671875
73,33860359.02332879,5818.9697,34769349.043981485,5896.55419921875
74,33799690.68180766,5813.748,34709859.18055555,5891.50732421875
75,33722016.5872579,5807.0645,34650274.847222224,5886.44921875
76,33673930.238020524,5802.923,34590984.22685185,5881.41015625
77,33599434.7092775,5796.503,34531567.03703704,5876.357421875
78,33560405.05362792,5793.1357,34472380.363425925,5871.3193359375
79,33492785.696802903,5787.2954,34413252.06018519,5866.28076171875
80,33450234.333187584,5783.616,34354543.02314815,5861.275390625
81,33394578.87821189,5778.8022,34295632.8287037,5856.2470703125
82,33333756.004784074,5773.5376,34236980.75694445,5851.236328125
83,33238557.956531804,5765.2866,34178318.93981481,5846.22314453125
84,33205625.46397798,5762.4297,34120058.56481481,5841.2373046875
85,33151462.860927492,5757.7285,34061584.097222224,5836.2294921875
86,33085502.728928212,5752.001,34003206.93981481,5831.22705078125
87,33016948.484477483,5746.034,33944833.27546296,5826.21923828125
88,32979679.73908794,5742.7964,33886932.63194445,5821.248046875
89,32899066.989840273,5735.7725,33828715.87268519,5816.2451171875
90,32859051.328943647,5732.2817,33770993.13425926,5811.28173828125
91,32832099.264924508,5729.933,33713386.94212963,5806.3232421875
92,32774004.243267573,5724.861,33655700.886574075,5801.353515625
93,32699845.76969572,5718.376,33598194.30787037,5796.39453125
94,32656158.769824326,5714.5557,33540536.333333332,5791.41943359375
95,32609470.091360375,5710.47,33483173.092592593,5786.4638671875
96,32493884.826152936,5700.338,33425664.407407407,5781.4931640625
97,32465864.403919853,5697.878,33368505.64814815,5776.54833984375
98,32401490.11358317,5692.2305,33311265.553240743,5771.59033203125
99,32360564.327168908,5688.6323,33254613.553240743,5766.681640625
