epoch,loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0,2147093.0167780165,1465.2964,2097378.9206452547,1448.233154296875
1,1729668.8368527996,1315.1687,2136830.823061343,1461.79052734375
2,1675895.893905611,1294.5636,2066440.7335069445,1437.5118408203125
3,1654341.088375955,1286.2119,2195421.9858217593,1481.6954345703125
4,1633793.521394101,1278.1992,2138349.852936921,1462.3099365234375
5,1612082.8770223,1269.6781,2177810.725766782,1475.7403564453125
6,1613701.0538103797,1270.3156,2375815.549985532,1541.3681640625
7,1609274.4375458152,1268.5714,2492200.174045139,1578.6705322265625
8,1598917.0059467354,1264.483,2436792.1987123843,1561.0228271484375
9,1587040.7742330371,1259.778,2415385.863425926,1554.1512451171875
10,1578837.1826339413,1256.5183,2517749.55504919,1586.7418212890625
11,1560156.8026561576,1249.0618,2409589.006076389,1552.28515625
12,1553356.130287639,1246.3368,2692338.133391204,1640.834228515625
13,1561578.3136550258,1249.6313,3040199.0092592593,1743.6168212890625
14,1542792.7347065576,1242.0914,2774655.018952546,1665.729736328125
15,1530932.1992391457,1237.3076,3104417.134620949,1761.9356689453125
16,1528307.1002919313,1236.2474,2907026.462456597,1705.000244140625
17,1533798.1812747563,1238.466,2594667.2630208335,1610.79736328125
18,1517822.9447982844,1231.9994,2715402.42614294,1647.84765625
19,1510059.6520237469,1228.8444,3399168.060329861,1843.683349609375
20,1510605.4066575144,1229.0667,2680817.233217593,1637.3201904296875
21,1509014.801947629,1228.4196,2727020.7633825233,1651.369384765625
22,1500242.1121239134,1224.8436,2654192.196831597,1629.1690673828125
23,1492083.9315142815,1221.5089,2648494.9934172453,1627.419677734375
24,1499435.501405804,1224.5145,2766508.160734954,1663.2823486328125
25,1479573.8118674285,1216.3773,2642945.2705439813,1625.7138671875
26,1492049.1254971353,1221.4941,2978988.819878472,1725.9747314453125
27,1475894.4098018853,1214.8635,2852164.983796296,1688.8350830078125
28,1470245.1231963271,1212.5367,2577580.777922454,1605.4847412109375
29,1473504.929085271,1213.8811,2784492.2469618055,1668.6796875
30,1480050.8951522673,1216.5734,2798124.4692563657,1672.759521484375
31,1454376.2431719245,1205.9752,2621742.2486979165,1619.1793212890625
32,1454476.1865346653,1206.0165,2958774.2664930555,1720.1085205078125
33,1464745.7463404087,1210.2668,2783589.337673611,1668.4093017578125
34,1453628.2859018527,1205.6655,3028272.515697338,1740.193359375
35,1457590.630188373,1207.3071,3056782.318142361,1748.3658447265625
36,1449533.6899683955,1203.9657,2865496.8216145835,1692.777587890625
37,1450137.3151058413,1204.2162,3208867.982349537,1791.331298828125
38,1443584.167952976,1201.4926,2901621.449074074,1703.414794921875
39,1446022.9579239434,1202.5066,3303528.517361111,1817.5609130859375
40,1454219.3415259523,1205.9104,2838906.6020688657,1684.905517578125
41,1436399.3676080757,1198.4987,2893907.210358796,1701.1488037109375
42,1447536.5404090255,1203.1366,3548730.835720486,1883.8077392578125
43,1432115.6501822963,1196.71,3553830.554108796,1885.1611328125
44,1424874.383261208,1193.6808,3048386.031105324,1745.9630126953125
45,1425855.354663668,1194.0916,3073398.5791377313,1753.1112060546875
46,1425317.659756874,1193.8666,3040910.626808449,1743.8206787109375
47,1424180.0998108715,1193.3903,3078999.61682581,1754.7078857421875
48,1433211.8755103976,1197.1683,3632655.5639467593,1905.9522705078125
49,1421384.1248754147,1192.2179,3190594.6576967593,1786.223876953125
50,1416437.3181810875,1190.142,3499212.5323350695,1870.6181640625
51,1419300.8467874688,1191.3442,4003708.9545717593,2000.9266357421875
52,1419720.0834118354,1191.5205,3909264.2570891203,1977.1856689453125
53,1415039.046910768,1189.5548,3269227.431712963,1808.100341796875
54,1416589.8357234946,1190.2057,3371184.6213831017,1836.07861328125
55,1411999.642658151,1188.2762,3875405.767795139,1968.6046142578125
56,1406496.351813479,1185.9579,3503572.996166088,1871.783447265625
57,1403495.3328323131,1184.6917,3597396.873046875,1896.680419921875
58,1411324.2574172432,1187.9921,3361441.118344907,1833.423095703125
59,1406562.2414928367,1185.9862,3345118.0002893517,1828.9664306640625
60,1398169.2245002121,1182.4417,3651012.947482639,1910.76220703125
61,1393691.836109709,1180.5474,3723846.615379051,1929.7269287109375
62,1411597.2728071387,1188.1068,3516956.122974537,1875.3548583984375
63,1400575.4239917437,1183.4584,3412240.839048032,1847.2249755859375
64,1392805.078723411,1180.1718,3672339.214988426,1916.334716796875
65,1386375.4606266397,1177.4447,3432723.2782118055,1852.7607421875
66,1390641.3584424192,1179.2545,3689768.0415219907,1920.8768310546875
67,1391438.1792138752,1179.5925,4010099.529875579,2002.5234375
68,1386689.662933396,1177.5775,3774970.886646412,1942.9281005859375
69,1387397.2615060508,1177.8784,3888362.8229890047,1971.8931884765625
70,1391907.8324448932,1179.7917,3913998.5,1978.3829345703125
71,1389979.3572638829,1178.9744,4070162.989872685,2017.464599609375
72,1386384.0882730717,1177.4479,4398225.190248842,2097.1943359375
73,1389976.4116152036,1178.973,3941005.826244213,1985.196533203125
74,1389647.4361367961,1178.833,4008446.8723234953,2002.1107177734375
75,1374042.4754852394,1172.1952,4238033.51490162,2058.648681640625
76,1382765.4035822682,1175.9108,4178859.701388889,2044.225830078125
77,1375595.598074314,1172.8572,4814437.94140625,2194.18212890625
78,1387579.6764689807,1177.9552,4183298.3444733797,2045.311279296875
79,1371342.4548454823,1171.0437,3834107.812934028,1958.0877685546875
80,1379283.0503115435,1174.4291,4382725.547815394,2093.49609375
81,1369014.889122743,1170.0496,4130264.7243200233,2032.3052978515625
82,1372317.849475295,1171.4602,4149466.165653935,2037.0240478515625
83,1372096.703379395,1171.3647,4412837.748046875,2100.675537109375
84,1385872.5500318296,1177.2311,4264484.732494213,2065.062744140625
85,1373369.3113088042,1171.9088,4383994.606481481,2093.798828125
86,1363787.1219122952,1167.8129,4713649.08275463,2171.093994140625
87,1369931.649172754,1170.4406,4434104.523075811,2105.7314453125
88,1376515.6045254187,1173.2506,4369967.869502314,2090.446533203125
89,1367230.7368341521,1169.286,4384358.537109375,2093.885986328125
90,1363517.96625508,1167.6982,4553758.230685764,2133.95361328125
91,1376852.4046786183,1173.3942,4488975.183955439,2118.72021484375
92,1364335.7988928792,1168.0479,4473891.724537037,2115.15771484375
93,1365939.0302798427,1168.7341,4678766.633318866,2163.045654296875
94,1368496.8893908022,1169.8276,4687617.291811342,2165.09033203125
95,1357302.3450561357,1165.0332,5172874.369719328,2274.3955078125
96,1367454.2672144666,1169.3824,4658953.985387731,2158.46142578125
97,1354671.9259119642,1163.9043,5163772.877459491,2272.3935546875
98,1359411.9414754752,1165.9385,4815806.751663773,2194.494140625
99,1350952.7885868656,1162.3048,5012548.972800926,2238.8720703125
