epoch,loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0,2238410.655842486,1496.1326,2351864.032407407,1533.57861328125
1,1884023.2494421797,1372.5973,2135038.626519097,1461.17724609375
2,1826510.0163801473,1351.485,2099289.3795572915,1448.8924560546875
3,1807963.699274512,1344.6045,2133434.140407986,1460.6279296875
4,1798451.7616748437,1341.0638,2152711.711154514,1467.2122802734375
5,1784737.5238472247,1335.9408,2045767.6518373843,1430.3031005859375
6,1783020.7159512525,1335.2981,2058316.216869213,1434.683349609375
7,1780007.7216034043,1334.1704,2153719.6025752313,1467.5557861328125
8,1772370.9309074308,1331.3038,2077969.0785590278,1441.5159912109375
9,1771040.5602361653,1330.8037,2107816.046730324,1451.83203125
10,1765232.9084250173,1328.6207,2053266.8754340278,1432.922607421875
11,1755096.457395059,1324.8002,2158828.421079282,1469.2952880859375
12,1757871.4951206788,1325.8469,2091311.8028790508,1446.136962890625
13,1753106.2524040935,1324.0485,2211173.164134838,1487.00146484375
14,1749093.840426387,1322.5327,2036229.7449363426,1426.9652099609375
15,1746502.4127959502,1321.5532,2026519.042751736,1423.558349609375
16,1747045.262526846,1321.7588,2116645.502170139,1454.8695068359375
17,1745932.0763361969,1321.3375,2084782.6434461805,1443.877685546875
18,1744178.5050967424,1320.6735,2088692.0756655093,1445.2308349609375
19,1745896.4435765452,1321.3239,2202989.694878472,1484.246826171875
20,1749201.1519956146,1322.5739,2055711.7215711805,1433.7755126953125
21,1744271.9061905206,1320.7084,2080075.0323350695,1442.2464599609375
22,1742057.9180196894,1319.8701,2092281.424117477,1446.471923828125
23,1741187.128875807,1319.5409,2132853.4772135415,1460.4290771484375
24,1744335.6081898327,1320.7333,2129107.66442419,1459.1463623046875
25,1736985.0389650422,1317.9475,2121634.089048032,1456.5828857421875
26,1743980.3349775907,1320.5983,2066382.7552083333,1437.49169921875
27,1730093.2174535096,1315.3304,2153335.1981336805,1467.424560546875
28,1734059.1531329574,1316.8369,2047821.0614149305,1431.0211181640625
29,1735698.1253713444,1317.4591,2091635.6390335648,1446.248779296875
30,1737505.4379147482,1318.1449,2080139.5794994214,1442.26904296875
31,1729969.8935479308,1315.2834,2141210.937644676,1463.2877197265625
32,1732656.8818546003,1316.3046,2080969.7164351852,1442.5567626953125
33,1733602.7238362934,1316.6632,2089331.6429398148,1445.451904296875
34,1731458.5082129813,1315.8483,2070240.3667534722,1438.8328857421875
35,1733053.9996326745,1316.4546,2102848.1592881945,1450.119873046875
36,1723952.750982214,1312.9946,2104474.924406829,1450.6806640625
37,1727251.210625434,1314.2493,2109460.3415075233,1452.3980712890625
38,1729454.8058037437,1315.0876,2100333.453703704,1449.2528076171875
39,1732421.122188392,1316.2147,2105079.3838975695,1450.8890380859375
40,1728122.3872451226,1314.5806,2082811.673538773,1443.1947021484375
41,1727778.2378533399,1314.4497,2200053.6956018517,1483.2578125
42,1730364.1969950036,1315.4333,2033326.6162471066,1425.9476318359375
43,1725501.2552052522,1313.5825,2231656.4913194445,1493.873046875
44,1726261.3486964363,1313.8727,2076892.5399305555,1441.1427001953125
45,1720583.4124133529,1311.7101,2032073.6793258102,1425.50830078125
46,1723217.4638927828,1312.7141,2055679.1142216434,1433.7637939453125
47,1721493.368887285,1312.0565,2050803.4212962964,1432.0625
48,1724474.287341013,1313.1923,2076124.9328703703,1440.8765869140625
49,1725600.6452559545,1313.622,2101857.9680989585,1449.7783203125
50,1724233.3355623377,1313.1001,2085708.3470775464,1444.1981201171875
51,1723623.2291034362,1312.8678,2081558.8581452547,1442.7608642578125
52,1726270.033533527,1313.876,2115525.791377315,1454.4849853515625
53,1721943.7764627112,1312.2283,2063372.0592447917,1436.4442138671875
54,1722716.107629601,1312.5227,2107028.697193287,1451.5609130859375
55,1719783.727852761,1311.4047,2147642.953197338,1465.48388671875
56,1723907.3355872547,1312.9763,2082418.7915943286,1443.0587158203125
57,1720421.2005814514,1311.6487,2151905.095486111,1466.9373779296875
58,1723960.0135926527,1312.9966,2076784.9476273148,1441.1053466796875
59,1717169.0634130894,1310.4082,2065260.6056134258,1437.1011962890625
60,1718073.969532074,1310.7528,2080749.7604166667,1442.4803466796875
61,1723977.1874168091,1313.0034,2038640.9595630786,1427.809814453125
62,1719137.1971967514,1311.1581,2196356.1962528937,1482.0107421875
63,1718006.790489403,1310.7268,2035490.409866898,1426.706298828125
64,1716244.1929102151,1310.0553,2031091.9602141203,1425.163818359375
65,1717495.146394101,1310.5325,2131244.1069155093,1459.8779296875
66,1718007.094291745,1310.7281,2141775.8661747687,1463.4805908203125
67,1717784.8235169533,1310.6431,2166217.565248843,1471.8072509765625
68,1717406.4820139084,1310.4979,2037843.1770833333,1427.530517578125
69,1721153.6144568727,1311.9271,2070563.6011284722,1438.9451904296875
70,1716680.180759536,1310.2219,2043670.3265335648,1429.570068359375
71,1717333.6226465444,1310.4712,2086060.9809027778,1444.320068359375
72,1717241.4609694502,1310.4357,2062056.3685619214,1435.9859619140625
73,1720521.9519221494,1311.6869,2144459.629701968,1464.39697265625
74,1721034.2372054965,1311.8811,2116564.1357060187,1454.8414306640625
75,1715362.3289725815,1309.7179,2124355.1477864585,1457.516845703125
76,1717399.1030621447,1310.496,2115800.92151331,1454.579345703125
77,1716133.229277052,1310.0122,2085532.416304977,1444.1373291015625
78,1718894.5109128642,1311.066,2113379.016420718,1453.74658203125
79,1713942.8794183556,1309.1764,2061318.5590277778,1435.7294921875
80,1715811.6115090249,1309.8899,2048788.796947338,1431.359130859375
81,1719977.5929405978,1311.4789,2122508.3566984953,1456.8831787109375
82,1714830.814414594,1309.5155,2135601.290581597,1461.3699951171875
83,1714566.4530836055,1309.414,2142049.402922454,1463.5740966796875
84,1716094.0345245828,1309.9982,2080646.773365162,1442.4447021484375
85,1717579.611615525,1310.5651,2074666.1003327547,1440.3702392578125
86,1716401.2806447567,1310.1147,2162067.2565827547,1470.397216796875
