epoch,loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0,2249792.7808649912,1499.9323,2043883.0377604167,1429.64453125
1,1818433.1740994495,1348.4927,2197975.520109954,1482.5572509765625
2,1745587.63815781,1321.2065,2164108.9309172453,1471.09130859375
3,1718937.6128051132,1311.083,2195052.3268229165,1481.5711669921875
4,1686044.507446983,1298.4773,2228279.01526331,1492.7421875
5,1660130.1739949586,1288.4598,2177201.2001591437,1475.5343017578125
6,1661498.539668748,1288.9907,2225994.9326533563,1491.9766845703125
7,1640539.399251524,1280.8354,2370849.6358506945,1539.7562255859375
8,1617862.5327980723,1271.9521,2238275.2137586805,1496.086669921875
9,1616017.221513783,1271.2263,2201235.8837528937,1483.656494140625
10,1594126.3605770466,1262.587,2346844.130787037,1531.94140625
11,1582305.293601623,1257.8975,2307256.875434028,1518.9656982421875
12,1563307.160946462,1250.323,2521343.5462239585,1587.873779296875
13,1571099.9479876668,1253.4353,2783888.7045717593,1668.4989013671875
14,1538306.8109197768,1240.2853,2550309.689453125,1596.9688720703125
15,1539753.1800023792,1240.8676,2933035.638816551,1712.610595703125
16,1535812.5116965456,1239.2792,2459285.4643373843,1568.2110595703125
17,1528522.3440425743,1236.3345,2396017.1401186343,1547.9073486328125
18,1520423.6009449991,1233.0546,2535126.302734375,1592.2076416015625
19,1510815.7268006187,1229.1521,2800670.277271412,1673.5205078125
20,1506036.3117862472,1227.2063,2534666.3525028937,1592.0634765625
21,1496178.6363292201,1223.184,2777795.1809895835,1666.671875
22,1498305.9107414992,1224.0527,2656858.689380787,1629.9873046875
23,1484545.853007086,1218.4198,2780764.8213252313,1667.5626220703125
24,1487150.6116131137,1219.4874,2803864.630931713,1674.47412109375
25,1481000.7370937718,1216.9631,2766428.685329861,1663.25830078125
26,1477439.2014455104,1215.4996,3036103.426215278,1742.4417724609375
27,1466360.061758115,1210.9335,3153495.602141204,1775.80859375
28,1452448.1897127947,1205.1757,2799402.8996672453,1673.1416015625
29,1464357.0440364657,1210.1064,3770069.475043403,1941.6663818359375
30,1464173.1580552806,1210.0308,2915762.965277778,1707.5604248046875
31,1445976.97836557,1202.4878,3025260.2006655093,1739.3275146484375
32,1440195.1668791315,1200.081,3265905.2446469907,1807.1817626953125
33,1460068.3895933537,1208.3329,3303385.00426794,1817.521728515625
34,1431275.1863682836,1196.3586,3522175.0322627313,1876.7454833984375
35,1429184.3264993634,1195.485,3623535.9463252313,1903.5589599609375
36,1419663.6847920793,1191.4967,3255913.012297454,1804.4146728515625
37,1421999.6738534942,1192.4757,3598938.352141204,1897.086669921875
38,1421734.3685155385,1192.365,3312380.925925926,1819.994873046875
39,1418448.9167489198,1190.9862,3949333.4963831017,1987.2933349609375
40,1420267.7711135831,1191.7498,3490787.146267361,1868.3651123046875
41,1411816.8882787784,1188.1992,3951628.898220486,1987.870361328125
42,1417487.8294098356,1190.5833,3782664.6569010415,1944.9071044921875
43,1406253.0927814501,1185.8553,4098295.901909722,2024.425048828125
44,1404295.1504161952,1185.0297,3458846.4682436343,1859.79736328125
45,1397261.5652014904,1182.0581,3469650.7034143517,1862.69970703125
46,1408362.4515383465,1186.7449,3606472.6360677085,1899.071533203125
47,1400363.070333599,1183.3701,3727654.357566551,1930.7137451171875
48,1401143.016697639,1183.699,3682784.16442419,1919.0579833984375
49,1390223.4338271464,1179.0778,3902880.072193287,1975.570556640625
50,1383947.1956583245,1176.4131,3592449.9084924767,1895.3759765625
51,1381936.771497788,1175.5581,3695509.834346065,1922.370849609375
52,1406410.7275103526,1185.9222,3835630.8676938657,1958.47607421875
53,1386958.5181556882,1177.692,3710723.897858796,1926.3238525390625
