epoch,loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
90,1299071.0741660022,1139.768,2780211.2217881945,1667.3966064453125
91,1316932.9507060368,1147.5771,2600849.8448350695,1612.715087890625
92,1309505.3625286145,1144.3358,2783402.5114293983,1668.353271484375
93,1320745.7384352735,1149.2365,3087253.7624421297,1757.058349609375
94,1308472.3460616593,1143.8849,2718306.171802662,1648.7283935546875
95,1299876.7542182156,1140.1211,2782681.691623264,1668.1370849609375
96,1304925.7609779702,1142.3333,2661276.7817563657,1631.342041015625
97,1304229.359661546,1142.0287,2608381.0441984953,1615.0484619140625
98,1285478.1257507266,1133.7896,2788121.6506799767,1669.76708984375
99,1309879.9141221803,1144.4999,2811395.269386574,1676.7213134765625
