epoch,loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0,38603813.822320536,6213.1978,39404260.708333336,6277.28125
1,38537621.15815736,6207.867,39338926.96296296,6272.0751953125
2,38474076.16286427,6202.748,39275901.59259259,6267.04931640625
3,38411985.39941871,6197.741,39213131.23611111,6262.03857421875
4,38349360.77656318,6192.6895,39150446.78240741,6257.03173828125
5,38286065.762236685,6187.5713,39062385.62037037,6249.99072265625
6,38196866.12356285,6180.3613,38994133.333333336,6244.5283203125
7,38128616.25473906,6174.8374,38927174.49537037,6239.1640625
8,38061971.97340467,6169.437,38860710.1712963,6233.83642578125
9,37996595.161449626,6164.139,38794619.68518519,6228.533203125
10,37929251.91224054,6158.672,38728161.34259259,6223.19482421875
11,37863586.17299828,6153.338,38662188.416666664,6217.8916015625
12,37800617.90802233,6148.2227,38596364.097222224,6212.59765625
13,37733762.42938347,6142.7783,38530332.550925925,6207.2802734375
14,37671170.65721855,6137.684,38464571.074074075,6201.98095703125
15,37603061.25826281,6132.1313,38398886.63888889,6196.68310546875
16,37538933.45657039,6126.901,38333512.09259259,6191.40576171875
17,37476024.972041465,6121.7676,38268065.722222224,6186.119140625
18,37412037.95426837,6116.538,38202782.208333336,6180.83935546875
19,37345502.161012374,6111.095,38137329.88888889,6175.5439453125
20,37275975.765323184,6105.403,38054468.71759259,6168.83154296875
21,37193678.581393555,6098.6597,37975250.666666664,6162.40673828125
22,37108072.35453587,6091.638,37897266.152777776,6156.07568359375
23,37032393.92566681,6085.427,37819449.37962963,6149.751953125
24,36956687.00547854,6079.1963,37741924.699074075,6143.4443359375
25,36887821.46171455,6073.5327,37664423.75925926,6137.134765625
26,36802330.743691966,6066.4917,37587111.78240741,6130.83251953125
27,36730946.87697729,6060.6045,37510091.61574074,6124.54833984375
28,36657327.36788498,6054.5273,37432991.027777776,6118.24951171875
29,36573708.907893725,6047.6216,37356335.666666664,6111.982421875
30,36493145.30178245,6040.952,37279490.231481485,6105.69140625
31,36416318.78643998,6034.595,37202854.00925926,6099.41455078125
32,36355740.58504591,6029.5713,37126579.75,6093.15869140625
33,36277106.162709944,6023.0464,37050435.5462963,6086.90673828125
34,36192779.0617557,6016.0376,36974321.93981481,6080.64990234375
35,36124274.99647625,6010.3467,36898539.222222224,6074.41552734375
36,36045598.00241776,6003.802,36822718.81944445,6068.171875
37,35968823.80817408,5997.4023,36746759.62037037,6061.91064453125
38,35906013.25116387,5992.1626,36671608.00925926,6055.70849609375
39,35829713.701175444,5985.7925,36596169.625,6049.4765625
40,35744223.34262712,5978.65,36520719.916666664,6043.2373046875
41,35682476.07263561,5973.482,36445909.416666664,6037.04345703125
42,35599098.59029296,5966.4995,36370907.23611111,6030.82861328125
43,35524523.053164944,5960.2466,36296101.93518519,6024.62451171875
44,35467919.71691659,5955.4976,36221894.4537037,6018.46337890625
45,35374540.98078654,5947.6504,36147252.9212963,6012.25732421875
46,35306670.23827773,5941.939,36073044.699074075,6006.08544921875
47,35236917.842331335,5936.0703,35998726.78703704,5999.8935546875
48,35158519.16278711,5929.465,35924810.291666664,5993.73193359375
49,35086037.10434939,5923.345,35850906.097222224,5987.564453125
50,35014296.686643176,5917.29,35777351.824074075,5981.41845703125
51,34930118.45988837,5910.1704,35703887.73611111,5975.271484375
52,34877652.16435608,5905.7275,35630683.3287037,5969.14453125
53,34809712.72738496,5899.9746,35557597.300925925,5963.01953125
54,34736847.45729057,5893.7983,35484689.00462963,5956.9013671875
55,34657793.407906584,5887.085,35411832.99537037,5950.78515625
56,34596310.88608246,5881.86,35339191.527777776,5944.67724609375
57,34516836.81632758,5875.1016,35266559.90740741,5938.5654296875
58,34455189.47853597,5869.855,35194121.63888889,5932.462890625
59,34367503.43054091,5862.3823,35121616.988425925,5926.35009765625
60,34309309.537230894,5857.4165,35049686.99305555,5920.27783203125
61,34226884.65392628,5850.376,34977467.14814815,5914.17431640625
62,34150047.793847576,5843.8047,34905411.25,5908.080078125
63,34081365.11875305,5837.924,34833610.31712963,5902.0009765625
64,34017920.73227192,5832.486,34762072.729166664,5895.9375
65,33963044.55577561,5827.7837,34690891.78703704,5889.89697265625
66,33897590.59569433,5822.161,34619728.541666664,5883.853515625
67,33810382.122276805,5814.6724,34548615.395833336,5877.8076171875
68,33730254.05391085,5807.773,34477530.83796296,5871.75732421875
