epoch,loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0,38715285.666658096,6222.1606,39416868.11111111,6278.28564453125
1,38669312.92250315,6218.464,39371265.78703704,6274.6513671875
2,38621006.73947375,6214.578,39312257.68981481,6269.94775390625
3,38563187.05974948,6209.9287,39261781.38425926,6265.92236328125
4,38513085.183826745,6205.8906,39212261.05555555,6261.96923828125
5,38463998.451863475,6201.935,39162968.666666664,6258.03173828125
6,38415137.838524655,6197.9917,39113800.22685185,6254.1025390625
7,38365720.617557034,6194.0083,39064505.08796296,6250.16064453125
8,38316379.04940971,6190.025,39015372.777777776,6246.228515625
9,38267633.713058464,6186.086,38966437.8287037,6242.30908203125
10,38217908.70238432,6182.063,38917275.84259259,6238.37060546875
11,38168192.36739628,6178.04,38868375.15740741,6234.4501953125
12,38120047.79886314,6174.1436,38819563.99074074,6230.53466796875
13,38072732.96741171,6170.314,38770756.458333336,6226.61669921875
14,38024641.49741506,6166.414,38721940.143518515,6222.69580078125
15,37977441.78903779,6162.586,38673353.37962963,6218.791015625
16,37929252.54188637,6158.674,38624842.768518515,6214.890625
17,37880050.13482857,6154.6807,38576181.06481481,6210.97216796875
18,37835831.76995293,6151.08,38527830.222222224,6207.07763671875
19,37782118.585200235,6146.715,38479123.708333336,6203.15380859375
20,37738955.28321201,6143.2026,38430815.199074075,6199.25927734375
21,37690150.87209033,6139.2314,38382443.9537037,6195.3564453125
22,37636390.070217855,6134.85,38334072.91203704,6191.451171875
23,37593892.18704185,6131.3833,38285838.53240741,6187.5556640625
24,37544508.06389053,6127.3555,38237655.24074074,6183.66015625
25,37497131.11530647,6123.491,38189449.40740741,6179.7607421875
26,37451177.17749942,6119.736,38141421.606481485,6175.87353515625
27,37402347.30234831,6115.745,38093385.527777776,6171.98388671875
28,37356897.74171146,6112.026,38045387.25925926,6168.09423828125
29,37302747.124617405,6107.5957,37997472.7037037,6164.208984375
30,37261427.63918825,6104.2114,37949636.2962963,6160.3271484375
31,37207360.583348334,6099.7837,37901726.902777776,6156.4384765625
32,37167133.84361738,6096.4854,37853900.66203704,6152.552734375
33,37118817.651482806,6092.52,37806283.38888889,6148.681640625
34,37067698.37814759,6088.3267,37758664.28240741,6144.80712890625
35,37025408.22742354,6084.8535,37711150.93981481,6140.9404296875
36,36975952.56575529,6080.7856,37663551.791666664,6137.06298828125
37,36921130.8174593,6076.2803,37615795.277777776,6133.171875
38,36885946.791944236,6073.3794,37568638.87037037,6129.3271484375
39,36839938.69657142,6069.592,37521254.74537037,6125.45947265625
40,36782798.44702796,6064.884,37473734.88888889,6121.5791015625
41,36740497.74716428,6061.398,37426647.31018519,6117.7314453125
42,36691889.03202243,6057.3877,37379389.59259259,6113.8681640625
43,36646520.85773811,6053.639,37332238.88425926,6110.01220703125
44,36604929.57313717,6050.203,37285340.75,6106.17236328125
45,36551118.53134083,6045.7515,37238217.7962963,6102.31298828125
46,36501261.4296664,6041.629,37191239.652777776,6098.4619140625
47,36470044.35957715,6039.0454,37144355.86574074,6094.6171875
48,36415147.9053988,6034.499,37097555.143518515,6090.77587890625
49,36375321.29015664,6031.197,37050830.31018519,6086.93896484375
50,36324973.039327145,6027.021,37004142.50462963,6083.103515625
51,36264280.94992155,6021.983,36957424.50462963,6079.26025390625
52,36240017.717070915,6019.969,36910990.00925926,6075.44189453125
53,36183242.551197305,6015.2524,36864416.949074075,6071.60791015625
54,36150943.32030145,6012.563,36818188.902777776,6067.80029296875
55,36097961.087322205,6008.1606,36771786.65740741,6063.97412109375
56,36059353.40518017,6004.95,36725492.518518515,6060.15625
57,36006295.10759021,6000.5244,36679138.708333336,6056.330078125
58,35968574.401502095,5997.3813,36632918.52314815,6052.5146484375
59,35914491.422644615,5992.8687,36586556.03240741,6048.68212890625
60,35878377.71028061,5989.856,36540533.875,6044.8759765625
61,35831073.307852566,5985.907,36494378.86574074,6041.0576171875
62,35776973.21021631,5981.3853,36448161.0,6037.23095703125
63,35726216.51071272,5977.1377,36402029.699074075,6033.41015625
64,35675306.42660562,5972.882,36356059.46759259,6029.59765625
65,35644336.03827259,5970.2866,36310287.847222224,6025.80224609375
66,35615426.34836287,5967.863,36264601.14814815,6022.009765625
67,35542363.93312585,5961.741,36218831.291666664,6018.208984375
68,35505480.95367679,5958.647,36173138.75,6014.41162109375
69,35449172.18524139,5953.921,36127309.89814815,6010.60009765625
70,35415190.16610509,5951.0674,36081698.43518519,6006.8056640625
71,35365188.022942975,5946.8643,36036181.05555555,6003.013671875
72,35324583.4838859,5943.4487,35990694.097222224,5999.22509765625
73,35300805.270557374,5941.4478,35945275.93518519,5995.43798828125
74,35246625.58193369,5936.887,35899858.50462963,5991.6484375
75,35191091.1363461,5932.2065,35854476.27314815,5987.86083984375
76,35144726.45767638,5928.299,35809194.6712963,5984.07861328125
77,35096491.2198359,5924.23,35763899.36111111,5980.29150390625
78,35065326.416677386,5921.6025,35718696.833333336,5976.51416015625
79,35007817.423596285,5916.744,35673553.94444445,5972.734375
80,34978698.33375344,5914.282,35628664.083333336,5968.974609375
81,34949232.707116954,5911.7876,35583708.93055555,5965.2080078125
82,34889578.12119653,5906.739,35538790.050925925,5961.44140625
83,34822054.58093058,5901.024,35493934.55555555,5957.6796875
84,34805862.348722965,5899.646,35449373.018518515,5953.93701171875
85,34749718.08482728,5894.891,35404511.00925926,5950.169921875
86,34694433.617737085,5890.201,35359784.05555555,5946.4091796875
87,34657982.28272332,5887.1045,35315118.56481481,5942.65234375
88,34631742.131742075,5884.874,35270713.0787037,5938.91455078125
89,34563640.718279794,5879.0845,35225983.55555555,5935.14697265625
