RMSE,sMAPE
45.37394384641748,65.15756598222264
316.57574824480326,91.53634889905794
137.50790640513875,85.0033927190933
314.5309956351424,119.40774450999159
171.02842031532526,33.36645049412117
438.43790122469954,108.89133992191903
41.13030948091197,51.884832894779095
338.07206666236544,41.25782572763291
313.4781502732983,20.03955034715604
254.225268748644,125.0047249821858
1574.08135134255,131.68924064364245
83.57382514687929,61.36274549740134
382.5134728980686,36.315111172798204
1624.0566353552595,126.41442729832109
81.33737337118924,94.75093328957642
405.9600652768969,24.174612587045086
99.41042286957007,94.9016946058445
612.1459343808597,41.1078590671719
1320.620612956241,124.40952566356191
74.62862307762985,114.0230142297499
496.2544956496589,104.23881019944757
1466.6805343017618,89.69690771304519
280.1000728720192,28.029512752722738
823.2686568191606,37.52339604397802
408.31952960721634,81.70162187966194
600.7176332041589,36.37606524186673
614.3322826636628,133.2720249773214
2214.5653201083937,27.05515444903928
272.495769654703,17.90927358053066
280.30834239410973,61.353324216670266
79.49943877172078,150.0879406266835
618.7213063161737,102.26998753144922
1772.4816769583465,109.88971083697223
410.4401431525809,40.69172960121416
211.04287573329586,110.27807990892154
1188.9238255271202,58.70810948627988
470.08353802823507,103.27502597974602
354.5733233792386,134.3602377369858
1858.1802076903061,95.030915547049
2041.32981071023,108.33369743259645
470.51892157016977,10.080777547546223
389.75701862266885,127.11322197450201
6236.664299289795,153.93125657661415
350.436510241168,89.7039030007385
154.6043370441919,123.62066599383792
224.20228961066982,60.39508385337145
849.6587269783633,71.44390943223988
10.625704038448893,17.25790969760795
181.87136075192683,134.1999392262486
317.6149529435501,80.49123819480057
1113.5528725660045,66.20366646099089
1953.3176625693081,96.0758382346749
2481.0318817428683,146.57343000620344
214.73838271445192,40.71106723949053
231.0144924115363,99.66053927693706
149.12485540323465,23.818326053370306
472.703897473392,12.544198617841761
1781.9459963413294,73.48563943025906
233.53191388017,135.95014468580146
658.3793136600403,106.23418317521784
114.80295425924453,83.71205595876134
201.68150756132812,70.03148290403975
341.2243376594218,53.70761919084511
54.31942556971291,111.86602572005538
295.5509075691416,75.08826737582895
318.6232824000061,25.651130652596546
1743.1265789349354,122.24345617047409
55.28488513029153,82.71784914454048
17.34775041451901,58.89334331886268
1417.9094777074179,37.37454731730974
1312.088985589604,88.07143071332187
89.35213380263203,100.98441255795665
161.0801301630135,24.87163876856051
907.7951203777933,58.23408319657373
1682.8441626876836,151.93654253243534
3078.599970405018,125.78933576334794
427.8879089599962,14.408828223576231
293.9548972888093,110.2924932199717
391.0384948784387,15.35961307774534
343.8129113627599,11.10352282986537
422.8671974351601,37.69535992312362
282.12663182160463,32.53419513173903
1502.0108423086394,101.07081585698252
254.22683378859725,97.6766983371349
5151.390078226608,134.3507459941917
679.0575046028694,132.34722297860048
2228.352655114436,122.8007110997521
33.825044045393085,12.5792184946236
79.85562279163999,90.56563167537544
822.4641399233134,47.82759330075396
230.49437565659582,112.14623657858652
46.93827449712631,12.619911193014431
470.9186431097293,119.93443340998459
26.75918008640412,20.314974795071876
413.7654936731347,12.835079671134283
98.03688555124018,123.84874216064645
24.561575634201613,128.2670951731368
455.3850074760304,63.91898514728219
67.89251743183337,55.582564683548554
2533.094234057798,136.7667250308721
636.6057449007228,66.12308997914066
174.67668388657674,82.98074580727554
574.1770136448396,57.834149815458076
379.6564579011266,21.811837516067428
526.7977057950923,130.87718376752872
357.73003713985446,65.20269882493538
431.3881022818246,134.44518904174737
139.2902277915708,11.808806517101779
1057.8271987530625,75.94942866907473
94.81310996959694,17.0547445102553
398.2754125293812,59.0141578180194
400.76399517234796,87.34466971577048
666.910475093089,49.721476544292535
868.8242374356021,94.11964192453195
3262.495225159711,136.90945995455635
282.4151689804214,146.04194623254452
114.07535241977304,96.40807887978386
2016.304971271204,57.9952530631671
253.50629708478598,20.300994464226946
137.5597567920068,76.39599050023122
1249.1031525379078,48.55157071065155
685.6562154209522,10.070956662148344
1774.3419318046324,94.1325695399419
607.5704368311684,185.7767334126423
1550.4050193464725,115.34720844648349
640.00553021674,50.336250740668596
1352.9293187515243,113.39079795804108
3308.769265989328,142.6457184886529
27.0911904778413,41.6111192592225
1026.6666666666667,62.60395533750463
99.89564347118795,14.89085883374802
1243.6303083381401,100.80815381031726
65.29188273874654,135.53993417335386
1676.3272468510622,80.72287184914249
190.1254522805635,148.5098161109508
851.1973514828987,112.28807434498025
1014.7889560161772,139.80162175316488
303.91451339169197,24.51663439890675
366.61628735060515,135.38911755421384
781.2103112833506,87.60825380912354
140.94582335770187,97.44801575473275
120.7098761258082,62.86436163681482
564.9453143590036,9.825232978758981
1538.7404187780085,34.85363589411219
414.84466850572676,34.17179191151935
1533.6082867888863,87.65054917304394
177.38067786682788,117.43221900206916
1903.9652200228352,105.38175502468847
2306.5221358130866,110.53103795888687
132.4068149507726,71.64040844415224
65.09924368550797,65.92082425713726
988.5455084224611,111.17369845303246
18.175074506955177,35.64195361879987
208.49079471784103,89.02927694380108
1134.5739748095084,11.819869648625403
524.6400894955153,134.839429409869
1249.036293458843,138.54631053883716
136.54466098842695,161.01871480930697
316.7078675315388,104.16070506532691
2433.228701694544,163.98548374737803
523.5256672812978,137.31396346070855
588.0692813390816,27.320741703630812
29.177937136695473,42.642351783113014
85.53711516140534,117.18529719062465
125.07775359529145,79.47496883287317
192.56120989825385,36.41930232849077
158.7293184443518,103.68452940207796
2648.8236382716514,143.627831869282
48.977886166445906,24.692204142931065
859.8446534688741,58.56285825364086
2045.5125377448037,150.21929798363033
59.25656613891561,126.86378518408222
135.18839724295708,68.49049624241201
104.88226940283919,116.42179471553075
168.2551678505115,110.44954351023858
143.16227690479442,112.45096414966991
312.82259773072644,63.89804680172126
679.8627875128348,93.68463269842317
421.99811323533874,15.381613077650314
544.5147745085337,27.650944579718292
173.27808523427484,100.76399952154381
66.84356566244037,121.0032458535489
820.4613101831234,20.3731268923062
1005.523902886638,141.56016109394574
631.9238702389536,147.05259752396847
1834.949502662359,118.16900178581945
92.71263324937803,129.89180796488284
702.8764294820118,33.37668666961814
378.3934295064723,17.894910798570614
2088.6685282652556,79.19253744171671
1713.8994279298026,143.35311294788127
26.384970469316436,30.232016880225412
987.9029450595671,61.211420821468295
57.94921476095563,30.052216275357207
109.35557940108133,136.30314035962883
2218.0584464559397,137.4644125471387
593.7057819792187,99.21518196548448
84.20914025670099,38.157863343173716
1487.1673297469476,100.83201107878067
150.27758698824823,29.141001237977814
297.81792946182696,135.59946159047982
376.9141391494084,15.91920639085253
425.74384688093306,132.5459939218974
21.72556098240245,135.8001827709456
1586.9732397067303,79.01309671600585
4592.906537357896,154.21805241549828
345.4201311258166,43.40051687026592
1946.8912482852245,118.25482346717763
209.06148169922906,31.245139457456794
126.85384601941774,97.37928175558756
129.73810163121743,38.075959445308854
77.46959149599081,21.084335503870854
135.85483349898607,109.17293124760326
24.858087288558814,35.74067716617267
687.4497715488022,19.185262276534235
814.0434058861152,123.94924719406471
63.4694771381345,114.7802134500504
315.5242550986462,37.69535992312362
205.75041865591942,37.73702273843492
723.5834789058893,159.55581696375555
665.621247360165,99.7812512336185
1621.3721205964664,157.49974653182213
493.7232970315853,131.4674870353583
49.159697860591685,9.167661743647137
242.72627101400238,56.90927062973866
643.6239825556148,26.691982980405417
405.71249182369905,10.165608540596248
75.1419843584544,66.50288433187512
65.06105027830799,54.83011140826812
3520.4156774520056,126.55338008952276
226.87158951097177,62.24507390766457
106.63787066155489,61.61493711483607
35.34669393624001,59.084945575070684
115.46570733330475,19.005748836067543
321.51509497858603,30.843215570554396
588.4441940517719,13.726616046548452
349.7416658933571,41.02010706968769
586.554345945776,94.74602574501863
124.48454349519096,47.03303959049069
40.269371871421136,64.61124573058272
403.88652055848223,100.39276073567073
1791.0711424310819,121.9803659609185
2227.2878696538633,126.26153527006535
133.43063755270836,9.189636268283971
901.0114161406715,58.173561016392505
1021.650307975514,25.59855239388963
167.4868125941426,94.68461180694193
12.225899827950457,17.571118852061048
27.957197013097176,66.00784139054893
98.54496999396322,15.745423803164666
2212.40772316323,91.76694843118297
183.93839548428627,119.96639226682957
616.4046967103042,55.084321520408906
865.9383112002494,128.18575870514815
49.986109181568494,38.28926549050087
106.68286595742026,33.6959569249687
667.4776730157978,73.31105163214424
1679.2855623746666,47.56316367857603
465.98975075803764,52.55281888193064
391.8909510039013,137.63469489981412
80.27906894663234,66.64760955806281
279.4618149568314,115.91191147076721
432.2518493678117,137.11713379690946
1543.6897111727835,133.0670659644149
31.59181502520446,15.637431946968626
326.19911739434,97.6884301970932
67.54191704617344,34.036945355474245
25.21592100412673,35.20318327239698
515.3730552485889,60.74864073007809
152.3379831747415,110.12120773095188
490.78501272645536,102.38158199022983
25.96899861159242,44.5456201021145
187.52514697209682,12.396150923996437
212.89448380822154,57.223538734647185
76.26255629407208,124.0859894532863
527.5835900067822,72.44138530248266
473.1391582611816,92.98882252197345
33.64932410373478,21.280093106280674
54.98722383341878,120.13372282678284
128.74064742530592,61.06725145563635
23.525531987704166,59.35104070287462
5.5854970931673,50.44747236268317
128.77910459566425,16.053810309980044
605.7231306221965,90.88789926121588
53.43112579918168,106.06589276746834
2328.394235783342,180.34651622641704
1196.8430696350015,146.6474380613955
707.1884810818862,37.19194093866668
844.767081024902,137.29868335430945
671.6929581666949,133.8524183304288
16.11417595369576,15.184402922121585
26.716301671275954,30.82763889929781
104.74686899131908,100.76206483147251
119.54002289712516,109.11067047489954
1392.2651071360692,115.04752790783635
244.26185099192233,14.452178733983411
131.1693138233516,71.03283187650395
131.60781455485733,96.96370470364168
118.0758795577374,132.70508270740424
130.10755787358693,62.465041015266515
1628.6442890191354,128.78929377181157
1152.331845428179,26.5187060164225
5098.083543452919,160.75663754329582
48.419463487776106,12.354860349105358
607.8747844999916,111.73109020229718
1608.6860673171943,73.13545494874309
653.2640281366646,131.21040121574984
333.96537510440504,40.35457284965551
1220.8223000956125,120.27454346811712
318.4913922214833,120.97191667786026
501.43222500797833,148.7901682904925
23.410353004125753,45.522227139121966
284.7124809791416,136.90327397225465
1983.0808382693608,37.54750701449521
56.04014008455721,98.0774295442738
1412.248010954324,113.18539803481117
386.0035864359271,41.856722388530976
614.1560608037202,115.03432301179484
61.12695804634817,28.216795990902337
249.7720002294973,116.97791698615977
120.71608170310512,141.56316399833315
165.13714838817393,49.58171282141589
2894.2917866377857,109.6212474285618
257.9728667902886,10.569391416445862
684.0993048630125,91.79436025283749
333.7263540437485,24.212901978627677
86.57595344379274,95.90598679900796
1003.4695799902912,76.55187627206953
169.34992601809626,135.5471049640309
134.17111502853362,78.2097362855495
318.7818096892634,106.31838314407973
1080.590554824755,25.284852228930134
4704.576377197939,170.74269935444715
2380.359449980425,92.48585156563132
215.75449010391418,86.76725583892988
38.22811000221067,12.680996667111998
119.12762617348507,83.33470700495383
4192.553165883451,156.73437163784524
5424.33019002896,111.80428947507349
1322.5888196641358,99.7724900614637
1010.9590655912596,100.94317914381496
542.8083292365266,38.84624742907189
1543.6248824691113,63.825220117456475
133.82643334052597,93.07053843348126
116.35898629912191,107.75588383982442
2270.217806486613,112.19107563185432
782.26231818208,88.43660741416664
2884.8555711970516,89.46206548103468
295.2495198295306,52.34118465515822
435.85099418349205,44.45516996124981
441.37411694741587,124.24977198035779
379.9764855505513,116.4347496460218
138.8923831128526,129.77584872971354
746.8560979594324,104.4094680132484
41.932596981568935,68.05524696523523
153.61929319829466,117.55271725995787
149.9927549238505,85.03170668908805
386.6334094206143,57.11801093583569
63.56463984386861,97.09658722152913
81.43210736676468,135.78340982120355
2366.13974088309,113.96735824371348
216.34708195600552,85.07945273166074
361.84499106385283,16.210110877958243
40.99452003246876,114.04258593373781
200.8406205190718,17.445222706336185
921.811345920947,38.3413076237525
813.7703743822469,74.93992384874758
52.30266401002111,85.29235411174068
2417.500099393504,135.3044949443664
296.3739758782745,34.47327265054687
6597.894686336448,104.04952491847256
55.69659197204505,11.582298408393246
7.20217036216729,63.904964269001375
1467.2860113217182,107.65364685811477
29.129691322022758,56.63690120805512
453.11063445804615,68.28620700025829
258.23613534512765,52.09298150889886
60.54672483230427,26.54402852628056
386.2771388027335,138.2937846355026
332.62711037810175,139.85790238974542
347.9676340153237,115.9298094268342
891.431472006956,86.66818675749123
1028.2107803796307,87.60424594863555
146.11252938893674,49.93816270562062
112.43013916320446,16.246810443558644
1436.000746152894,74.68986271539721
484.75104860191135,137.4607912689258
22.073155961220447,42.515220836703435
273.1817052438115,59.375284824228
38.228037932315274,92.50479233026846
784.4951234296825,23.43087009269351
113.02408380065843,82.34715596813177
88.8112423132811,48.6486464989212
906.2535655931991,136.58542702180273
28.020896715871768,29.209760808085306
2242.270674512285,93.97317198967383
116.00962187810322,137.1501573376835
8584.77540779606,148.27801728987276
3943.0913382598787,153.8485718957723
518.7978960145115,15.839737301997543
108.32454896332975,62.46443519715581
2746.799477214628,134.37755517840262
247.15569352547934,15.461305889283684
1284.9225400792593,97.86750460708653
702.1453984014614,116.58985494734341
425.1085926983393,51.1092090826173
696.0688071033073,129.51896864530877
1246.1716475041871,137.65060316057583
331.7675288601036,131.17101067877488
3032.409532707552,119.76486789664642
440.0652019252527,108.34814232828055
170.59692304102262,128.37769459677443
612.8568069606848,12.968691613860814
225.2341431360733,110.96094793196214
273.88156402195295,63.99863656445715
204.52501530749248,79.52094668386657
738.1189508796365,91.7318155907764
168.13020106760155,12.979401229621747
438.56974624084404,16.041632310914967
105.61605028093045,120.87714983528525
155.29946755712967,66.5124116072667
21.233906267023524,29.45888527349502
465.9441422299441,111.81062032590779
1189.5857246528867,78.14411621059234
124.62241703082648,98.84163615880348
2228.3747192616515,68.50034541098782
178.61205626363028,9.53575891751494
285.4871350047599,70.9412572661252
442.7028038346672,90.83845995292747
250.85178962087204,115.77565966516444
146.55815129723985,23.144176837072784
3115.6123126488837,76.09912074744587
143.30136496689016,137.17369740966916
52.44531599596087,20.377543695733834
67.30141866180375,31.666786300849342
16.609903337734657,52.97265632806713
115.61062478699743,19.005693607395994
22.593524529920476,24.380078837575002
121.79104492122981,52.57969417821792
485.6312894559941,129.9589436935845
2359.231693136139,163.5374856245255
76.80733667485248,135.95428501272693
2428.1947312004727,72.92674596584601
967.825971500616,21.052432980658065
87.49196287880413,53.527928236542444
676.8428994553536,138.90499847058632
321.8867985971328,56.02734474522387
185.48169027772843,45.09220599419121
171.30220210039462,77.44133808160076
264.5770836688222,66.61964420284302
49.181245489967424,37.62939469587832
476.1230650339577,136.1477676824021
727.1374264371532,146.01776364359355
2972.37278954037,96.82758623576711
104.98677165349149,127.58496791612886
4461.769194873855,149.54352372341117
356.39424256237515,107.10928302677165
28.597182921258202,9.754984361671099
4571.6457041687345,149.32647810622507
65.47645887390877,66.4882579734436
550.144297855737,96.53352608907801
558.2830852462387,105.70374540061039
413.7196476802121,33.37150325263156
1777.4826143859873,96.82758623576711
151.90601628460306,135.81311971710542
102.67665660005727,85.06881758103826
589.0801866831173,16.515477508642224
354.75836113362203,42.697523742579605
3423.0184342206207,147.72688341513492
448.5757496395183,76.63178462844142
1277.3670837573147,105.71117927966648
174.55800070214133,116.52145572493113
1191.5745885172275,134.69982687572164
223.6503220867837,52.76667364831851
886.709197062641,135.86383189391177
447.9516374103656,81.31016647110398
143.19863638731292,76.3874873070044
1055.8663403702835,157.97561451751324
406.89597829195725,21.395890583147274
984.1289513458427,39.8974408205779
130.4115835005124,24.593142626303898
122.849786463946,51.01879176008397
185.0887010448655,137.00526756779186
111.89546421882433,107.43538670458163
1376.8232336311976,136.3232276537322
204.05992813432465,54.17853215602224
334.27454462332963,23.52673658472432
749.9918510335718,30.62244220556574
1592.5107101860383,84.43685771388678
315.72724224625824,27.883627034965123
3217.056475845204,133.00788000031886
861.9170801968845,134.39873832650483
2510.2586069569816,82.87411701156434
297.50622064945696,136.5262806404695
660.1689812983249,71.31785899040558
18.177998580359326,30.603506592782423
210.1117427257381,48.42120721718349
395.388425756524,33.1594304331225
53.908262655313344,52.532748946758375
26.649244308652463,38.10837452018014
33.923943530426534,57.58348994739783
728.8537098435168,60.0045359800375
91.68731980019648,9.194438463250194
43.55182555431535,63.87608982164964
228.37186104352085,26.172511674734025
1066.423469984989,112.78006377528686
1113.874388006077,77.91820621334278
4857.933675339585,141.55224500990843
642.0553577104744,62.72920206907955
557.797333061276,13.054073766050182
1624.807680927192,58.80488602418624
3979.4611583870387,139.77657820475042
359.79734666722953,41.51727812810701
262.22808677315516,141.54395483898583
50.542539676379214,24.950679274259794
2043.4002102976415,89.94145772488169
216.26405581500978,11.47158604685193
662.582621173516,53.0136483043963
103.99991610606571,137.1962861406706
530.868526710617,39.1839844520083
1701.796436449175,100.83201107878067
89.04359615853747,48.07086633885361
208.88301663789213,72.94775621512129
97.39378129890291,129.08426179129415
1583.2674099027226,97.20362223273948
3149.7123288916305,117.87390880061827
102.59341188729152,96.30543793957135
1168.6464691772853,115.98402572604995
525.3981552201955,12.166600645296178
43.827018016674444,69.78159570673294
161.3998867775979,56.286063181130054
15.351968000956102,57.461997999653576
2991.003909875226,139.87101466011347
71.19317135257874,134.8529208908589
717.3938502217302,11.447545681366112
2813.934739094228,95.76629462307898
1641.2690195418286,96.99098847119798
1997.5156425476139,164.3530299321934
334.99208906176705,116.45906081279954
1819.3938499718508,148.3483463037359
50.10357937414014,113.7399333730869
11.529891000600454,25.692231981650977
492.97751508098986,131.67667153570954
1146.0075625114057,58.80488602418624
21.6935730369875,10.982272623664402
195.67474856476616,136.54084020337189
38.81651996535294,9.12615554027655
257.68673703635665,58.65897548069316
383.1324666275973,132.88524629069786
26.034165586355517,9.18983059830874
2446.653042650533,102.09857378638081
208.7990602072446,11.46976746537275
2935.643069091559,120.37836436136624
183.6569248470072,52.53692170102077
40.832339570188864,64.99774383292822
142.09095507714466,9.310544918935884
453.38235029118147,58.80488602418624
1006.8291583958705,31.602735304146183
2942.4342931329243,106.74236358186859
332.5943310371004,68.26330116432909
2167.417858059695,97.77350684253636
361.68172011682685,137.52975299387177
459.43812302516744,14.07332528046145
189.39552969029302,53.76348761741187
111.52584540345407,55.67784433345026
729.7856438332177,60.39685094259798
436.5266951236265,136.27348783152237
3172.907822749767,78.40320319110756
400.5646008184995,29.004875802084726
654.0661633263114,16.4274010506269
1068.962904283225,92.48052314562547
554.5808385769143,24.35623164214851
105.60093334769171,135.56964845660224
489.1225905384135,154.98248220940494
326.77867265961805,14.730170826853989
180.49733610662344,47.198071011222936
974.4243253734543,76.11988454285182
238.13356980046373,37.52775767807436
2813.821984326999,148.32896874972403
722.4179550324958,56.181253927685574
11.32999853490064,20.438439575689763
449.01125944803687,54.03919393233719
156.32942425816455,115.16678059798
1821.9615733550438,148.79136862735197
1091.9640296858668,87.45416377892937
618.3907898753707,17.93190806232982
414.959526996207,19.37820745865455
199.70051123153283,84.85850926583839
478.67887327262133,150.1892054946528
399.45970149745466,100.81536942832275
11.425270803984365,15.40853527411526
33.08406800191832,29.919312640462707
212.1123215136455,63.78817796658455
370.0213852678726,141.3615307130372
549.4315240932098,68.68516185579111
2521.913716918865,57.96641379293923
169.99044078750057,56.671788361916775
153.01400999295166,128.40517505888573
181.4927990741245,107.97516548237189
61.75425323900266,10.462867580881449
416.5680390905539,136.49635058302502
25.963598111044504,9.623560681888856
21.03881092367834,32.392421348521836
77.78174593051897,14.73873164506006
1648.8873242894977,18.11881144418632
49.78064232536741,10.336383183456691
70.00544987262005,33.06226865866072
639.2209239423674,91.10442482459149
36.23813181928049,53.20506137946982
68.18563153161024,21.7374464788738
831.2386135234714,80.924397819255
3048.6860796856463,133.0206265841125
240.16725847891448,12.308341699950311
935.9484554380492,131.05906336757897
117.01797347404816,12.490612979871912
221.5972819580569,24.305504715307496
7170.333339029939,153.61544609565078
220.1370071235386,60.028265323587476
640.4241955900575,73.32883076316587
806.4809234366975,31.87929208409268
837.323779138698,41.24182607715752
71.40600892022134,95.62466513456104
227.27223030248695,102.07133678236266
773.2076047220436,113.38156478893596
75.32701954439716,46.2003424542849
1028.6073999047019,147.59490066566937
5654.49800269475,73.62436824076052
4159.5941503011545,132.3766262344954
28.207491540775866,89.9440167292905
56.16946999283378,59.285432804732295
19.09330829414592,12.215316670427276
699.9156073923682,55.295746696006844
1662.3564534776704,81.13165552783079
235.63752177161146,31.64020051584502
4709.864066873712,148.40574125302962
35.00021838038523,28.896467339225914
1767.536094628473,109.23464859119979
53.974662525423646,59.649469306137036
585.390913022657,137.2677064635949
33.829638550308,135.92610671572683
101.65664402824828,68.11511675899503
26.560914855467,9.353451449027602
10.934095501887933,42.82926706595515
1370.0680117886607,116.46583321270415
25.94517889517397,49.53856224105399
2580.3760178766897,130.73417852534266
470.39211670259374,126.59971060806407
527.8179203972394,125.83961417236456
7.340905181848413,51.88749760359431
2055.271204946753,115.33635352388913
54.89374548169138,13.361084882729811
120.5531922246599,11.481026148155125
718.38961212712,55.059208361130224
1579.4166299510273,169.508426746717
146.44575850623667,136.83399324142394
46.191650797860035,59.29267091395671
35.46966367924453,82.07284107219988
34.183548377228774,9.196403488461991
18.050910859461514,9.977708283974108
3197.1507297184576,128.98021168327543
469.97680616297674,29.560266571822872
529.1039070394817,34.39898290194372
55.26678841581417,39.20789348802239
98.03279323419599,68.33603673012603
170.37622813837234,77.94697289841743
794.075283304773,19.009179792154818
618.3575371696534,52.34747184358989
65.6412810491826,36.29817625129327
2527.7350423737935,145.741560383651
2202.1776983164527,103.09526448749534
96.51797792031473,136.3011375497159
1708.8025308459646,160.70271939470206
255.81202486112736,104.72569695340725
1974.9824190497382,90.95617084961076
181.49949474292555,58.53012009006633
147.53885370559865,74.23427176790247
960.3924440840477,113.30116897684434
1384.546506827758,160.67163112723813
105.00400610532876,136.17839903059385
76.61381901758486,43.0885969947391
18.437510279310114,22.548261239515043
82.94865386989676,31.177429804456487
73.29051780414649,18.567003823129113
100.4545982871521,132.5110830840116
894.5087278172573,124.90745517330366
3614.4013944779476,146.47487152654597
305.9894894012472,33.67233245842115
992.2004918482379,78.19269139342951
1099.3276380868397,137.56308940147528
1632.684705176145,48.459173725075026
526.2072718165286,130.58296901689516
197.16194427811718,50.959720821272164
1001.8282436857157,101.60313905009743
539.9436922501477,72.13650874054555
108.03573834695638,109.25155900227082
110.83118954817594,139.98761225490136
46.6647961710769,105.26770053765344
3681.7157918266807,156.32170407199598
35.35533905932709,9.89577235669506
127.59831458586679,95.12190736258702
102.71047329583969,88.84661375879983
1017.4072389592922,146.64999606145673
45.831233378345395,54.82193646868626
1593.106738335375,69.44157586474792
78.83139091390494,24.740107754276455
161.3510862761507,105.7838994074886
8.36475236842912,76.32568601550157
249.38011893954533,122.9598304810192
9281.226034291543,114.2246689770445
198.0275936523825,54.4510687975622
42.24231027983598,35.62543918902138
87.16001379341485,135.72248622451863
255.90737463898589,109.63404960932252
65.85026129997564,100.04307681762369
1876.3111049808906,118.29839941870472
1824.4046060747235,92.1378410522233
366.22575968832393,11.318482187504083
160.80975178679475,11.616667570598175
32.84873716517162,74.45159723014316
1944.6507827028138,78.8932817009051
31.442446158417546,135.87578368750738
29.31248380934149,80.46348158523409
2882.2347810914594,92.84660463227384
1352.2027704182324,135.07586212990475
2513.4924118870026,159.85112210470209
738.265410224674,101.44465359678773
927.4193648733311,75.94418089939694
1412.007512032693,120.6544372048398
800.0141354449481,167.695856288311
433.52718807305564,61.92214586917419
4247.324731981032,144.0580107984934
165.20728308790683,120.2148451589133
47.791378292002335,10.462963348353954
254.89942497602985,64.00757162844974
833.793037645854,62.134360841941984
1070.1262122739738,100.18503345897777
52.04591989558622,50.894082824894355
1542.1027383129042,124.77384991816787
69.23530808385242,60.863198496011236
269.8453769386851,36.35730915828972
1100.9598589917396,29.42656599463357
507.9506207765164,110.7725085904993
2641.7586734766082,111.17369845303246
511.1670131355627,22.48013086119502
888.8803200996333,118.85467606450068
1290.1416031247522,105.1639853729971
131.1675209948721,9.710185819073384
470.5970586851238,127.0334479253267
187.1505974502104,89.64774414677566
195.64943224531123,135.43208022975932
321.5196532669022,28.233415804389086
125.22654003504843,78.06521989027402
74.20612441327172,57.927344592044655
208.39332469582052,34.962640265045664
101.40568772160367,9.21147697859351
2016.9228056345873,124.09676767002139
200.40968137494295,10.396585060185283
1854.2544804323393,147.1464069962322
163.46996112198525,49.94036671908472
318.6953436640217,93.87308573019762
153.8829410331701,9.937035398273109
300.27923883348683,88.77516097233935
31.022484401123247,29.944606079135635
133.9609839444062,9.189784946073416
514.1765883495816,37.451973415532215
32.17260839285351,64.7330912936381
1664.402453005817,57.11111808023725
549.3046007824421,9.189787295448175
41.70442982661759,39.38913496206871
644.2594290773338,39.22245847004457
612.7356004524154,95.40688030853872
