epoch,first_out_loss,first_out_root_mean_squared_error,last_out_loss,last_out_root_mean_squared_error,loss,val_first_out_loss,val_first_out_root_mean_squared_error,val_last_out_loss,val_last_out_root_mean_squared_error,val_loss
21,75674540.0,8699.095,719767.2,848.39343,76394015.9839502,76661968.0,8755.6845703125,726180.75,852.1621704101562,77388174.91666667
22,75607870.0,8695.257,719789.9,848.4103,76327262.43411611,76593160.0,8751.75390625,726164.75,852.1529541015625,77319341.69444445
23,75537670.0,8691.268,719747.3,848.3843,76257904.02633813,76524296.0,8747.81640625,726174.25,852.1585693359375,77250474.1111111
24,75469200.0,8687.2705,719711.1,848.3628,76188357.2237969,76455640.0,8743.8916015625,726146.75,852.1425170898438,77181767.7962963
25,75396904.0,8683.189,719757.75,848.3858,76117573.32421102,76387040.0,8739.96484375,726411.875,852.2979125976562,77113421.43518518
26,75330850.0,8679.376,720011.2,848.5357,76051585.38306026,76318216.0,8736.03125,726368.25,852.2723999023438,77044597.35185185
27,75267896.0,8675.715,719713.5,848.35876,75987793.56115127,76249800.0,8732.11328125,726191.75,852.1689453125,76975992.35185185
28,75190140.0,8671.223,719647.5,848.33093,75909717.78842048,76181160.0,8728.1796875,726056.9375,852.0897827148438,76907202.56481482
29,75121370.0,8667.281,719587.56,848.28644,75841397.84881298,76112616.0,8724.255859375,726039.4375,852.0795288085938,76838672.12962963
30,75062020.0,8663.796,719588.06,848.29175,75780867.7541089,76044296.0,8720.337890625,725987.6875,852.0491333007812,76770295.47222222
31,74991750.0,8659.804,719626.9,848.3166,75711882.25797988,75975920.0,8716.4169921875,726149.25,852.143798828125,76702055.8611111
32,74929530.0,8656.217,719584.75,848.2928,75649770.91499268,75907656.0,8712.5,725956.0,852.0306396484375,76633621.5
33,74859880.0,8652.226,719708.6,848.3666,75580668.77131614,75839272.0,8708.57421875,726338.375,852.255126953125,76565605.01851852
34,74786790.0,8647.956,719750.4,848.3913,75506907.91995679,75771064.0,8704.6591796875,726273.125,852.2164306640625,76497361.85185185
35,74721450.0,8644.204,719728.56,848.3751,75442031.39813267,75703104.0,8700.7548828125,726103.3125,852.116943359375,76429207.80555555
36,74647340.0,8639.898,719577.44,848.2874,75367420.18992259,75634880.0,8696.830078125,726107.5625,852.1193237304688,76360978.83333333
37,74578420.0,8635.898,719443.25,848.1924,75298152.25371023,75566584.0,8692.904296875,726012.0,852.0632934570312,76292603.5925926
38,74526350.0,8632.892,719490.2,848.2282,75246313.39098229,75498848.0,8689.0087890625,725886.875,851.9899291992188,76224736.83333333
39,74460120.0,8629.023,719512.56,848.22943,75179541.32812057,75430904.0,8685.0966796875,725883.125,851.9877319335938,76156785.66666667
40,74378056.0,8624.148,719441.1,848.2058,75095381.37133157,75362888.0,8681.1796875,726079.1875,852.1029052734375,76088980.9537037
41,74306210.0,8620.092,719636.06,848.32056,75025673.21896139,75295056.0,8677.2724609375,726540.875,852.3737182617188,76021593.25925925
42,74249100.0,8616.79,719718.0,848.3523,74968729.04550014,75227384.0,8673.37109375,726050.125,852.0858154296875,75953422.32407407
43,74176340.0,8612.582,719967.5,848.50684,74896487.4847604,75159688.0,8669.4677734375,726014.25,852.0646362304688,75885692.89814815
44,74121680.0,8609.433,719651.9,848.33136,74841949.46320635,75092008.0,8665.5654296875,726034.6875,852.0767822265625,75818050.51851852
45,74046210.0,8604.956,719712.1,848.3118,74764899.07600504,75024424.0,8661.6640625,725961.25,852.0337524414062,75750391.57407407
46,73973960.0,8600.832,719525.3,848.25665,74693833.80961445,74956736.0,8657.7568359375,725768.25,851.9203491210938,75682535.33333333
