epoch,first_out_loss,first_out_root_mean_squared_error,last_out_loss,last_out_root_mean_squared_error,loss,second_out_loss,second_out_root_mean_squared_error,val_first_out_loss,val_first_out_root_mean_squared_error,val_last_out_loss,val_last_out_root_mean_squared_error,val_loss,val_second_out_loss,val_second_out_root_mean_squared_error
28,150204400.0,12255.837,643153.44,801.97687,151661985.0790401,813187.94,901.7769,152035824.0,12330.28125,634260.375,796.4046020507812,153548329.9814815,878207.75,937.127197265625
29,150062640.0,12250.012,643077.4,801.9256,151518700.08302683,812786.1,901.54816,151878208.0,12323.8837890625,634226.25,796.3831787109375,153390611.2037037,878201.1875,937.1237182617188
30,149889540.0,12242.975,643153.7,801.973,151346234.21651793,812724.5,901.51715,151720048.0,12317.46875,634264.5,796.4072875976562,153232486.0185185,878193.4375,937.1195678710938
31,149730430.0,12236.47,643216.0,802.01465,151187315.44391572,812980.4,901.6609,151562288.0,12311.0615234375,634451.5,796.524658203125,153074813.24074075,878088.5625,937.0637817382812
32,149617140.0,12231.827,643149.0,801.9702,151073394.0249492,812610.0,901.4559,151405392.0,12304.6875,634273.5,796.4127807617188,152917694.44444445,878059.9375,937.04833984375
33,149449010.0,12224.975,643150.06,801.97375,150905752.78458807,812457.0,901.3714,151248112.0,12298.2958984375,634274.8125,796.41357421875,152760379.83333334,878007.75,937.0206298828125
34,149283000.0,12218.155,643166.94,801.98553,150739304.56174284,812726.6,901.5233,151091328.0,12291.921875,634316.6875,796.4402465820312,152603716.7777778,878054.6875,937.0455322265625
35,149134100.0,12211.76,643178.06,801.97546,150582467.1305332,812396.6,901.3204,150934224.0,12285.525390625,634175.625,796.351318359375,152446248.7962963,877898.5,936.9622192382812
36,148966580.0,12205.178,643022.06,801.8962,150421932.58633196,812509.1,901.4034,150777760.0,12279.158203125,634188.4375,796.3595581054688,152289715.85185185,877777.5625,936.897705078125
37,148830050.0,12199.576,643048.1,801.9118,150285273.7543661,812508.0,901.40204,150621136.0,12272.779296875,634237.625,796.3905639648438,152133743.64814815,878422.25,937.2418823242188
38,148668480.0,12192.9795,643014.2,801.887,150124691.6813704,812810.56,901.5652,150464480.0,12266.3994140625,634162.4375,796.3432006835938,151976592.53703704,877936.75,936.9826049804688
39,148535600.0,12187.502,642976.7,801.85986,149990718.3016024,812457.1,901.34845,150308448.0,12260.033203125,634126.6875,796.3207397460938,151820594.3148148,878038.875,937.0376586914062
40,148341490.0,12179.592,642977.75,801.8665,149797844.24023253,812320.2,901.29565,150152000.0,12253.65234375,634096.0,796.3014526367188,151663926.7777778,877849.0625,936.93603515625
41,148206220.0,12173.864,642973.5,801.86176,149658262.35983434,812375.3,901.3217,149996304.0,12247.2978515625,634065.875,796.282470703125,151508328.2037037,877929.5,936.9788818359375
42,148051860.0,12167.655,642942.75,801.84155,149506985.07677665,812200.25,901.22894,149840352.0,12240.9296875,634021.0625,796.25439453125,151352202.2962963,877836.8125,936.9295654296875
43,147895900.0,12161.289,643075.7,801.9288,149352729.11525503,812705.4,901.5111,149685152.0,12234.58984375,634080.375,796.2913818359375,151197141.2222222,877868.0625,936.9464111328125
44,147739790.0,12154.76,643017.6,801.8921,149193752.2360143,812473.3,901.3793,149528944.0,12228.2041015625,633994.375,796.237548828125,151040737.92592594,877753.9375,936.8851928710938
45,147586380.0,12148.48,642992.44,801.87317,149040439.18537,811955.1,901.0886,149373776.0,12221.8544921875,634091.1875,796.2984008789062,150885139.16666666,877318.5,936.6527099609375
46,147446180.0,12142.825,643157.6,801.98047,148903097.3187582,811832.1,901.0284,149218832.0,12215.5126953125,634261.1875,796.4052734375,150730171.96296296,877115.9375,936.5445556640625
47,147245520.0,12134.558,643092.44,801.9393,148703011.8694411,812305.7,901.2912,149063072.0,12209.140625,634355.0625,796.4640502929688,150575167.8888889,877690.125,936.8513793945312
48,147152160.0,12130.6455,643083.75,801.93506,148607937.91486406,812400.56,901.34406,148908816.0,12202.8203125,634048.0,796.2713623046875,150421100.24074075,878210.0625,937.1289672851562
49,146933490.0,12121.605,642899.6,801.8169,148388216.05617428,812101.06,901.1736,148753936.0,12196.474609375,633977.9375,796.2271118164062,150265663.7777778,877703.9375,936.8584594726562
50,146815020.0,12116.744,642858.06,801.7848,148270802.21569484,812528.4,901.4038,148599024.0,12190.1181640625,634057.875,796.2774047851562,150110453.92592594,877376.25,936.6837158203125
51,146657380.0,12110.28,643030.25,801.88916,148113683.0626302,811642.1,900.9031,148445072.0,12183.8046875,634308.0,796.4345703125,149956930.03703704,877559.0625,936.7810668945312
52,146531310.0,12104.993,643040.1,801.9049,147986703.2302271,812712.7,901.51263,148291184.0,12177.486328125,634181.75,796.355224609375,149802984.75925925,877592.4375,936.7988891601562
53,146371260.0,12098.376,643020.1,801.88995,147825921.684817,812099.25,901.1696,148136528.0,12171.134765625,634118.375,796.3154907226562,149648435.3148148,877809.9375,936.9151611328125
54,146199180.0,12091.311,643027.0,801.89575,147654937.4673217,812124.8,901.18243,147982704.0,12164.8115234375,634184.5,796.3569946289062,149494902.62962964,878022.5625,937.0285034179688
55,146060580.0,12085.54,643087.25,801.93335,147515771.78713444,812249.06,901.25336,147828768.0,12158.4833984375,634201.3125,796.3676147460938,149340610.2777778,877704.25,936.858642578125
56,145899470.0,12078.994,643057.1,801.91705,147356767.04565448,811728.56,900.96967,147675552.0,12152.1826171875,634120.8125,796.31689453125,149187018.7037037,877354.875,936.6724243164062
57,145736210.0,12071.964,643042.0,801.9017,147187653.88698268,812220.3,901.2393,147521776.0,12145.853515625,634119.25,796.3161010742188,149033686.14814815,877801.0625,936.9102783203125
58,145619650.0,12067.308,643015.0,801.8824,147074836.70773426,811800.3,900.9899,147368432.0,12139.5390625,634144.125,796.3316040039062,148880534.2037037,877949.5625,936.9896240234375
59,145414290.0,12058.756,642941.1,801.8341,146868350.72774506,811783.6,900.98755,147215008.0,12133.21875,634285.75,796.4207763671875,148726268.44444445,876981.75,936.4729614257812
60,145294540.0,12053.782,642924.56,801.8336,146748049.19941357,811376.8,900.77094,147062112.0,12126.91796875,633999.3125,796.2409057617188,148572524.03703704,876421.625,936.17431640625
61,145151790.0,12047.937,642900.56,801.81793,146607443.412845,811684.0,900.94183,146909024.0,12120.599609375,634130.8125,796.3231811523438,148420239.64814815,877131.25,936.5527954101562
62,145026530.0,12042.681,642939.56,801.83765,146481121.98708814,812057.6,901.1465,146756384.0,12114.3056640625,634025.9375,796.257568359375,148268181.25925925,877723.875,936.869384765625
63,144834000.0,12034.79,642950.6,801.84924,146290825.39643508,811706.3,900.9511,146603296.0,12107.9873046875,634032.875,796.2615966796875,148114247.07407406,876886.8125,936.4223022460938
64,144682900.0,12028.405,642890.25,801.81256,146137631.8329175,812182.3,901.2194,146450816.0,12101.685546875,634085.75,796.294921875,147964273.03703704,879366.875,937.7454223632812
65,144544380.0,12022.726,642941.2,801.8442,146001017.89757967,812139.06,901.1953,146298432.0,12095.390625,634178.5,796.3530883789062,147810282.53703704,877641.5625,936.8253173828125
66,144395090.0,12016.404,642928.75,801.83765,145848993.350652,812047.44,901.14655,146146272.0,12089.0947265625,633970.0,796.2222290039062,147657619.74074075,877383.25,936.6873779296875
67,144234850.0,12009.746,642952.8,801.85004,145688931.63466138,811998.25,901.11914,145993920.0,12082.7919921875,633997.625,796.2396240234375,147505009.8888889,877108.6875,936.5404663085938
68,144095170.0,12003.982,642911.2,801.826,145550502.0890455,811813.1,901.0173,145842336.0,12076.515625,633960.5,796.2161865234375,147352975.5,876705.9375,936.3258056640625
69,143941600.0,11997.492,642896.0,801.811,145394581.80879137,811856.75,901.0358,145690768.0,12070.2412109375,634042.0,796.2675170898438,147202246.4814815,877429.9375,936.712646484375
70,143816590.0,11992.314,642847.9,801.782,145270751.0896885,812240.06,901.22345,145539152.0,12063.9609375,634037.25,796.2645874023438,147050422.7777778,877303.6875,936.6449584960938
71,143636270.0,11984.896,642917.94,801.8293,145092382.00365236,811844.7,901.03186,145387600.0,12057.67578125,633865.5,796.1566772460938,146897913.42592594,876471.125,936.200439453125
72,143439500.0,11976.64,642842.6,801.7832,144894237.60981506,811460.9,900.812,145235824.0,12051.37890625,633807.25,796.1199951171875,146746104.55555555,876514.4375,936.2234497070312
73,143329620.0,11972.091,642824.3,801.7711,144785869.91723037,812195.7,901.224,145084576.0,12045.103515625,633906.5625,796.182373046875,146595852.53703704,877400.75,936.6968383789062
74,143199730.0,11966.481,642822.1,801.76624,144651325.96784896,811828.9,901.0131,144933808.0,12038.84375,633952.9375,796.2114868164062,146445847.12962964,878129.75,937.0855712890625
75,143054420.0,11960.567,642708.44,801.6985,144510632.49672058,812847.06,901.5851,144782832.0,12032.57421875,633955.4375,796.213134765625,146294223.4814815,877448.875,936.722412109375
76,142899440.0,11954.064,642832.4,801.77075,144354926.99976853,812447.1,901.35626,144632096.0,12026.310546875,633875.1875,796.1627807617188,146144001.7222222,878027.9375,937.03173828125
77,142708720.0,11946.178,642662.0,801.6685,144165856.7685383,812140.25,901.1934,144481856.0,12020.05859375,633796.8125,796.1137084960938,145993041.62962964,877439.0625,936.7174072265625
78,142600130.0,11941.564,642669.5,801.6766,144055005.51125285,811360.3,900.7659,144331024.0,12013.787109375,633738.4375,796.0771484375,145841219.4074074,876424.0,936.17529296875
79,142459150.0,11935.634,642655.1,801.66516,143913699.15152138,811622.44,900.9098,144180752.0,12007.52734375,633998.875,796.2405395507812,145691474.8148148,876747.6875,936.347900390625
80,142314400.0,11929.579,642850.94,801.78973,143769237.9293706,811670.94,900.93774,144030608.0,12001.2734375,634140.875,796.3296508789062,145541281.2777778,876555.125,936.2452392578125
81,142163740.0,11923.285,642920.2,801.8317,143618936.05288202,811290.75,900.725,143880896.0,11995.033203125,634374.75,796.4761352539062,145391639.5925926,876425.0625,936.175537109375
82,141970860.0,11915.081,643045.4,801.8722,143423633.04220787,811640.9,900.86835,143730624.0,11988.771484375,634077.3125,796.2899169921875,145241672.57407406,876955.0625,936.4588012695312
83,141818350.0,11908.741,642971.5,801.8516,143273141.60117286,812095.3,901.1622,143581152.0,11982.5341796875,633992.5,796.2362670898438,145092181.94444445,877005.5625,936.485595703125
84,141674800.0,11902.738,642949.2,801.84235,143130224.22387406,811992.56,901.10126,143432176.0,11976.3193359375,633901.875,796.179443359375,144942950.4814815,876891.4375,936.4246215820312
85,141564080.0,11898.003,642874.25,801.7986,143017201.0051699,811817.4,901.0168,143282928.0,11970.0849609375,633948.875,796.2092895507812,144794343.57407406,877448.375,936.7221069335938
86,141344450.0,11888.814,642832.56,801.77625,142799367.2014198,812509.2,901.4002,143133296.0,11963.8330078125,634003.3125,796.2432250976562,144644505.7777778,877225.9375,936.6033935546875
87,141233310.0,11884.184,642783.7,801.74457,142688538.8624193,811863.5,901.0419,142983984.0,11957.591796875,633954.0625,796.2125854492188,144495128.07407406,877184.9375,936.5813598632812
88,141139760.0,11880.206,642845.9,801.7767,142593873.14509118,811774.6,900.98486,142835728.0,11951.392578125,634041.875,796.2672119140625,144346844.94444445,877101.5,936.5369262695312
89,140962850.0,11872.81,642881.3,801.8087,142418327.20800433,811756.06,900.98566,142687056.0,11945.169921875,633960.5,796.2164916992188,144197704.37037036,876674.0625,936.3085327148438
90,140795490.0,11865.727,642783.1,801.73865,142249790.98310143,811570.1,900.87335,142538432.0,11938.9462890625,633796.4375,796.1132202148438,144048935.44444445,876743.875,936.3460083007812
91,140706320.0,11861.876,642770.4,801.7377,142158998.34378457,811978.6,901.1077,142390512.0,11932.7470703125,634118.75,796.315673828125,143902347.14814815,877744.75,936.88037109375
92,140543260.0,11855.108,643116.1,801.9393,141998797.3958178,812166.9,901.1811,142241920.0,11926.5263671875,634089.125,796.297119140625,143752571.35185185,876522.125,936.2277221679688
93,140378980.0,11847.815,642921.0,801.8287,141825312.70824867,811644.8,900.91736,142093280.0,11920.291015625,634035.3125,796.2634887695312,143603865.5925926,876522.8125,936.2278442382812
94,140177680.0,11839.6875,642775.2,801.7308,141632406.41662595,811487.6,900.82367,141944896.0,11914.0634765625,633818.125,796.126953125,143455459.7037037,876736.9375,936.3422241210938
95,140092160.0,11836.047,642850.8,801.78754,141546391.089277,811277.06,900.716,141797536.0,11907.8798828125,633871.625,796.1604614257812,143307907.44444445,876487.5,936.2091064453125
96,139909570.0,11828.41,642716.3,801.69543,141366083.21448597,812071.8,901.13965,141649488.0,11901.66015625,633886.9375,796.1702270507812,143160804.1851852,877427.125,936.7109375
97,139761710.0,11822.131,642923.25,801.8335,141217822.39872426,812132.1,901.1948,141501968.0,11895.4609375,633984.3125,796.2314453125,143013589.57407406,877644.5625,936.8270263671875
98,139688060.0,11818.918,643166.25,801.94086,141142204.30957586,812331.06,901.25903,141354528.0,11889.2626953125,634167.3125,796.346435546875,142866056.94444445,877312.375,936.6493530273438
99,139521980.0,11811.765,643006.7,801.87085,140973173.86599448,812377.56,901.30896,141207920.0,11883.0927734375,634076.0625,796.2888793945312,142719389.3148148,877412.8125,936.7031860351562
