epoch,first_out_loss,first_out_root_mean_squared_error,last_out_loss,last_out_root_mean_squared_error,loss,second_out_loss,second_out_root_mean_squared_error,val_first_out_loss,val_first_out_root_mean_squared_error,val_last_out_loss,val_last_out_root_mean_squared_error,val_loss,val_second_out_loss,val_second_out_root_mean_squared_error
0,8250477.0,2872.3926,554156.6,744.42426,9601983.705033565,797163.5,892.84845,6422646.0,2534.294189453125,533982.5625,730.7410278320312,7771900.986979167,815272.375,902.9243774414062
1,5939940.0,2437.1716,526586.1,725.66364,7226584.587990946,760198.1,871.8909,5898782.0,2428.74072265625,577783.5625,760.1206665039062,7272415.946759259,795851.0625,892.1048583984375
2,5794409.0,2407.1782,513324.28,716.47345,7046437.759526351,738589.2,859.41846,5964507.5,2442.234130859375,556498.875,745.9887084960938,7304757.546875,783752.25,885.2978515625
3,5642133.0,2375.34,503770.38,709.77313,6865158.935067775,719126.0,848.02124,5890090.0,2426.950439453125,601486.3125,775.5555419921875,7277162.837962963,785588.375,886.3342895507812
4,5642444.5,2375.4033,493619.03,702.5881,6841561.045586949,705370.8,839.87256,5730710.0,2393.890380859375,631190.125,794.4747924804688,7179356.941840278,817455.75,904.132568359375
5,5486806.5,2342.416,486148.84,697.2474,6670569.680399445,697501.9,835.1705,5575319.5,2361.212158203125,594353.6875,770.9431762695312,6943728.587673611,774053.4375,879.8030395507812
6,5456616.0,2335.9114,485972.06,697.12115,6630546.392062553,688079.9,829.5113,6740063.5,2596.1640625,595807.75,771.8858642578125,8117535.341435186,781662.9375,884.1168823242188
7,5410390.5,2326.0398,473324.56,687.99414,6563766.349224517,679958.0,824.60205,5734665.5,2394.716064453125,626917.0625,791.7809448242188,7153650.225694444,792067.5,889.98193359375
8,5297141.0,2301.5713,468140.22,684.21155,6438965.348253556,673582.6,820.7247,5852041.5,2419.099365234375,604902.375,777.7545166015625,7230820.725405092,773875.125,879.70166015625
9,5296259.0,2301.3713,464217.84,681.3345,6428536.527360529,668009.75,817.31793,5720392.5,2391.734375,588603.9375,767.205322265625,7089666.083333333,780667.875,883.5542602539062
10,5293690.5,2300.8103,454868.47,674.44617,6411352.508616476,662730.1,814.09143,5677894.5,2382.833740234375,580488.8125,761.8981323242188,7027202.798032408,768818.5625,876.8230590820312
11,5252190.0,2291.7754,453551.75,673.4708,6361625.344593161,655816.3,809.8341,5779735.5,2404.107421875,588527.0625,767.1549072265625,7156987.115451389,788726.0625,888.1025390625
12,5170895.0,2273.963,450194.47,670.96484,6277225.843472698,656115.56,810.0129,5390556.0,2321.7578125,566379.5625,752.5820922851562,6731341.372106481,774405.125,880.0028686523438
13,5129744.5,2264.9114,448371.06,669.6133,6228738.713958693,650519.75,806.55524,5894121.0,2427.78076171875,642892.875,801.8059692382812,7348769.103298611,811756.125,900.9754638671875
14,5124710.0,2263.7996,446483.62,668.19867,6220800.748784691,649516.44,805.93036,5445116.5,2333.477783203125,636388.125,797.7395629882812,6879716.832175926,798208.9375,893.4254150390625
15,5113676.5,2261.3428,440765.97,663.89923,6201119.035549397,646681.6,804.16766,5647893.5,2376.5302734375,630257.4375,793.8875122070312,7086017.530381944,807864.0,898.812744140625
16,5042484.0,2245.559,437939.56,661.7746,6120569.3868380105,640073.9,800.05096,5291526.5,2300.331298828125,593318.8125,770.2720336914062,6695558.5546875,810713.9375,900.396484375
17,5016904.5,2239.854,436254.25,660.5038,6091731.452570797,638509.2,799.0763,6694927.0,2587.455810546875,564134.875,751.089111328125,8046406.109375,787346.3125,887.3253784179688
18,5178931.5,2275.7385,432026.12,657.2942,6245973.308437717,634943.2,796.8402,5849804.5,2418.63671875,595641.6875,771.7781982421875,7236995.195023148,791551.4375,889.6917724609375
19,4996556.0,2235.3115,430229.2,655.9224,6057799.142808457,630938.6,794.3216,5601084.0,2366.660888671875,612426.0625,782.576416015625,7035128.166956019,821618.5625,906.4317626953125
20,4925582.5,2219.3628,433767.53,658.6094,5990389.430238689,631036.7,794.3852,5337238.0,2310.24609375,611428.8125,781.9390258789062,6757336.070601852,808670.4375,899.260986328125
21,5014417.5,2239.297,427652.9,653.9531,6068067.652450551,625954.3,791.1737,5297362.0,2301.60009765625,584339.5625,764.4208984375,6684043.603298611,802342.3125,895.7357177734375
22,4938506.0,2222.2866,424173.38,651.2937,5986211.466550065,623452.1,789.5975,5324975.0,2307.5908203125,604041.0625,777.2007446289062,6772499.929108797,843482.75,918.4130859375
23,4956319.0,2226.3018,427652.47,653.9577,6008022.054184135,623918.3,789.8934,5299496.5,2302.063232421875,609221.4375,780.5265502929688,6738573.831886574,829855.875,910.9642333984375
24,4894974.5,2212.462,424790.4,651.75525,5938836.031414774,619059.4,786.8074,5469842.5,2338.768798828125,601267.4375,775.4144287109375,6876776.916956019,805668.3125,897.59033203125
25,4888669.0,2211.031,418760.62,647.1216,5924400.903440803,616965.5,785.47797,5328636.5,2308.384033203125,596363.0625,772.2454833984375,6710489.474247686,785490.5,886.279052734375
26,4867543.5,2206.2744,424945.16,651.8834,5906693.334129607,614091.5,783.64545,5455704.5,2335.74560546875,560178.6875,748.4507446289062,6781987.980613426,766105.0625,875.2741088867188
