epoch,first_out_loss,first_out_root_mean_squared_error,last_out_loss,last_out_root_mean_squared_error,loss,second_out_loss,second_out_root_mean_squared_error,val_first_out_loss,val_first_out_root_mean_squared_error,val_last_out_loss,val_last_out_root_mean_squared_error,val_loss,val_second_out_loss,val_second_out_root_mean_squared_error
50,5869239.0,2422.6748,585461.6,765.1633,7171846.151826821,717006.5,846.7723,6309437.0,2511.859130859375,594863.9375,771.2744140625,7855743.25462963,951443.625,975.4197387695312
51,5866310.0,2422.05,585279.9,765.0448,7168169.827873017,716534.3,846.4931,6195889.0,2489.154296875,588139.5625,766.9026489257812,7732690.548900463,948660.75,973.9921875
52,5856289.0,2419.9612,584372.7,764.4476,7157135.211566656,716546.3,846.4904,6202045.0,2490.39013671875,592500.3125,769.740478515625,7749118.488136574,954574.125,977.02294921875
53,5872098.5,2423.249,585864.6,765.4241,7174543.207184469,716535.8,846.48444,6155789.5,2481.086181640625,593029.0625,770.0838623046875,7699412.568287037,950591.625,974.9828491210938
54,5859071.5,2420.5537,584996.5,764.85486,7160555.322188714,716485.6,846.4452,6425945.0,2534.945068359375,605010.1875,777.8241577148438,7984623.046006944,953666.0,976.5584106445312
55,5860698.5,2420.902,584249.1,764.3531,7160635.11083104,715642.8,845.95215,6151206.0,2480.162353515625,586088.875,765.5645751953125,7683343.453993056,946049.9375,972.6511840820312
56,5862950.5,2421.3708,585944.06,765.4788,7165673.27023586,716661.06,846.56775,6279778.5,2505.94873046875,599451.5625,774.24267578125,7831584.59375,952353.625,975.8860473632812
57,5865872.0,2421.9814,584283.8,764.39453,7166976.446835052,716666.56,846.5717,6141956.0,2478.296875,588134.4375,766.8990478515625,7678419.419849537,948328.0625,973.8212890625
58,5847361.5,2418.1584,585320.56,765.0684,7148729.691845212,715893.44,846.11334,6211078.5,2492.204345703125,589324.5,767.6748046875,7749557.330729167,949152.4375,974.244873046875
59,5858631.0,2420.321,585505.7,765.18933,7159698.412362715,716216.6,846.3032,6179142.5,2485.78857421875,599666.3125,774.3811645507812,7730168.084201389,951359.625,975.3765869140625
60,5854536.0,2419.6255,585800.06,765.3796,7156762.677817716,716359.06,846.3867,6420322.0,2533.83544921875,589803.5,767.986572265625,7959662.521990741,949538.8125,974.4425048828125
61,5855441.5,2419.8254,584934.56,764.8191,7156768.355720634,716247.7,846.3238,6239670.5,2497.933349609375,597537.125,773.0051879882812,7787984.338252314,950774.875,975.076904296875
62,5866746.0,2422.1372,584719.3,764.67725,7165815.5314967595,714330.56,845.1839,6215735.5,2493.13818359375,596315.8125,772.2147827148438,7759101.473668981,947050.5,973.165283203125
63,5855891.5,2419.724,586346.8,765.6352,7157459.828564264,716249.1,846.28827,6255906.5,2501.18115234375,594247.5625,770.87451171875,7800445.225983797,950290.5625,974.82861328125
64,5855390.5,2419.8083,585361.8,765.09296,7156730.970221713,715889.1,846.10657,6252636.0,2500.527099609375,589971.5,768.0960083007812,7791800.258391203,949192.125,974.26513671875
65,5856574.5,2420.0583,585037.25,764.8834,7157694.9086460555,715959.8,846.1496,6136826.5,2477.26171875,598892.9375,773.8816528320312,7682911.841724537,947193.5625,973.2384643554688
66,5851895.5,2418.9138,583166.0,763.6601,7150232.596523831,715905.3,846.11725,6155652.5,2481.05908203125,588964.625,767.4402465820312,7693063.934606481,948445.125,973.8815307617188
67,5865736.5,2421.9514,585657.5,765.2859,7166847.016374521,715334.56,845.7752,6188570.5,2487.68408203125,597046.125,772.6876220703125,7732350.264178241,946731.625,973.0015869140625
68,5861637.5,2421.1057,585542.7,765.21625,7162385.604752887,715065.1,845.6241,6172629.5,2484.47802734375,592001.4375,769.4161987304688,7712270.166956019,947638.3125,973.4671630859375
69,5856724.5,2420.082,585322.3,765.0724,7157906.435598266,715752.44,846.0313,6208816.5,2491.75,600709.125,775.0543212890625,7759175.921585648,949651.25,974.500732421875
70,5855027.0,2419.7332,585128.25,764.9441,7155401.201773451,715159.06,845.6685,6315792.5,2513.123779296875,590102.25,768.18115234375,7853726.922164352,947834.9375,973.5680541992188
71,5853993.0,2419.513,585331.6,765.0028,7154764.084991255,715618.44,845.8677,6198514.5,2489.681884765625,589110.0,767.53515625,7736672.969907408,949048.0,974.1907348632812
72,5865270.5,2421.8525,585632.1,765.2743,7166546.598706885,715514.3,845.88934,6293085.0,2508.60205078125,588691.0625,767.261962890625,7830717.914641203,948944.125,974.1372680664062
73,5839641.5,2416.4973,585392.06,765.11646,7140117.62624103,715240.56,845.72504,6234217.0,2496.84130859375,595165.75,771.4698486328125,7784447.779224537,955065.3125,977.2744140625
74,5843799.0,2417.4192,585269.9,765.03455,7144309.700529206,715102.2,845.6434,6205007.0,2490.985107421875,595051.5625,771.3956909179688,7757767.038194444,957707.3125,978.62548828125
75,5844126.0,2417.4888,585106.5,764.9319,7144981.290626045,715596.9,845.9386,6194317.5,2488.8388671875,604515.4375,777.5060424804688,7753822.553819444,954990.0,977.2360229492188
76,5861221.0,2421.0146,585534.44,765.2097,7161603.265183325,714736.4,845.42755,6191837.5,2488.33984375,594028.75,770.7325439453125,7734051.881076389,948186.3125,973.74853515625
77,5854129.0,2419.5273,586358.3,765.7439,7155028.309071092,714538.6,845.3123,6624873.0,2573.882568359375,602675.25,776.3217163085938,8181350.734375,953804.5625,976.6290893554688
78,5849963.0,2418.6736,585313.7,765.0663,7150522.904842588,715199.1,845.70233,6152672.0,2480.45849609375,594317.5625,770.919921875,7695707.240451389,948716.875,974.0210571289062
79,5854342.0,2419.5981,585933.4,765.4699,7155160.414240335,714746.06,845.43616,6275442.5,2505.0830078125,596265.25,772.1820678710938,7821214.997685186,949508.9375,974.427734375
80,5848803.5,2418.4492,583887.25,764.1327,7147505.656012886,714699.5,845.4033,6157686.0,2481.468994140625,587629.4375,766.570068359375,7692474.820891203,947157.9375,973.2206420898438
81,5841010.5,2416.8406,584830.4,764.7481,7140320.948916832,714362.8,845.2011,6167395.0,2483.424072265625,594991.5,771.3568115234375,7711711.492766203,949326.5,974.3338012695312
82,5843552.0,2417.3606,585471.2,765.16864,7143597.154373184,714465.44,845.267,6295782.0,2509.139892578125,594097.9375,770.7776489257812,7842664.382523148,952784.375,976.106689453125
83,5843496.5,2417.3345,585243.3,765.02106,7143439.461814218,714660.75,845.3844,6238786.0,2497.756591796875,589080.75,767.5158081054688,7782813.9296875,954947.3125,977.2139892578125
84,5856243.5,2419.992,585171.56,764.9728,7156144.209283932,714597.2,845.33984,6207779.5,2491.5419921875,594086.9375,770.7703247070312,7754742.420138889,952877.0625,976.1542358398438
85,5847965.0,2418.2695,583557.5,763.91583,7145602.346745673,714006.5,844.9932,6233261.0,2496.64990234375,586413.0625,765.7761840820312,7763796.181134259,944122.125,971.659423828125
86,5855735.0,2419.8635,585533.0,765.20404,7154899.991486407,713638.44,844.7615,6274640.0,2504.923828125,591602.3125,769.1568603515625,7813268.086805556,947024.5,973.15185546875
87,5848894.0,2418.3406,585479.6,765.1666,7148689.135082564,714849.4,845.47705,6195599.5,2489.09619140625,595030.6875,771.3822631835938,7739883.84056713,949253.5625,974.2967529296875
88,5842350.5,2417.1135,585244.75,765.0223,7141935.8095983695,714218.94,845.12427,6241428.5,2498.28515625,597270.6875,772.832763671875,7788035.669849537,949335.25,974.3387451171875
89,5845194.5,2417.7007,584958.2,764.83215,7144602.651656421,714343.2,845.19586,6168577.0,2483.662109375,600579.9375,774.970947265625,7720540.033275463,951383.4375,975.3886108398438
90,5840509.0,2416.7341,585163.5,764.96155,7140029.606902184,714257.0,845.14154,6182418.5,2486.447265625,591822.0,769.2997436523438,7721564.085358797,947322.0625,973.3047485351562
91,5857861.5,2420.2607,585235.8,764.9987,7157262.032822989,714420.94,845.21045,6222717.0,2494.537353515625,596020.3125,772.0235595703125,7769944.802083333,951207.5,975.2986450195312
92,5848861.0,2418.4578,584815.1,764.73413,7147969.9604799505,714205.25,845.1131,6658480.5,2580.403564453125,590567.6875,768.4839477539062,8199092.177083333,950042.5625,974.7011108398438
93,5855657.0,2419.817,585031.2,764.8777,7153823.636616169,713276.2,844.56085,6285626.5,2507.115966796875,604259.75,777.3416137695312,7853305.101273148,963417.25,981.5387573242188
94,5841528.0,2416.9463,584559.06,764.5717,7140189.596928934,713986.25,844.98004,6236284.5,2497.255615234375,595186.9375,771.4835815429688,7777278.714988426,945807.125,972.5260620117188
95,5851496.0,2419.0115,585248.2,765.02325,7150166.044821755,713279.7,844.56555,6431021.0,2535.945556640625,594782.75,771.2216186523438,7979983.631655092,954178.25,976.8206176757812
96,5847755.0,2418.1633,584723.8,764.67926,7146151.202606163,713894.2,844.92804,6312503.0,2512.469970703125,594679.25,771.154541015625,7859955.627604167,952770.5625,976.0997924804688
97,5842806.0,2417.2097,584066.3,764.2448,7139990.229789861,713004.56,844.40155,6207879.5,2491.561767578125,588054.6875,766.847412109375,7737772.559606481,941839.3125,970.484130859375
98,5849897.5,2418.6687,585397.9,765.12,7148977.992196945,713614.25,844.7562,6247885.0,2499.5771484375,595638.8125,771.7763061523438,7790088.966724537,946564.875,972.9156494140625
99,5860524.0,2420.8784,584903.1,764.79803,7158769.165947556,713188.5,844.5135,6199287.0,2489.83642578125,590150.125,768.21240234375,7732891.194444444,943455.3125,971.316162109375
