epoch,first_out_loss,first_out_root_mean_squared_error,last_out_loss,last_out_root_mean_squared_error,loss,val_first_out_loss,val_first_out_root_mean_squared_error,val_last_out_loss,val_last_out_root_mean_squared_error,val_loss
21,2541254.2,1594.1444,430591.88,656.1983,2971890.7689658944,3291512.0,1814.25244140625,642309.625,801.4420166015625,3933821.9774305555
22,2525777.0,1589.2357,426227.16,652.86115,2951896.4665227374,3086959.5,1756.974365234375,562511.4375,750.0076293945312,3649470.415653935
23,2501731.0,1581.6725,423938.97,651.10925,2925630.6971308417,3360244.5,1833.09716796875,707837.4375,841.3309936523438,4068083.314091435
24,2511991.8,1584.9309,427694.78,653.9906,2939713.0826265463,3108305.25,1763.0389404296875,570809.5625,755.5194091796875,3679115.079861111
25,2493071.5,1578.9581,423664.12,650.90137,2916779.531202577,3133246.0,1770.09814453125,570017.0,754.9946899414062,3703263.569878472
26,2492147.2,1578.6625,420521.5,648.48303,2912706.51113551,3232713.5,1797.9747314453125,593206.5625,770.1990966796875,3825919.825376157
27,2541157.5,1594.1133,423026.25,650.40875,2964227.8866081303,3246845.75,1801.9005126953125,603596.9375,776.9150390625,3850442.7256944445
28,2467013.2,1570.686,417835.28,646.4017,2884889.8859008076,3154569.75,1776.1107177734375,583394.625,763.8026123046875,3737964.3603877313
29,2438947.5,1561.7279,422373.38,649.91034,2861377.1606619256,3268135.0,1807.7982177734375,610735.25,781.4955444335938,3878870.382957176
30,2463350.0,1569.52,418635.78,647.0261,2882035.754991448,3146076.25,1773.7183837890625,571001.25,755.6463012695312,3717078.0390625
31,2446182.8,1564.0398,420240.34,648.2664,2866467.5581748825,3131495.75,1769.6033935546875,563249.4375,750.49951171875,3694745.3408564813
32,2434873.8,1560.4065,414999.5,644.2061,2849869.4882793413,3747732.5,1935.9063720703125,564783.6875,751.520751953125,4312516.4296875
33,2448887.5,1564.9052,415735.88,644.78015,2864668.496931988,3277599.0,1810.4140625,578814.875,760.798828125,3856414.142650463
34,2432233.5,1559.5756,414115.75,643.5236,2846398.9948815554,3335719.5,1826.39501953125,600766.875,775.0914306640625,3936485.354311343
35,2438684.2,1561.6459,416574.34,645.43286,2855319.5533144497,3196243.5,1787.8038330078125,563623.9375,750.7489013671875,3759867.8350694445
36,2431561.2,1559.3533,411334.0,641.3577,2842922.105876566,3231368.0,1797.6004638671875,562234.6875,749.8231201171875,3793602.273582176
37,2417211.0,1554.7294,411594.34,641.56323,2828786.8522949405,3123819.0,1767.4329833984375,624912.9375,790.5144653320312,3748732.5823206017
38,2400002.2,1549.1968,412694.22,642.4075,2812697.9031932405,3256819.25,1804.666015625,563935.5625,750.9564208984375,3820754.0649594907
39,2383575.0,1543.9004,413682.6,643.1894,2797324.1539552202,3128438.25,1768.7391357421875,612050.5,782.3367309570312,3740488.8245081017
40,2393176.0,1546.9956,407725.62,638.5404,2800932.79552747,3043238.0,1744.4879150390625,568652.25,754.0903930664062,3611890.141782407
41,2387767.8,1545.2524,409933.12,640.2671,2797749.2996299416,3595534.25,1896.1893310546875,601792.8125,775.7530517578125,4197326.8359375
42,2380481.2,1542.8707,408642.2,639.2397,2789080.475963084,3244187.0,1801.1624755859375,609342.6875,780.6039428710938,3853528.908275463
43,2376575.5,1541.6215,408668.34,639.2792,2785274.015763651,3278872.25,1810.7657470703125,575225.3125,758.4360961914062,3854097.5405092593
44,2384593.8,1544.2241,406559.03,637.6276,2791197.937580378,3131721.5,1769.667236328125,591374.3125,769.0086669921875,3723096.339988426
45,2375097.5,1541.1469,407065.1,638.0218,2782206.1008031326,3272495.0,1809.0037841796875,588135.5,766.8997802734375,3860630.8491030093
46,2369829.5,1539.4271,403239.0,635.0167,2773080.32346511,3851404.75,1962.4998779296875,588077.25,766.86181640625,4439482.402922453
