epoch,first_out_loss,first_out_root_mean_squared_error,last_out_loss,last_out_root_mean_squared_error,loss,val_first_out_loss,val_first_out_root_mean_squared_error,val_last_out_loss,val_last_out_root_mean_squared_error,val_loss
33,3286138.2,1812.7493,596651.0,772.41583,3882684.0460836827,3467014.5,1861.991943359375,632632.4375,795.382080078125,4099647.892505787
34,3277496.2,1810.404,595300.7,771.5645,3872875.3895001155,3406820.25,1845.757568359375,633162.6875,795.7152709960938,4039983.6510416665
35,3284218.8,1812.257,596783.2,772.52454,3881067.3065279457,3528400.5,1878.40380859375,634284.4375,796.4197387695312,4162685.2473958335
36,3270260.0,1808.3842,595953.7,771.98303,3866209.2951239743,3420847.75,1849.5531005859375,634240.9375,796.3924560546875,4055087.611689815
37,3276489.0,1810.1115,595512.2,771.68677,3872002.987956223,3475438.5,1864.2528076171875,640109.9375,800.0687255859375,4115547.656394676
38,3277240.0,1810.3145,595242.5,771.5277,3872493.478161411,3442971.0,1855.5242919921875,634904.0625,796.8087158203125,4077874.7971643517
39,3272291.2,1808.9495,596478.6,772.32367,3868784.020332313,3477441.0,1864.7900390625,636223.75,797.6362915039062,4113664.896556713
40,3269949.2,1808.3013,595293.8,771.534,3865216.513294452,3422462.0,1849.9893798828125,630387.25,793.969482421875,4052849.2311921297
41,3281027.0,1811.3502,596308.44,772.2169,3877308.133970942,3475283.25,1864.2109375,632756.25,795.459716796875,4108039.169126157
42,3266890.8,1807.4647,595779.94,771.8731,3862719.4517429075,3427077.25,1851.23681640625,636815.125,798.0071411132812,4063893.384982639
43,3272622.2,1809.0573,594177.3,770.83405,3866871.394009298,3414961.0,1847.9610595703125,628354.5,792.6881103515625,4043315.400752315
44,3270553.0,1808.4805,594885.25,771.2961,3865496.4529437483,3440531.25,1854.8673095703125,654886.4375,809.2503662109375,4095418.4811921297
45,3267535.8,1807.65,595810.6,771.8942,3863419.736170233,3414169.75,1847.7476806640625,631375.4375,794.591064453125,4045544.983940972
46,3267355.2,1807.5931,595326.3,771.5825,3862732.370465097,3485217.5,1866.8741455078125,637477.5625,798.4218139648438,4122695.280815972
47,3266256.2,1807.2722,595569.56,771.7366,3861808.9755515507,3511691.25,1873.9505615234375,660012.125,812.4111328125,4171703.1196469907
48,3270176.5,1808.3568,596405.3,772.2791,3866569.3272862597,3484237.25,1866.611083984375,634320.5625,796.4425659179688,4118559.0791377313
49,3266190.8,1807.2755,595400.56,771.6302,3861661.5306174285,3495033.75,1869.500732421875,629347.875,793.314453125,4124380.986255787
50,3272005.5,1808.8783,595874.1,771.9237,3867908.2729220786,3487049.0,1867.3641357421875,633259.5,795.776123046875,4120307.941984954
51,3267570.5,1807.6338,594931.7,771.3092,3862459.118137362,3459182.75,1859.888671875,657404.0,810.8043823242188,4116588.2507233797
52,3266079.2,1807.2455,594747.9,771.20874,3860899.493933904,3421093.0,1849.6195068359375,632306.0625,795.1768798828125,4053398.296440972
53,3269294.0,1808.0905,596370.2,772.1894,3865463.2391345585,3429081.75,1851.77783203125,628177.25,792.5762329101562,4057258.251591435
54,3267189.5,1807.5503,596091.25,772.0748,3863341.1788272588,3457846.5,1859.5286865234375,638856.875,799.285400390625,4096703.495949074
55,3265892.5,1807.191,595139.0,771.4524,3861074.9738989878,3478398.25,1865.04638671875,659201.5625,811.9122924804688,4137599.0947627313
56,3272432.5,1809.0061,595873.2,771.9385,3868392.824719804,3459711.75,1860.0302734375,645960.0,803.71630859375,4105672.023871528
57,3264752.8,1806.8795,595604.5,771.7638,3860432.436091785,3451689.75,1857.872314453125,648044.0625,805.01171875,4099732.934172454
58,3271005.0,1808.6078,595517.4,771.7057,3866590.445950899,3453005.0,1858.226318359375,648469.3125,805.2758178710938,4101474.0516493055
59,3266441.5,1807.3469,595532.0,771.7159,3862048.136527753,3460435.25,1860.2244873046875,631391.5,794.6012573242188,4091826.451099537
60,3266040.8,1807.2156,593933.6,770.6752,3859974.3239747034,3428521.0,1851.6260986328125,635456.0625,797.1549682617188,4063975.8896122687
61,3265143.0,1806.962,595611.06,771.7659,3860730.018904807,3788809.0,1946.4864501953125,643745.4375,802.3373413085938,4432554.153645833
62,3261809.8,1806.067,594801.25,771.24066,3856689.3948564776,3509350.25,1873.32568359375,629592.5625,793.46875,4138941.955873843
63,3256842.2,1804.6816,595563.44,771.73663,3852458.0818533143,3447189.0,1856.6602783203125,630318.6875,793.92626953125,4077507.199652778
64,3261094.8,1805.8685,595719.1,771.837,3856894.957596003,3473505.75,1863.734130859375,634763.0625,796.7200317382812,4108268.4421296297
65,3267897.8,1807.7478,594469.3,771.0253,3862429.977494277,3522754.75,1876.900390625,647735.1875,804.8199462890625,4170489.8952546297
66,3260858.5,1805.7853,594928.5,771.32513,3855800.882748399,3456319.75,1859.1181640625,649994.3125,806.2223510742188,4106313.2932581017
67,3261849.2,1806.0554,595402.94,771.6224,3857234.701593405,3441306.75,1855.0760498046875,650380.3125,806.4616088867188,4091687.107494213
68,3264188.2,1806.7168,595320.6,771.5773,3859559.19547426,3461111.75,1860.4063720703125,648232.25,805.1285400390625,4109344.060329861
69,3264891.2,1806.9233,594776.44,771.2275,3859763.03660596,3451852.25,1857.916015625,638194.125,798.8705444335938,4090046.865162037
70,3264535.5,1806.8229,594689.56,771.17017,3859315.9429190564,3439180.25,1854.5028076171875,634293.1875,796.4253540039062,4073474.2239583335
71,3265974.8,1807.2166,595121.1,771.4453,3861158.860221778,3443133.75,1855.568359375,657006.0625,810.55908203125,4100139.8391203703
72,3264235.5,1806.7286,594109.0,770.7922,3858392.558913552,3435291.5,1853.4542236328125,630680.0,794.1536865234375,4065972.8075810187
73,3262354.0,1806.1362,595202.75,771.49695,3857336.5616769334,3427677.25,1851.3983154296875,630419.625,793.9894409179688,4058095.984375
74,3259345.0,1805.3606,595461.5,771.66187,3854787.3922868064,3522038.25,1876.70947265625,640582.875,800.3643188476562,4162620.558159722
75,3260165.2,1805.6102,593142.25,770.16113,3853376.393400036,3445509.0,1856.2083740234375,631663.125,794.7723999023438,4077172.718605324
76,3262659.0,1806.2764,595840.9,771.9051,3858472.755653759,3438215.75,1854.2427978515625,633302.5625,795.80322265625,4071519.363136574
77,3254039.5,1803.9126,595170.1,771.4808,3849281.2287505786,3448840.0,1857.105712890625,646386.5,803.9816284179688,4095227.054108796
78,3265663.0,1807.0962,593367.9,770.2825,3858931.2372906967,3434047.5,1853.1180419921875,627624.0,792.2271728515625,4061670.8719618055
79,3265843.2,1807.1791,596060.06,772.0574,3861964.9578419584,3407532.25,1845.949951171875,641152.3125,800.7197265625,4048683.5458622687
80,3259737.2,1805.4437,593824.2,770.59796,3853445.7286613598,3461159.75,1860.41943359375,650847.6875,806.7511596679688,4112007.982638889
81,3259096.0,1805.3124,595352.2,771.59937,3854521.4737631497,3432816.5,1852.7867431640625,632939.875,795.5751953125,4065757.101128472
82,3260607.5,1805.7217,595007.1,771.37537,3855649.105555055,3430909.0,1852.2713623046875,635783.5625,797.3604736328125,4066692.013310185
83,3254657.8,1804.0786,594646.2,771.139,3849355.212102774,3451798.0,1857.9014892578125,645534.4375,803.4514770507812,4097332.0263310187
84,3262267.2,1806.1957,595858.06,771.92566,3858209.600242901,3543941.0,1882.5360107421875,645486.75,803.4218139648438,4189428.12890625
85,3259200.5,1805.3379,594347.1,770.94714,3853601.9084113534,3549978.0,1884.138671875,638421.5625,799.0128173828125,4188399.858217593
86,3259400.5,1805.3772,594933.25,771.3077,3854302.670942218,3462737.75,1860.843017578125,633873.3125,796.16162109375,4096610.068142361
87,3263818.5,1806.6038,594683.94,771.1583,3858499.165650158,3429533.0,1851.8997802734375,632168.4375,795.0901489257812,4061701.576099537
88,3257718.8,1804.9132,595381.3,771.5858,3853059.8108265386,3430511.5,1852.163818359375,641724.0625,801.0768432617188,4072235.677662037
89,3262107.8,1806.1528,594224.06,770.86896,3856426.3225516183,3434385.5,1853.2095947265625,633898.3125,796.177490234375,4068284.478732639
90,3254467.0,1804.031,594066.2,770.7646,3848605.8903906993,3428805.25,1851.7034912109375,643747.1875,802.3385009765625,4072552.791811343
91,3254088.2,1803.9113,593235.4,770.22595,3847344.3919291263,3414243.5,1847.7674560546875,657410.4375,810.8084716796875,4071654.622829861
92,3254686.2,1804.0892,593980.1,770.70984,3848728.6507160035,3585464.0,1893.5323486328125,636376.4375,797.7322387695312,4221840.709924769
93,3252386.2,1803.446,594398.6,770.97986,3846826.350195478,3467193.5,1862.0401611328125,635765.125,797.3488159179688,4102959.0419560187
94,3260833.8,1805.7944,595669.8,771.8026,3856570.627623524,3444645.25,1855.9755859375,638041.25,798.774658203125,4082686.5164930555
95,3255700.8,1804.349,594725.8,771.18256,3850398.9475504127,3486734.75,1867.2796630859375,636182.8125,797.6105346679688,4122916.620949074
96,3256643.8,1804.5592,595854.6,771.9224,3852298.3519589626,3439506.0,1854.590576171875,639267.75,799.54248046875,4078773.800347222
97,3260012.8,1805.562,594078.3,770.7671,3854139.2099189153,3620499.0,1902.7608642578125,631287.75,794.5361328125,4251786.867766203
98,3250858.5,1802.9819,595190.7,771.48694,3845938.7892387277,3413401.75,1847.5391845703125,639479.4375,799.6746215820312,4052880.945891204
99,3260271.0,1805.636,594944.5,771.3317,3855274.967205947,3462820.5,1860.86572265625,638314.875,798.9461059570312,4101136.1161747687
